Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Roberto Firmino,br BRA,"FW,MF",31-186,21,1116.0,53.0,44.3,12.4,12,75.0,3,9,24.0,0,1.67,23.0,14.0,9.0,0.73,0.34,19.7,17.9,1.8,0.14,-0.28,Matches
Joël Matip,cm CMR,DF,31-241,12,912.0,76.0,36.2,10.1,10,86.0,8,2,28.0,7,1.17,15.0,15.0,0.0,0.0,-0.84,16.6,14.0,2.6,0.25,-0.07,Matches
Ibrahima Konaté,fr FRA,DF,23-316,10,832.0,83.0,33.0,9.2,9,90.0,9,1,22.0,2,1.1,13.0,13.0,0.0,0.0,-0.8,13.4,14.9,-1.5,-0.16,-0.68,Matches
Cody Gakpo,nl NED,FW,23-334,11,751.0,68.0,29.8,8.3,9,80.0,2,2,14.0,0,1.36,11.0,11.0,0.0,0.0,-0.76,13.0,11.8,1.2,0.15,-0.21,Matches
Kostas Tsimikas,gr GRE,DF,26-329,16,622.0,39.0,24.7,6.9,7,69.0,2,9,15.0,11,1.56,10.0,8.0,2.0,0.29,-0.33,11.2,11.7,-0.4,-0.06,-0.48,Matches
Luis Díaz,co COL,FW,26-083,8,613.0,77.0,24.3,6.8,7,81.0,5,1,45.0,0,1.25,17.0,8.0,9.0,1.32,1.04,12.4,7.8,4.6,0.67,0.5,Matches
James Milner,eng ENG,"MF,DF",37-092,22,740.0,34.0,29.4,8.2,6,74.0,2,16,18.0,2,1.55,10.0,7.0,3.0,0.36,-0.24,14.8,11.1,3.7,0.45,0.21,Matches
Diogo Jota,pt POR,"FW,MF",26-123,12,610.0,51.0,24.2,6.8,6,79.0,1,6,23.0,0,1.58,7.0,7.0,0.0,0.0,-0.71,10.0,10.7,-0.8,-0.11,-0.54,Matches
Stefan Bajcetic,es ESP,MF,18-166,11,526.0,48.0,20.9,5.8,6,78.0,0,5,12.0,10,2.09,11.0,4.0,7.0,1.2,0.84,12.5,6.6,6.0,1.02,0.92,Matches
Fabio Carvalho,pt POR,"MF,FW",20-219,12,340.0,28.0,13.5,3.8,4,52.0,0,8,17.0,12,1.58,10.0,3.0,7.0,1.85,1.52,7.2,4.8,2.4,0.63,0.38,Matches
Alex Oxlade-Chamberlain,eng ENG,"FW,MF",29-234,9,335.0,37.0,13.3,3.7,4,69.0,0,5,12.0,4,1.33,5.0,7.0,-2.0,-0.54,-1.24,7.0,6.4,0.6,0.17,-0.15,Matches
Naby Keïta,gn GUI,MF,28-055,8,293.0,37.0,11.6,3.3,3,57.0,0,5,24.0,2,1.38,2.0,4.0,-2.0,-0.61,-1.3,5.0,3.7,1.2,0.37,0.09,Matches
Curtis Jones,eng ENG,"MF,FW",22-066,8,273.0,34.0,10.8,3.0,2,84.0,1,6,18.0,5,1.38,1.0,3.0,-2.0,-0.66,-1.34,4.5,5.8,-1.3,-0.43,-0.81,Matches
Nathaniel Phillips,eng ENG,DF,26-016,2,66.0,33.0,2.6,0.7,1,62.0,0,1,4.0,16,2.0,1.0,1.0,0.0,0.0,-0.55,2.0,0.5,1.5,2.06,1.81,Matches
Ben Doak,sct SCO,FW,17-146,2,26.0,13.0,1.0,0.3,0,,0,2,13.0,2,1.5,0.0,1.0,-1.0,-3.46,-4.04,0.1,0.8,-0.6,-2.17,-2.49,Matches
Bobby Clark,eng ENG,MF,18-058,1,8.0,8.0,0.3,0.1,0,,0,1,8.0,5,3.0,1.0,0.0,1.0,11.25,10.75,0.3,0.0,0.3,3.13,2.84,Matches
Adrián,es ESP,GK,36-093,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Luke Chambers,eng ENG,DF,18-286,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Harvey Davies,eng ENG,GK,19-215,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Sepp van den Berg,nl NED,"DF,MF",21-107,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Caoimhín Kelleher,ie IRL,GK,24-134,0,,,,,0,,0,0,,19,,,,,,,,,,,,Matches
Arthur Melo,br BRA,MF,26-237,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Calvin Ramsay,sct SCO,DF,19-249,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Rhys Williams,eng ENG,DF,22-062,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,28.2,28,2520.0,90.0,100.0,28.0,308,82.0,185,122,20.0,130,1.54,48.0,33.0,15.0,0.54,,48.1,39.8,8.3,0.3,,
Opponent Total,,,27.3,28,2520.0,90.0,100.0,28.0,308,82.0,185,122,20.0,150,1.21,33.0,48.0,-15.0,-0.54,,39.8,48.1,-8.3,-0.3,,
