Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Warren Zaire-Emery,fr FRA,MF,17-011,15,479.0,32.0,19.7,5.3,4,84.0,1,11,13.0,9,2.27,11.0,9.0,2.0,0.38,-1.47,9.7,7.7,2.0,0.38,-0.78,Matches
Renato Sanches,pt POR,MF,25-213,15,426.0,28.0,17.5,4.7,3,45.0,0,12,24.0,1,2.53,15.0,5.0,10.0,2.11,0.68,12.2,5.7,6.5,1.38,0.46,Matches
Pablo Sarabia,es ESP,"FW,MF",30-312,14,370.0,26.0,15.2,4.1,3,78.0,0,11,12.0,3,2.5,12.0,2.0,10.0,2.43,1.03,11.2,3.6,7.5,1.83,0.97,Matches
Timothee Pembele,fr FRA,DF,20-191,4,218.0,55.0,9.0,2.4,3,71.0,0,1,5.0,4,2.25,5.0,7.0,-2.0,-0.83,-2.62,4.5,5.1,-0.5,-0.22,-1.34,Matches
El Chadaille Bitshiabu,fr FRA,DF,17-307,6,227.0,38.0,9.3,2.5,2,62.0,0,4,26.0,15,2.5,5.0,5.0,0.0,0.0,-1.72,4.6,4.4,0.2,0.08,-1.02,Matches
Leandro Paredes,ar ARG,MF,28-263,3,52.0,17.0,2.1,0.6,0,,0,3,17.0,1,3.0,4.0,1.0,3.0,5.19,3.72,2.2,0.3,1.8,3.19,2.24,Matches
Ismaël Gharbi,es ESP,"MF,FW",18-343,3,47.0,16.0,1.9,0.5,0,,0,3,16.0,12,1.0,0.0,0.0,0.0,0.0,-1.59,0.5,1.1,-0.7,-1.26,-2.31,Matches
Ilyes Housni,fr FRA,FW,17-309,1,11.0,11.0,0.5,0.1,0,,0,1,11.0,6,0.0,0.0,0.0,0.0,0.0,-1.56,0.0,0.4,-0.4,-2.94,-3.96,Matches
Abdou Diallo,sn SEN,DF,26-319,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Arnaud Kalimuendo,fr FRA,FW,21-058,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Ayman Kari,fr FRA,MF,18-120,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Alexandre Letellier,fr FRA,GK,32-098,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Keylor Navas,cr CRC,GK,36-094,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
Sergio Rico,es ESP,GK,29-199,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
Squad Total,,,27.6,27,2430.0,90.0,100.0,27.0,297,82.0,182,114,20.0,124,2.44,68.0,26.0,42.0,1.56,,58.0,30.8,27.1,1.01,,
Opponent Total,,,26.9,27,2430.0,90.0,100.0,27.0,297,82.0,182,114,20.0,123,0.44,26.0,68.0,-42.0,-1.56,,30.8,58.0,-27.1,-1.01,,
