Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jordi Almeida,br BRA,GK,29-197,6.0,116,194,59.8,2967,1958,22,24,91.7,62,63,98.4,31,104,29.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Igor Vekič,si SVN,GK,24-317,6.0,144,190,75.8,4227,3365,37,37,100.0,46,47,97.9,60,104,57.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Alexandre Guedes,pt POR,FW,29-036,4.3,55,80,68.8,854,219,31,40,77.5,16,23,69.6,5,7,71.4,0,0.3,0.1,-0.3,6,3,2,1,7,Matches
Bastien Toma,ch SUI,MF,23-268,4.8,196,226,86.7,3072,936,93,101,92.1,82,90,91.1,13,24,54.2,0,0.4,0.5,-0.4,4,19,5,0,35,Matches
Arthur Sales,br BRA,"FW,MF",20-259,4.0,64,97,66.0,807,168,41,55,74.5,13,21,61.9,3,5,60.0,0,0.3,0.3,-0.3,5,2,1,1,4,Matches
Abbas Ibrahim,ng NGA,"MF,DF",25-076,3.6,162,181,89.5,2681,638,82,84,97.6,65,74,87.8,11,16,68.8,0,0.1,0.1,-0.1,1,19,0,0,20,Matches
Kayky Chagas,br BRA,"MF,FW",19-281,3.0,48,63,76.2,745,165,26,29,89.7,16,18,88.9,4,7,57.1,0,0.1,0.1,-0.1,3,4,1,0,6,Matches
Paulo Bernardo,pt POR,MF,21-054,2.8,87,103,84.5,1471,395,44,51,86.3,27,30,90.0,11,13,84.6,1,0.1,0.1,0.9,3,10,1,1,10,Matches
Tiago Ilori,pt POR,DF,30-021,2.3,86,96,89.6,1862,571,17,18,94.4,55,59,93.2,14,17,82.4,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Pedro Ganchas,pt POR,DF,22-292,2.7,111,126,88.1,2323,868,30,34,88.2,67,71,94.4,11,14,78.6,0,0.0,0.0,0.0,0,7,0,0,4,Matches
Luís Alves,pt POR,DF,21-190,2.3,63,91,69.2,1124,464,24,27,88.9,30,37,81.1,5,18,27.8,0,0.0,0.4,0.0,0,5,1,0,5,Matches
José Oliveira,pt POR,GK,20-347,2.0,55,65,84.6,1235,868,20,20,100.0,22,23,95.7,13,22,59.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Hernani Infande,pt POR,"MF,FW",21-350,1.9,38,50,76.0,626,168,22,29,75.9,12,14,85.7,3,3,100.0,0,0.4,0.3,-0.4,6,4,2,0,6,Matches
Fernando Ferreira Fonseca,pt POR,"DF,FW",26-005,1.8,55,91,60.4,1027,425,29,36,80.6,15,25,60.0,10,27,37.0,0,0.0,0.0,0.0,0,10,1,1,7,Matches
Jorge Fernando Santos Silva,pt POR,"DF,MF",26-362,1.4,44,77,57.1,786,420,21,24,87.5,18,31,58.1,4,18,22.2,0,0.1,0.1,-0.1,2,3,1,0,9,Matches
Fábio,br BRA,FW,25-298,1.7,20,32,62.5,254,76,14,22,63.6,4,4,100.0,1,2,50.0,1,0.3,0.2,0.7,4,2,1,0,6,Matches
Lucas Silva,br BRA,FW,25-048,0.2,7,8,87.5,87,5,5,5,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Mauro Meireles Couto,pt POR,MF,17-124,0.0,3,3,100.0,63,12,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Squad Total,,,27.2,25.0,8464,10930,77.4,161038,61387,3503,3983,87.9,3644,4299,84.8,1148,2100,54.7,13,16.9,18.6,-3.9,219,602,147,63,775,
Opponent Total,,,26.8,25.0,9502,11947,79.5,174289,64015,3995,4495,88.9,4165,4821,86.4,1086,1966,55.2,34,28.5,27.2,5.5,258,739,185,56,889,
