Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Jordi Almeida,br BRA,GK,29-215,6.0,215,202,215,0,0,0,215,0,0,,0,,96,522,297,0,0,0,1,0,64,0,Matches
Alexandre Guedes,pt POR,FW,29-054,4.9,155,3,15,70,71,27,155,6,2,33.3,4,66.7,88,361,118,5,2,3,17,8,108,21,Matches
Bastien Toma,ch SUI,MF,23-286,4.8,271,3,43,147,83,8,271,7,3,42.9,3,42.9,173,910,363,6,9,1,8,4,188,7,Matches
Arthur Sales,br BRA,"FW,MF",20-277,4.0,148,3,18,67,64,12,148,7,2,28.6,4,57.1,86,354,134,0,4,0,20,5,109,23,Matches
Abbas Ibrahim,ng NGA,"MF,DF",25-094,3.6,220,5,47,149,29,0,220,4,4,100.0,0,0.0,122,661,288,7,4,0,6,2,148,6,Matches
Paulo Bernardo,pt POR,MF,21-072,3.1,149,2,19,100,32,7,149,5,3,60.0,1,20.0,87,333,136,2,1,0,3,1,103,11,Matches
Kayky Chagas,br BRA,"MF,FW",19-299,3.0,102,2,19,48,36,14,102,9,2,22.2,6,66.7,68,417,187,8,4,7,8,5,66,13,Matches
Hernani Infande,pt POR,"FW,MF",22-003,2.8,96,1,14,37,47,10,96,16,8,50.0,4,25.0,71,480,287,11,5,4,6,4,70,19,Matches
Tiago Ilori,pt POR,DF,30-039,2.3,111,12,69,39,3,1,111,0,0,,0,,80,371,204,3,1,0,0,0,75,0,Matches
Pedro Ganchas,pt POR,DF,22-310,2.7,147,32,99,42,6,4,147,0,0,,0,,69,368,252,0,1,0,1,0,90,1,Matches
Luís Alves,pt POR,DF,21-208,2.3,114,12,46,47,21,0,114,2,0,0.0,2,100.0,49,212,92,2,2,0,1,2,61,3,Matches
José Oliveira,pt POR,GK,21-000,2.0,77,72,77,0,0,0,77,0,0,,0,,36,124,57,0,0,0,0,0,21,0,Matches
Fernando Ferreira Fonseca,pt POR,"DF,FW",26-023,1.8,113,5,38,52,25,0,113,6,2,33.3,4,66.7,59,364,193,6,4,0,3,1,55,10,Matches
Jorge Fernando Santos Silva,pt POR,"DF,MF",27-015,1.5,100,10,40,30,31,1,100,4,0,0.0,3,75.0,35,237,135,5,4,0,2,1,41,5,Matches
Fábio,br BRA,FW,25-316,1.7,61,7,12,17,34,12,61,6,0,0.0,6,100.0,31,218,53,2,3,1,4,1,38,6,Matches
Lucas Silva,br BRA,FW,25-066,0.2,11,0,4,3,4,0,11,1,0,0.0,0,0.0,7,31,5,0,0,0,0,0,8,3,Matches
Mauro Meireles Couto,pt POR,MF,17-142,0.0,6,0,0,3,3,0,6,1,0,0.0,1,100.0,3,12,0,0,0,0,0,0,2,0,Matches
Squad Total,,,27.2,26.0,14085,1668,5229,5917,3065,414,14084,428,190,44.4,170,39.7,7793,38950,18644,402,289,64,382,192,8682,786,
Opponent Total,,,26.7,26.0,15200,1478,4837,6889,3642,530,15198,444,187,42.1,193,43.5,8305,41909,21587,400,320,109,330,176,9819,937,
