Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Luca Pellegrini,it ITA,DF,24-012,9,557.0,62.0,25.8,6.2,7,74.0,2,2,21.0,1,1.56,10.0,7.0,3.0,0.48,-0.02,8.8,5.0,3.8,0.62,0.63,Matches
Philipp Max,de GER,DF,29-170,6,451.0,75.0,20.9,5.0,6,75.0,1,0,,0,1.33,7.0,8.0,-1.0,-0.2,-0.88,5.2,5.8,-0.6,-0.11,-0.34,Matches
Christopher Lenz,de GER,DF,28-178,16,681.0,43.0,31.5,7.6,5,89.0,4,11,21.0,2,1.81,19.0,9.0,10.0,1.32,1.2,12.9,9.2,3.7,0.49,0.49,Matches
Rafael Borré,co COL,"FW,MF",27-185,23,630.0,27.0,29.2,7.0,5,67.0,1,18,16.0,1,1.7,9.0,13.0,-4.0,-0.57,-1.51,8.2,11.0,-2.8,-0.4,-0.78,Matches
Aurélio Buta,pt POR,DF,26-037,8,497.0,62.0,23.0,5.5,5,84.0,3,3,26.0,1,1.25,10.0,5.0,5.0,0.91,0.53,5.4,7.0,-1.7,-0.3,-0.6,Matches
Hrvoje Smolčić,hr CRO,DF,22-214,8,381.0,48.0,17.6,4.2,3,90.0,3,5,22.0,15,2.13,8.0,3.0,5.0,1.18,0.83,5.1,7.6,-2.5,-0.6,-0.91,Matches
Lucas Alario,ar ARG,"FW,MF",30-162,16,271.0,17.0,12.5,3.0,2,78.0,1,14,8.0,7,1.44,4.0,7.0,-3.0,-1.0,-1.71,4.6,2.7,1.9,0.62,0.54,Matches
Almamy Touré,ml MLI,DF,26-325,3,163.0,54.0,7.5,1.8,2,81.0,1,1,1.0,6,1.33,2.0,7.0,-5.0,-2.76,-3.53,2.3,5.2,-2.9,-1.63,-1.93,Matches
Diant Ramaj,de GER,GK,21-181,1,90.0,90.0,4.2,1.0,1,90.0,1,0,,23,1.0,1.0,1.0,0.0,0.0,-0.52,0.2,1.9,-1.8,-1.76,-2.0,Matches
Filip Kostić,rs SRB,"DF,MF",30-138,1,74.0,74.0,3.4,0.8,1,74.0,0,0,,0,0.0,1.0,5.0,-4.0,-4.86,-5.56,0.8,3.5,-2.7,-3.35,-3.62,Matches
Faride Alidou,de GER,"DF,MF",21-244,10,127.0,13.0,5.9,1.4,0,,0,10,13.0,9,1.5,2.0,4.0,-2.0,-1.42,-2.04,2.6,2.4,0.2,0.12,-0.04,Matches
Timothy Chandler,us USA,DF,32-355,4,79.0,20.0,3.7,0.9,0,,0,4,20.0,17,2.25,1.0,5.0,-4.0,-4.56,-5.25,1.2,1.7,-0.4,-0.5,-0.68,Matches
Marcel Wenig,de GER,MF,18-319,1,4.0,4.0,0.2,0.0,0,,0,1,4.0,6,3.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.16,Matches
Paxten Aaronson,us USA,MF,19-205,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Jens Grahl,de GER,GK,34-178,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Jérôme Onguéné,cm CMR,DF,25-087,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,26.7,24,2160.0,90.0,100.0,24.0,264,83.0,160,104,18.0,112,1.67,46.0,34.0,12.0,0.5,,33.9,30.2,3.7,0.16,,
Opponent Total,,,27.0,24,2160.0,90.0,100.0,24.0,264,83.0,160,104,18.0,112,1.04,34.0,46.0,-12.0,-0.5,,30.2,33.9,-3.7,-0.16,,
