Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Jérémie Bela,ao ANG,"DF,MF",29-345,15,672.0,45.0,27.7,7.5,7,73.0,2,8,21.0,2,1.0,7.0,9.0,-2.0,-0.27,0.24,6.7,11.8,-5.1,-0.68,-0.16,Matches
Cheick Konaté,ci CIV,DF,19-016,4,360.0,90.0,14.8,4.0,4,90.0,4,0,,1,1.0,2.0,7.0,-5.0,-1.25,-0.95,4.3,6.6,-2.4,-0.59,-0.04,Matches
Aïman Maurer,ma MAR,MF,18-175,5,329.0,66.0,13.5,3.7,4,77.0,0,1,23.0,3,0.6,1.0,9.0,-8.0,-2.19,-2.02,3.0,6.8,-3.8,-1.04,-0.55,Matches
Jodel Dossou,bj BEN,"MF,DF",31-002,9,258.0,29.0,10.6,2.9,2,77.0,0,7,15.0,8,1.0,5.0,3.0,2.0,0.7,1.28,4.7,5.6,-0.9,-0.32,0.27,Matches
Arial Mendy,sn SEN,DF,28-132,5,223.0,45.0,9.2,2.5,1,90.0,1,4,33.0,9,0.8,2.0,3.0,-1.0,-0.4,0.04,1.5,4.4,-2.9,-1.17,-0.67,Matches
Mehdi Zeffane,dz ALG,"DF,MF",30-304,8,136.0,17.0,5.6,1.5,1,67.0,0,7,10.0,2,1.75,3.0,0.0,3.0,1.99,2.57,1.5,1.5,0.0,-0.01,0.59,Matches
Baila Diallo,fr FRA,"DF,MF",21-268,5,77.0,15.0,3.2,0.9,0,,0,5,15.0,13,0.8,1.0,1.0,0.0,0.0,0.46,1.3,1.7,-0.3,-0.37,0.2,Matches
Yanis Massolin,fr FRA,MF,20-180,6,60.0,10.0,2.5,0.7,0,,0,6,10.0,10,1.33,1.0,0.0,1.0,1.5,1.99,1.9,1.6,0.4,0.56,1.15,Matches
Brandon Baiye,be BEL,MF,22-082,7,51.0,7.0,2.1,0.6,0,,0,7,7.0,8,1.71,2.0,2.0,0.0,0.0,0.45,0.8,1.6,-0.7,-1.26,-0.72,Matches
Souleymane Cissé,fr FRA,DF,20-223,2,36.0,18.0,1.5,0.4,0,,0,2,18.0,13,0.0,0.0,1.0,-1.0,-2.5,-2.09,0.2,1.2,-1.0,-2.4,-1.86,Matches
Jason Berthomier,fr FRA,MF,33-072,2,23.0,12.0,0.9,0.3,0,,0,2,12.0,2,3.0,0.0,0.0,0.0,0.0,0.45,0.1,0.6,-0.5,-2.14,-1.6,Matches
Jean-Claude Billong,cm CMR,MF,29-081,1,23.0,23.0,0.9,0.3,0,,0,1,23.0,3,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.5,-0.5,-1.8,-1.25,Matches
Stan Berkani,dz ALG,MF,19-218,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Sofyan Chader,fr FRA,MF,22-311,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Ouparine Djoco,sn SEN,GK,24-331,0,,,,,0,,0,0,,25,,,,,,,,,,,,Matches
Wabo Kamdem,fr FRA,MF,20-155,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Lucas Margueron,fr FRA,GK,22-035,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Giovani Versini,fr FRA,FW,19-001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.7,27,2430.0,90.0,100.0,27.0,297,83.0,179,116,17.0,122,1.26,26.0,38.0,-12.0,-0.44,,28.9,44.1,-15.2,-0.56,,
Opponent Total,,,27.0,27,2430.0,90.0,100.0,27.0,297,83.0,179,116,17.0,120,1.48,38.0,26.0,12.0,0.44,,44.1,28.9,15.2,0.56,,
