Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
David Pereira da Costa,pt POR,"MF,FW",22-088,15.1,585,729,80.2,9164,2593,297,335,88.7,228,287,79.4,34,56,60.7,3,3.9,4.1,-0.9,27,68,31,4,111,Matches
Massadio Haïdara,ml MLI,"DF,MF",30-122,14.8,741,867,85.5,12079,3897,365,406,89.9,304,347,87.6,46,70,65.7,0,0.6,1.1,-0.6,5,57,11,3,81,Matches
Adrien Thomasson,fr FRA,"MF,FW",29-114,7.4,236,305,77.4,3486,832,128,158,81.0,87,101,86.1,11,20,55.0,2,0.9,0.6,1.1,8,30,8,2,31,Matches
Angelo Fulgini,fr FRA,"FW,MF",26-226,5.4,204,269,75.8,3155,1033,101,117,86.3,73,92,79.3,18,41,43.9,1,1.2,1.8,-0.2,13,20,2,0,25,Matches
Wesley Saïd,fr FRA,"FW,MF",27-349,6.7,140,175,80.0,2061,520,86,103,83.5,41,48,85.4,10,17,58.8,0,0.9,0.7,-0.9,6,15,12,0,24,Matches
Jimmy Cabot,fr FRA,"DF,MF",28-350,5.7,261,346,75.4,4629,1527,123,137,89.8,102,130,78.5,32,68,47.1,1,2.1,2.0,-1.1,17,19,13,4,29,Matches
Jean Onana,cm CMR,MF,23-085,4.2,181,212,85.4,3025,603,84,92,91.3,72,84,85.7,16,22,72.7,0,0.1,0.1,-0.1,4,18,3,1,16,Matches
Alexis Claude-Maurice,fr FRA,"MF,FW",24-301,5.6,163,195,83.6,2202,436,99,111,89.2,51,61,83.6,5,8,62.5,2,0.8,0.9,1.2,6,14,7,0,23,Matches
Łukasz Poręba,pl POL,MF,23-021,2.7,108,131,82.4,1709,505,49,58,84.5,44,51,86.3,8,12,66.7,1,0.7,0.4,0.3,5,12,5,2,18,Matches
Julien Le Cardinal,fr FRA,DF,25-243,1.6,82,112,73.2,1368,393,40,49,81.6,33,45,73.3,6,11,54.5,0,0.6,0.4,-0.6,4,8,4,3,7,Matches
Rémy Labeau Lascary,gp GLP,"FW,MF",20-031,1.3,23,28,82.1,383,126,11,14,78.6,7,8,87.5,3,3,100.0,0,0.0,0.0,0.0,2,1,1,0,3,Matches
Ismaëlben Boura,fr FRA,"DF,FW",22-232,1.0,47,64,73.4,670,236,27,34,79.4,18,21,85.7,1,5,20.0,0,0.2,0.5,-0.2,1,2,2,0,6,Matches
Adam Buksa,pl POL,"FW,MF",26-265,0.7,8,16,50.0,130,15,3,6,50.0,4,6,66.7,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Ignatius Ganago,cm CMR,FW,24-046,0.7,10,11,90.9,204,74,3,3,100.0,6,7,85.7,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
Patrick Berg,no NOR,"MF,FW",25-130,0.3,17,20,85.0,319,133,8,8,100.0,5,6,83.3,3,3,100.0,0,0.0,0.0,0.0,1,3,1,0,3,Matches
Gaël Kakuta,cd COD,FW,31-286,0.2,12,16,75.0,172,14,5,6,83.3,4,6,66.7,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Steven Fortes,cv CPV,DF,30-351,0.1,1,3,33.3,15,11,0,1,0.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Christopher Wooh,cm CMR,MF,21-197,0.0,2,2,100.0,38,7,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.0,29.0,13834,16457,84.1,239969,82114,6145,6867,89.5,5967,6756,88.3,1267,2036,62.2,35,36.1,36.7,-1.1,303,1214,283,89,1505,
Opponent Total,,,26.8,29.0,10047,12662,79.3,178566,65309,4246,4893,86.8,4416,5096,86.7,1016,1956,51.9,14,23.3,23.5,-9.3,216,711,163,25,942,
