Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Patrick Osterhage,de GER,MF,23-046,17,640.0,38.0,28.4,7.1,6,82.0,2,11,14.0,6,1.47,4.0,12.0,-8.0,-1.13,0.05,5.1,11.0,-5.9,-0.83,0.01,Matches
Keven Schlotterbeck,de GER,DF,25-325,7,557.0,80.0,24.8,6.2,6,90.0,6,1,17.0,2,0.86,6.0,16.0,-10.0,-1.62,-0.61,7.4,9.7,-2.3,-0.36,0.62,Matches
Dominique Heintz,de GER,DF,29-216,6,419.0,70.0,18.6,4.7,4,85.0,3,2,39.0,6,1.0,3.0,14.0,-11.0,-2.36,-1.48,4.9,12.6,-7.7,-1.66,-1.02,Matches
Pierre Kunde,cm CMR,MF,27-236,8,320.0,40.0,14.2,3.6,3,81.0,0,5,16.0,2,1.13,2.0,11.0,-9.0,-2.53,-1.6,2.7,8.7,-6.0,-1.71,-1.02,Matches
Tim Oermann,de GER,DF,19-164,4,194.0,49.0,8.6,2.2,2,86.0,1,2,11.0,7,1.0,1.0,6.0,-5.0,-2.32,-1.27,0.5,5.1,-4.6,-2.14,-1.43,Matches
Jacek Góralski,pl POL,MF,30-179,4,146.0,37.0,6.5,1.6,2,60.0,0,2,14.0,1,0.0,0.0,5.0,-5.0,-3.08,-2.06,1.0,5.1,-4.1,-2.51,-1.79,Matches
Jannes Horn,de GER,"DF,FW",26-041,2,59.0,30.0,2.6,0.7,1,45.0,0,1,14.0,8,1.5,0.0,2.0,-2.0,-3.05,-1.94,0.2,1.4,-1.2,-1.84,-1.03,Matches
Silvère Ganvoula M'Boussy,cg CGO,"FW,MF",26-270,15,237.0,16.0,10.5,2.6,0,,0,15,16.0,3,0.8,3.0,9.0,-6.0,-2.28,-1.25,2.1,6.0,-3.9,-1.46,-0.7,Matches
Moritz Broschinski,de GER,"FW,MF",22-177,5,100.0,20.0,4.4,1.1,0,,0,5,20.0,2,1.2,1.0,2.0,-1.0,-0.9,0.27,1.3,2.7,-1.4,-1.26,-0.45,Matches
Tarsis Bonga,de GER,MF,26-068,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Michael Esser,de GER,GK,35-117,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
Marko Johansson,se SWE,GK,24-206,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Lys Mousset,fr FRA,"FW,MF",27-039,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Mohammed Tolba,de GER,DF,18-243,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,30.1,25,2250.0,90.0,100.0,25.0,275,81.0,158,116,20.0,104,1.0,27.0,56.0,-29.0,-1.16,,26.5,47.3,-20.8,-0.83,,
Opponent Total,,,27.0,25,2250.0,90.0,100.0,25.0,275,81.0,158,116,20.0,106,1.96,56.0,27.0,29.0,1.16,,47.3,26.5,20.8,0.83,,
