Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Kelvin Amian,fr FRA,DF,25-054,20,16,1499.0,16.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.2,1.2,1.4,2.5,24.0,63.0,48.0,0.0,0.06,0.06,0.0,0.06,0.07,0.08,0.15,0.07,0.15,Matches
Mattia Caldara,it ITA,DF,28-333,18,12,1162.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.0,0.6,5.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Simone Bastoni,it ITA,"MF,DF",26-149,13,12,946.0,10.5,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.1,1.1,0.9,2.0,12.0,24.0,55.0,0.19,0.19,0.38,0.19,0.38,0.1,0.09,0.19,0.1,0.19,Matches
Albin Ekdal,se SWE,MF,33-249,20,9,953.0,10.6,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.3,2.3,4.0,42.0,9.0,0.0,0.19,0.19,0.0,0.19,0.1,0.12,0.22,0.1,0.22,Matches
Daniele Verde,it ITA,"FW,MF",26-287,16,8,689.0,7.7,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.2,0.9,2.1,10.0,23.0,36.0,0.26,0.0,0.26,0.13,0.13,0.26,0.12,0.38,0.16,0.28,Matches
Viktor Kovalenko,ua UKR,MF,27-048,13,5,431.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.8,1.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,Matches
Petko Hristov,bg BUL,DF,24-033,9,4,365.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Eldor Shomurodov,uz UZB,FW,27-278,7,4,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4,1.4,0.4,1.9,2.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.36,0.11,0.48,0.36,0.48,Matches
Daniel Maldini,it ITA,"FW,MF",21-174,14,2,460.0,5.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.1,9.0,8.0,24.0,0.39,0.0,0.39,0.39,0.39,0.19,0.02,0.21,0.19,0.21,Matches
Salvatore Esposito,it ITA,MF,22-178,5,2,216.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.1,0.1,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,Matches
Jeroen Zoet,nl NED,GK,32-087,3,2,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mikael Ellertsson,is ISL,"MF,DF",21-023,11,1,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.2,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,Matches
Dávid Strelec,sk SVK,FW,21-364,7,1,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.28,0.05,0.33,0.28,0.33,Matches
Jacopo Sala,it ITA,MF,31-119,6,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Szymon Żurkowski,pl POL,MF,25-190,4,1,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Przemysław Wiśniewski,pl POL,DF,24-250,3,1,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Salvador Ferrer,es ESP,DF,25-072,3,0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Petar Zovko,ba BIH,GK,21-009,1,0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tio Cipot,si SVN,"FW,DF",19-348,4,0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.16,0.05,0.16,Matches
Federico Marchetti,it ITA,GK,40-055,1,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Moutinho,pt POR,"DF,FW",25-081,4,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Leandro Sanca,pt POR,"FW,MF",23-089,4,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Raimonds Krollis,lv LVA,FW,21-157,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches
Julius Beck,dk DEN,MF,17-341,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolò Bertola,it ITA,DF,20-011,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pietro Candelari,it ITA,MF,18-072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Elio Capradossi,it ITA,DF,27-023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonardo Dido,it ITA,GK,19-088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Simone Giorgeschi,it ITA,DF,18-279,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Emil Kornvig,dk DEN,MF,22-340,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Aurélien Nguiamba,fr FRA,MF,24-075,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonardo Pedicillo,it ITA,MF,20-073,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Suf Podgoreanu,il ISR,FW,21-073,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Aimar Sher,se SWE,MF,20-104,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.3,27,297,2430.0,27.0,21.0,13.0,34.0,17.0,4.0,4.0,72.0,4.0,27.2,24.2,18.0,42.2,387.0,810.0,805.0,0.78,0.48,1.26,0.63,1.11,1.01,0.67,1.68,0.9,1.56,
Opponent Total,,,27.7,27,297,2430.0,27.0,43.0,32.0,75.0,40.0,3.0,5.0,46.0,2.0,46.1,42.2,35.8,78.0,509.0,1078.0,1072.0,1.59,1.19,2.78,1.48,2.67,1.71,1.33,3.03,1.56,2.89,
