Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Liberato Cacace,nz NZL,DF,22-173,4.3,0,4,0,0.0,0.93,0.0,0.0,,23.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Jacopo Fazzini,it ITA,MF,20-003,4.1,0,5,0,0.0,1.23,0.0,0.0,,20.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Samuele Perisan,it ITA,GK,25-210,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sebastian Walukiewicz,pl POL,DF,22-348,1.8,0,1,1,100.0,0.56,0.56,0.0,0.0,9.2,0,0,0,0.2,0.2,0.25,-0.2,-0.2,Matches
Roberto Piccoli,it ITA,"FW,MF",22-051,1.5,0,4,1,25.0,2.69,0.67,0.0,0.0,15.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Emanuel Vignato,it ITA,"FW,MF",22-207,0.3,1,2,1,50.0,7.5,3.75,0.5,1.0,19.7,0,0,0,0.2,0.2,0.1,0.8,0.8,Matches
Emmanuel Ekong,se SWE,"FW,MF",20-267,0.2,0,1,0,0.0,4.5,0.0,0.0,,28.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Duccio Degli Innocenti,it ITA,MF,19-325,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Herculano Nabian,pt POR,MF,19-053,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,25.9,27.0,24,325,96,29.5,12.04,3.56,0.07,0.25,18.7,13,0,0,26.0,26.0,0.08,-2.0,-2.0,
Opponent Total,,,27.3,27.0,35,441,112,25.4,16.33,4.15,0.07,0.29,17.1,18,2,4,43.6,40.6,0.09,-8.6,-7.6,
