Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Jacopo Fazzini,it ITA,MF,20-003,14,3,365.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.6,0.9,8.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.21,0.07,0.21,Matches
Samuele Perisan,it ITA,GK,25-210,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sebastian Walukiewicz,pl POL,DF,22-348,5,1,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Roberto Piccoli,it ITA,"FW,MF",22-051,5,1,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches
Emanuel Vignato,it ITA,"FW,MF",22-207,3,0,24.0,0.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,4.0,3.0,3.75,0.0,3.75,3.75,3.75,0.71,0.45,1.17,0.71,1.17,Matches
Emmanuel Ekong,se SWE,"FW,MF",20-267,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Duccio Degli Innocenti,it ITA,MF,19-325,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Herculano Nabian,pt POR,MF,19-053,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Samuele Angori,it ITA,DF,19-163,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Giovanni Crociata,it ITA,MF,25-220,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gabriele Guarino,it ITA,DF,18-339,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gabriele Indragoli,it ITA,DF,19-027,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gian Marco Fantoni,it ITA,GK,19-054,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Davide Merola,it ITA,FW,22-357,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jacopo Seghetti,it ITA,GK,18-030,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lovro Štubljar,si SVN,GK,18-222,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leo Štulac,si SVN,MF,28-174,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lorenzo Tonelli,it ITA,DF,33-061,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Samir Ujkani,xk KVX,GK,34-257,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.9,27,297,2430.0,27.0,24.0,13.0,37.0,24.0,0.0,0.0,67.0,5.0,26.0,26.0,17.6,43.5,425.0,819.0,814.0,0.89,0.48,1.37,0.89,1.37,0.96,0.65,1.61,0.96,1.61,
Opponent Total,,,27.3,27,297,2430.0,27.0,35.0,23.0,58.0,33.0,2.0,4.0,63.0,4.0,43.6,40.6,30.2,70.8,609.0,1209.0,1202.0,1.3,0.85,2.15,1.22,2.07,1.61,1.12,2.73,1.5,2.62,
