Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Daniel Caligiuri,it ITA,"DF,MF",35-063,12,264.0,22.0,11.7,2.9,2,74.0,1,10,12.0,13,0.92,2.0,10.0,-8.0,-2.73,-2.5,1.3,7.6,-6.3,-2.15,-1.79,Matches
Kelvin Yeboah,it ITA,"FW,MF",22-317,8,254.0,32.0,11.3,2.8,2,60.0,0,6,22.0,2,1.5,2.0,2.0,0.0,0.0,0.59,3.3,3.1,0.2,0.07,0.71,Matches
Niklas Dorsch,de GER,MF,25-063,6,187.0,31.0,8.3,2.1,2,54.0,0,4,20.0,1,1.5,2.0,3.0,-1.0,-0.48,0.04,1.8,3.3,-1.5,-0.73,-0.18,Matches
Raphael Framberger,de GER,"DF,FW",27-194,3,176.0,59.0,7.8,2.0,2,80.0,0,1,17.0,8,0.33,2.0,6.0,-4.0,-2.05,-1.65,1.0,3.9,-2.9,-1.46,-0.97,Matches
Ricardo Pepi,us USA,FW,20-069,4,95.0,24.0,4.2,1.1,1,55.0,0,3,13.0,0,0.75,0.0,3.0,-3.0,-2.84,-2.42,0.5,1.7,-1.2,-1.15,-0.61,Matches
Reece Oxford,eng ENG,DF,24-093,3,94.0,31.0,4.2,1.0,1,75.0,0,2,10.0,0,0.33,0.0,1.0,-1.0,-0.96,-0.46,2.1,1.3,0.8,0.73,1.35,Matches
Frederik Winther,dk DEN,DF,22-074,1,90.0,90.0,4.0,1.0,1,90.0,1,0,,7,0.0,2.0,3.0,-1.0,-1.0,-0.5,0.4,1.5,-1.0,-1.04,-0.5,Matches
Lukas Petkov,de GER,"MF,FW",22-138,7,146.0,21.0,6.5,1.6,0,,0,7,21.0,6,0.57,0.0,3.0,-3.0,-1.85,-1.42,1.4,4.3,-2.8,-1.77,-1.29,Matches
Irvin Cardona,fr FRA,MF,25-223,3,115.0,38.0,5.1,1.3,0,,0,3,38.0,1,0.33,4.0,4.0,0.0,0.0,0.55,2.5,3.9,-1.4,-1.09,-0.55,Matches
David Čolina,hr CRO,"DF,MF",22-243,3,66.0,22.0,2.9,0.7,0,,0,3,22.0,1,0.0,1.0,2.0,-1.0,-1.36,-0.87,2.1,1.8,0.3,0.39,0.98,Matches
Nathanael Mbuku,fr FRA,FW,21-003,1,14.0,14.0,0.6,0.2,0,,0,1,14.0,4,0.0,1.0,0.0,1.0,6.43,6.99,0.9,0.2,0.8,4.97,5.57,Matches
Noah Joel Sarenren Bazee,ng NGA,FW,26-210,1,9.0,9.0,0.4,0.1,0,,0,1,9.0,3,3.0,0.0,0.0,0.0,0.0,0.52,0.1,0.0,0.0,0.27,0.84,Matches
Aaron Zehnter,de GER,DF,18-139,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,6,3.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,-2.98,-2.41,Matches
Felix Götze,de GER,"DF,MF",25-036,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Daniel Katić,hr CRO,DF,19-327,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Daniel Klein,de GER,GK,22-006,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Josué-Emanuel M'bila,ao ANG,MF,23-210,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Maurice Malone,de GER,"FW,MF",22-214,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,26.9,25,2250.0,90.0,100.0,25.0,275,81.0,168,107,22.0,115,1.12,32.0,45.0,-13.0,-0.52,,27.9,42.0,-14.1,-0.56,,
Opponent Total,,,27.0,25,2250.0,90.0,100.0,25.0,275,81.0,168,107,22.0,109,1.72,45.0,32.0,13.0,0.52,,42.0,27.9,14.1,0.56,,
