Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Mickaël Alphonse,gp GLP,DF,33-250,11.6,699,33,187,366,153,11,699,14,8,57.1,6,42.9,385,2382,1253,24,21,0,10,13,331,27,Matches
Romain Hamouma,fr FRA,"FW,MF",35-355,9.5,395,3,17,186,196,32,395,31,13,41.9,17,54.8,292,1951,783,25,12,10,33,12,283,88,Matches
Thomas Mangani,fr FRA,MF,35-324,9.9,756,28,128,491,140,3,754,5,3,60.0,1,20.0,450,2272,1029,9,16,1,8,3,403,12,Matches
Bevic Moussiti-Oko,cg CGO,FW,28-050,7.8,261,11,23,119,122,37,261,26,13,50.0,13,50.0,159,996,316,10,8,6,25,11,190,45,Matches
Youssouf Koné,ml MLI,DF,27-257,5.8,286,35,119,143,28,0,286,7,1,14.3,1,14.3,181,963,459,9,5,0,8,1,150,10,Matches
Mickaël Barreto,fr FRA,MF,32-060,6.9,416,7,53,253,116,2,416,25,15,60.0,9,36.0,292,1717,718,12,15,0,16,9,260,33,Matches
Fernand Mayembo,cg CGO,DF,27-069,6.0,306,56,189,111,8,5,306,1,0,0.0,0,0.0,195,935,442,2,1,0,3,1,169,0,Matches
Kevin Spadanuda,ch SUI,"MF,FW",26-062,5.6,191,3,24,81,90,18,191,17,7,41.2,8,47.1,134,1010,412,9,6,5,16,7,117,31,Matches
Yoann Touzghar,tn TUN,FW,36-111,4.3,127,4,10,70,47,7,127,6,2,33.3,3,50.0,84,437,88,3,2,1,9,3,91,21,Matches
Florian Chabrolle,fr FRA,MF,24-346,3.6,163,4,17,111,37,0,163,1,0,0.0,1,100.0,116,541,222,1,4,0,5,3,103,8,Matches
Yanis Cimignani,fr FRA,"MF,DF",21-056,3.1,148,5,23,64,61,2,148,6,2,33.3,4,66.7,91,471,197,3,8,0,4,5,87,17,Matches
François-Joseph Sollacaro,fr FRA,GK,28-363,3.0,64,50,64,0,0,0,64,0,0,,0,,41,243,118,0,0,0,0,0,25,0,Matches
Kouamé Botué,bf BFA,"FW,MF",20-224,2.5,84,1,7,31,49,13,84,5,1,20.0,4,80.0,54,385,132,4,3,3,10,1,57,16,Matches
Qazim Laçi,al ALB,MF,27-059,2.4,171,3,20,109,44,1,171,4,2,50.0,1,25.0,118,585,207,0,3,0,1,0,109,4,Matches
Moussa Soumano,fr FRA,"FW,MF",17-253,1.5,31,0,0,14,17,4,31,1,1,100.0,0,0.0,20,92,29,2,1,1,4,2,23,5,Matches
Moussa Djitte,sn SEN,FW,23-166,1.3,39,0,2,20,17,2,39,3,0,0.0,2,66.7,27,147,13,0,0,0,6,2,30,8,Matches
Ghjuvanni Quilichini,fr FRA,GK,20-199,0.9,37,31,37,0,0,0,37,0,0,,0,,20,139,112,0,0,0,0,0,12,0,Matches
Paolo Lebas,pt POR,MF,19-333,0.6,18,0,2,12,4,0,18,1,1,100.0,0,0.0,13,44,15,0,0,0,1,0,11,0,Matches
Ruan Levine,br BRA,MF,24-059,0.3,21,0,3,8,10,3,21,2,2,100.0,0,0.0,19,99,39,0,2,0,2,2,15,3,Matches
Mehdi Puch Herrantz,fr FRA,MF,19-058,0.3,24,0,3,10,11,2,24,0,0,,0,,20,108,59,3,1,2,3,1,16,1,Matches
Anthony Khelifa,fr FRA,DF,17-180,0.1,12,0,4,8,0,0,12,0,0,,0,,10,43,15,1,0,0,0,0,8,0,Matches
Squad Total,,,30.0,27.0,14220,1282,4121,7108,3139,401,14211,444,190,42.8,199,44.8,9335,54667,23938,384,318,78,462,242,8279,896,
Opponent Total,,,26.7,27.0,16736,1502,5297,8523,3101,489,16730,496,222,44.8,213,42.9,11854,67378,32244,397,316,98,397,243,10818,1069,
