Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
François-Joseph Sollacaro,fr FRA,GK,28-363,3.0,35,63,55.6,990,776,8,8,100.0,11,13,84.6,14,40,35.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Kouamé Botué,bf BFA,"FW,MF",20-224,2.5,33,47,70.2,386,141,23,31,74.2,8,12,66.7,0,0,,0,0.1,0.1,-0.1,3,6,1,0,4,Matches
Qazim Laçi,al ALB,MF,27-059,2.4,111,142,78.2,2278,691,44,55,80.0,43,50,86.0,21,31,67.7,0,0.2,0.4,-0.2,3,18,1,0,24,Matches
Moussa Soumano,fr FRA,"FW,MF",17-253,1.5,11,20,55.0,140,22,8,11,72.7,3,4,75.0,0,0,,0,0.1,0.1,-0.1,2,0,1,1,0,Matches
Moussa Djitte,sn SEN,FW,23-166,1.3,19,26,73.1,208,30,13,15,86.7,4,8,50.0,1,1,100.0,0,0.0,0.0,0.0,1,1,1,0,1,Matches
Ghjuvanni Quilichini,fr FRA,GK,20-199,0.9,14,34,41.2,511,427,1,1,100.0,5,5,100.0,8,28,28.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Paolo Lebas,pt POR,MF,19-333,0.6,12,16,75.0,208,72,6,10,60.0,6,6,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Ruan Levine,br BRA,MF,24-059,0.3,12,13,92.3,177,18,5,5,100.0,6,6,100.0,0,0,,0,0.1,0.0,-0.1,1,1,0,0,1,Matches
Mehdi Puch Herrantz,fr FRA,MF,19-058,0.3,14,18,77.8,225,63,6,7,85.7,7,10,70.0,0,0,,0,0.1,0.0,-0.1,1,1,1,0,3,Matches
Anthony Khelifa,fr FRA,DF,17-180,0.1,11,12,91.7,215,55,3,3,100.0,7,8,87.5,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Squad Total,,,30.0,27.0,8353,11374,73.4,153644,60025,3504,4270,82.1,3416,4281,79.8,1080,2108,51.2,10,18.4,18.5,-8.4,194,756,150,59,909,
Opponent Total,,,26.7,27.0,10906,13870,78.6,200315,68612,4453,5262,84.6,4806,5645,85.1,1289,2256,57.1,35,24.9,20.6,10.1,203,792,185,42,1077,
