Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Matthis Abline,fr FRA,FW,20-006,7.2,2,14,5,35.7,1.95,0.7,0.07,0.2,22.5,0,1,2,2.8,1.3,0.09,-0.8,-0.3,Matches
Quentin Bernard,fr FRA,DF,33-270,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Youssouf M'Changama,km COM,MF,32-217,7.2,0,11,2,18.2,1.53,0.28,0.0,0.0,27.9,4,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Alexandre Coeff,fr FRA,DF,31-042,6.5,0,1,0,0.0,0.15,0.0,0.0,,9.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Siriki Dembélé,ci CIV,MF,26-208,3.2,0,2,0,0.0,0.62,0.0,0.0,,15.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Gaëtan Charbonnier,fr FRA,"FW,MF",34-097,2.8,1,7,1,14.3,2.48,0.35,0.14,1.0,23.2,0,0,0,0.6,0.6,0.09,0.4,0.4,Matches
Brayann Pereira,fr FRA,DF,19-317,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dénys Bain,fr FRA,DF,29-275,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kenji-Van Boto,mg MAD,DF,27-027,1.0,0,1,0,0.0,1.0,0.0,0.0,,27.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Kays Ruiz,ma MAR,MF,20-220,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rémy Dugimont,fr FRA,"FW,MF",36-276,1.2,0,4,1,25.0,3.33,0.83,0.0,0.0,27.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Ousmane Camara,gn GUI,"FW,MF",21-151,0.3,0,1,0,0.0,3.75,0.0,0.0,,11.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Squad Total,,,28.2,29.0,22,310,82,26.5,10.69,2.83,0.05,0.21,19.3,10,5,7,30.5,25.0,0.08,-8.5,-8.0,
Opponent Total,,,26.8,29.0,50,338,131,38.8,11.66,4.52,0.14,0.36,16.8,10,3,5,42.7,38.7,0.12,7.3,8.3,
