Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Jeff Hardeveld,nl NED,DF,28-035,6,354.0,59.0,14.6,3.9,4,79.0,3,2,20.0,0,0.67,5.0,7.0,-2.0,-0.51,0.32,3.7,4.8,-1.1,-0.27,0.03,Matches
Jasin Assehnoun,fi FIN,"FW,DF",24-098,24,580.0,24.0,23.9,6.4,3,65.0,0,21,18.0,3,0.83,7.0,14.0,-7.0,-1.09,-0.41,8.2,8.5,-0.3,-0.05,0.33,Matches
Dennis Vos,nl NED,DF,21-126,5,274.0,55.0,11.3,3.0,2,74.0,1,3,42.0,4,0.8,3.0,6.0,-3.0,-0.99,-0.23,4.0,5.7,-1.7,-0.54,-0.28,Matches
Michaël Heylen,be BEL,"DF,MF",29-090,10,242.0,24.0,10.0,2.7,1,45.0,0,9,22.0,17,0.5,3.0,9.0,-6.0,-2.23,-1.61,3.0,3.5,-0.5,-0.2,0.11,Matches
Danny Hoesen,nl NED,FW,32-078,4,106.0,27.0,4.4,1.2,1,45.0,0,3,20.0,1,0.5,1.0,4.0,-3.0,-2.55,-1.85,1.1,2.5,-1.4,-1.19,-0.93,Matches
Maikel Kieftenbeld,nl NED,MF,32-281,1,90.0,90.0,3.7,1.0,1,90.0,1,0,,0,0.0,1.0,4.0,-3.0,-3.0,-2.31,0.6,1.7,-1.2,-1.16,-0.89,Matches
Fernando Pacheco Rivas,pe PER,"FW,MF",23-281,9,84.0,9.0,3.5,0.9,0,,0,9,9.0,5,1.0,0.0,3.0,-3.0,-3.21,-2.52,1.3,2.6,-1.3,-1.4,-1.14,Matches
Ben Scholte,nl NED,"MF,DF",21-236,6,75.0,13.0,3.1,0.8,0,,0,6,13.0,15,0.5,1.0,0.0,1.0,1.2,2.04,1.4,0.3,1.1,1.28,1.63,Matches
Oussama Darfalou,dz ALG,FW,29-187,2,70.0,35.0,2.9,0.8,0,,0,2,35.0,0,1.5,2.0,0.0,2.0,2.57,3.45,1.3,0.7,0.6,0.74,1.07,Matches
Azzeddine Toufiqui,fr FRA,"MF,FW",23-343,4,35.0,9.0,1.4,0.4,0,,0,4,9.0,20,0.75,1.0,0.0,1.0,2.57,3.4,0.2,0.3,-0.1,-0.22,0.08,Matches
Metehan Güçlü,tr TUR,FW,24-001,1,9.0,9.0,0.4,0.1,0,,0,1,9.0,2,3.0,0.0,0.0,0.0,0.0,0.78,0.1,0.5,-0.4,-4.01,-3.72,Matches
Teun Bijleveld,nl NED,MF,24-311,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Kyan van Dorp,nl NED,GK,22-321,0,,,,,0,,0,0,,20,,,,,,,,,,,,Matches
Remi van Ekeris,nl NED,MF,20-192,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Dave Funke,nl NED,DF,19-203,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Maurilio de Lannoy,nl NED,FW,19-147,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Arnaud Luzayadio,fr FRA,DF,23-258,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
Floris Quaedvlieg,nl NED,FW,20-023,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Gonzalo Sánchez,pe PER,FW,22-332,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Wouter Sibon,nl NED,GK,19-191,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Max Wolfs,nl NED,GK,20-334,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Squad Total,,,26.5,27,2430.0,90.0,100.0,27.0,297,83.0,189,108,20.0,179,0.89,25.0,46.0,-21.0,-0.78,,28.6,36.6,-8.0,-0.3,,
Opponent Total,,,25.5,27,2430.0,90.0,100.0,27.0,297,83.0,189,108,20.0,170,1.78,46.0,25.0,21.0,0.78,,36.6,28.6,8.0,0.3,,
