Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Luis Pérez,es ESP,DF,28-061,10.3,0,4,0,0.0,0.39,0.0,0.0,,27.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Sergio Asenjo,es ESP,GK,33-282,10.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Oliveira Rosa,br BRA,DF,23-003,7.1,0,3,1,33.3,0.42,0.14,0.0,0.0,21.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Sergi Guardiola,es ESP,FW,31-312,5.6,0,11,3,27.3,1.97,0.54,0.0,0.0,17.7,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
Shon Weissman,il ISR,FW,27-051,8.3,1,18,7,38.9,2.17,0.84,0.06,0.14,12.8,0,0,0,2.3,2.3,0.13,-1.3,-1.3,Matches
Martin Hongla,cm CMR,"MF,DF",25-021,5.9,0,1,0,0.0,0.17,0.0,0.0,,33.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Cyle Larin,ca CAN,FW,27-354,5.7,5,20,9,45.0,3.51,1.58,0.25,0.56,11.8,0,0,0,3.0,3.0,0.15,2.0,2.0,Matches
Zouhair Feddal,ma MAR,DF,34-095,4.2,0,1,0,0.0,0.24,0.0,0.0,,3.5,0,0,0,0.2,0.2,0.2,-0.2,-0.2,Matches
Darwin Machís,ve VEN,FW,30-058,4.1,0,12,3,25.0,2.95,0.74,0.0,0.0,17.4,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
Anuar,ma MAR,"MF,FW",28-081,2.3,1,3,1,33.3,1.29,0.43,0.33,1.0,13.0,0,0,0,0.3,0.3,0.12,0.7,0.7,Matches
Juanjo Narváez,co COL,"MF,FW",28-053,1.6,0,3,0,0.0,1.82,0.0,0.0,,10.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
David Torres,es ESP,DF,20-032,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Toni Villa,es ESP,MF,28-089,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kenedy,br BRA,"FW,MF",27-057,0.9,0,1,0,0.0,1.08,0.0,0.0,,29.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Selim Amallah,ma MAR,"MF,FW",26-142,0.8,0,2,0,0.0,2.4,0.0,0.0,,27.0,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Mickael Malsa,mq MTQ,MF,27-176,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sékou Gassama,sn SEN,FW,27-335,0.4,0,2,0,0.0,5.0,0.0,0.0,,10.7,0,0,0,0.4,0.4,0.21,-0.4,-0.4,Matches
Manuel Pozo,es ESP,FW,21-115,0.2,0,1,0,0.0,4.74,0.0,0.0,,20.1,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Roberto Arroyo,es ESP,MF,19-224,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Álvaro Aceves,es ESP,GK,19-254,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.5,27.0,20,306,96,31.4,11.33,3.56,0.06,0.2,19.9,12,1,2,24.6,23.0,0.08,-4.6,-4.0,
Opponent Total,,,28.1,27.0,44,419,133,31.7,15.52,4.93,0.1,0.3,17.3,14,4,7,47.3,42.0,0.1,-3.3,-2.0,
