Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Sofiane Boufal,ma MAR,"FW,MF",29-183,9.3,370,487,76.0,5643,1574,203,239,84.9,124,161,77.0,25,50,50.0,3,2.9,1.7,0.1,27,30,10,1,56,Matches
Yahia Fofana,fr FRA,GK,22-210,8.0,173,243,71.2,4633,3373,31,31,100.0,83,84,98.8,58,127,45.7,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Farid El Melali,dz ALG,"DF,FW",25-318,6.8,160,237,67.5,2690,743,79,105,75.2,63,86,73.3,12,24,50.0,0,0.1,0.2,-0.1,3,9,4,1,14,Matches
Ibrahima Niane,sn SEN,FW,24-008,5.1,67,93,72.0,1018,192,28,41,68.3,25,30,83.3,5,7,71.4,0,0.1,0.1,-0.1,2,8,0,0,9,Matches
Abdoulaye Bamba,ci CIV,DF,32-328,7.2,284,339,83.8,4725,1756,126,137,92.0,131,152,86.2,18,32,56.3,0,0.3,0.5,-0.3,3,29,4,2,23,Matches
Sada Thioub,sn SEN,"FW,MF",27-291,6.4,234,293,79.9,3551,1233,124,142,87.3,85,105,81.0,12,22,54.5,1,1.2,0.9,-0.2,9,30,10,4,39,Matches
Lois Diony,fr FRA,FW,30-089,4.9,90,115,78.3,1000,187,58,66,87.9,15,21,71.4,1,2,50.0,0,0.3,0.2,-0.3,5,5,2,1,9,Matches
Ousmane Camara,fr FRA,DF,20-013,4.6,290,318,91.2,5682,1849,89,95,93.7,161,172,93.6,34,42,81.0,0,0.0,0.0,0.0,0,11,0,0,13,Matches
Ibrahim Amadou,fr FRA,"DF,MF",29-347,4.7,161,190,84.7,3021,1234,51,56,91.1,93,99,93.9,13,25,52.0,0,0.1,0.0,-0.1,1,4,0,0,5,Matches
Halid Šabanović,ba BIH,"DF,FW",23-209,3.7,138,172,80.2,2030,739,81,90,90.0,41,56,73.2,8,15,53.3,0,0.0,0.1,0.0,2,14,2,1,14,Matches
Faouzi Ghoulam,dz ALG,DF,32-046,3.0,144,209,68.9,2517,1094,64,76,84.2,65,85,76.5,13,36,36.1,0,0.7,0.3,-0.7,8,8,2,1,14,Matches
Ilyes Cheti,dz ALG,DF,28-056,2.3,102,118,86.4,1692,467,50,56,89.3,37,40,92.5,10,15,66.7,0,0.2,0.0,-0.2,1,6,1,1,4,Matches
Waniss Taibi,fr FRA,MF,21-012,2.1,131,147,89.1,1957,530,66,75,88.0,55,57,96.5,4,5,80.0,1,0.1,0.3,0.9,1,11,2,0,15,Matches
Lilian Raolisoa,fr FRA,"MF,DF",22-276,0.5,33,37,89.2,553,104,15,16,93.8,15,17,88.2,3,4,75.0,0,0.4,0.1,-0.4,1,0,2,1,2,Matches
Zinédine Ould Khaled,fr FRA,"MF,FW",23-064,0.5,28,29,96.6,400,111,18,18,100.0,10,10,100.0,0,0,,0,0.0,0.0,0.0,0,3,1,0,5,Matches
Jean Mattéo Bahoya,fr FRA,"FW,MF",17-316,0.3,18,22,81.8,247,34,7,9,77.8,8,9,88.9,1,1,100.0,0,0.1,0.0,-0.1,1,1,1,0,1,Matches
Marin Jakoliš,hr CRO,FW,26-083,0.3,4,7,57.1,63,31,1,1,100.0,3,5,60.0,0,1,0.0,0,0.0,0.2,0.0,0,1,0,0,3,Matches
Jason Mbock,fr FRA,"MF,FW",23-138,0.3,6,10,60.0,107,55,3,3,100.0,2,5,40.0,1,1,100.0,0,0.3,0.2,-0.3,1,0,0,0,1,Matches
Antonin Bobichon,fr FRA,MF,27-186,0.2,12,20,60.0,201,71,6,10,60.0,4,5,80.0,2,3,66.7,0,0.2,0.1,-0.2,1,5,1,0,4,Matches
Squad Total,,,26.6,28.0,10597,13140,80.6,188236,66580,4475,5163,86.7,4682,5412,86.5,1057,1858,56.9,12,22.3,19.6,-10.3,212,826,161,47,1053,
Opponent Total,,,27.3,28.0,12046,14670,82.1,218596,74310,5034,5737,87.7,5274,5977,88.2,1324,2159,61.3,43,29.6,26.1,13.4,255,943,216,62,1150,
