2022-08-07,18:00,Coppa Italia,First round,Sun,Home,L,1,4,Bari,Unnamed: 10,Unnamed: 11,53,"6,576",Davide Faraoni,3-5-2,Niccolò Baroni,Match Report,Unnamed: 18
2022-11-13,15:00,Serie A,Matchweek 15,Sun,Home,L,1.0,2.0,Spezia,2.1,0.8,45.0,18000.0,Miguel Veloso,3-4-3,Fabio Maresca,Match Report,
2023-01-04,14:30,Serie A,Matchweek 16,Wed,Away,D,1.0,1.0,Torino,0.9,0.4,33.0,15000.0,Darko Lazović,3-4-3,Federico Dionisi,Match Report,
2023-01-09,18:30,Serie A,Matchweek 17,Mon,Home,W,2.0,0.0,Cremonese,1.5,0.8,47.0,3804.0,Darko Lazović,3-4-3,Maurizio Mariani,Match Report,
2023-01-14,20:45,Serie A,Matchweek 18,Sat,Away,L,0.0,1.0,Inter,0.3,0.7,43.0,70734.0,Darko Lazović,3-4-3,Michael Fabbri,Match Report,
2023-01-21,15:00,Serie A,Matchweek 19,Sat,Home,W,2.0,0.0,Lecce,0.5,0.8,42.0,,Darko Lazović,3-4-3,Federico La Penna,Match Report,
2023-01-30,20:45,Serie A,Matchweek 20,Mon,Away,D,1.0,1.0,Udinese,0.8,1.8,45.0,,Darko Lazović,3-4-3,Luca Pairetto,Match Report,
2023-02-06,18:30,Serie A,Matchweek 21,Mon,Home,D,1.0,1.0,Lazio,1.2,0.9,36.0,,Darko Lazović,3-4-1-2,Giovanni Ayroldi,Match Report,
2023-02-13,18:30,Serie A,Matchweek 22,Mon,Home,W,1.0,0.0,Salernitana,1.2,0.9,37.0,,Darko Lazović,3-4-3,Paolo Valeri,Match Report,
2023-02-19,20:45,Serie A,Matchweek 23,Sun,Away,L,0.0,1.0,Roma,0.4,0.8,53.0,,Darko Lazović,3-4-3,Simone Sozza,Match Report,
2023-02-27,18:30,Serie A,Matchweek 24,Mon,Home,L,0.0,3.0,Fiorentina,1.2,1.4,47.0,,Davide Faraoni,3-4-1-2,Federico La Penna,Match Report,
2023-03-05,12:30,Serie A,Matchweek 25,Sun,Away,D,0.0,0.0,Spezia,1.2,1.2,31.0,,Davide Faraoni,3-4-1-2,Daniele Doveri,Match Report,
2023-03-12,15:00,Serie A,Matchweek 26,Sun,Home,D,1.0,1.0,Monza,0.6,1.1,39.0,,Davide Faraoni,3-4-3,Marco Piccinini,Match Report,
2023-03-19,12:30,Serie A,Matchweek 27,Sun,Away,L,1.0,3.0,Sampdoria,1.3,1.2,56.0,,Darko Lazović,3-4-3,Maurizio Mariani,Match Report,
2023-04-01,20:45,Serie A,Matchweek 28,Sat,Away,L,0.0,1.0,Juventus,0.6,1.8,44.0,,Miguel Veloso,3-4-1-2,Matteo Marchetti,Match Report,
2023-04-08,18:30,Serie A,Matchweek 29,Sat,Home,,,,Sassuolo,,,,,,,,Head-to-Head,
2023-04-15,18:00,Serie A,Matchweek 30,Sat,Away,,,,Napoli,,,,,,,,Head-to-Head,
2023-04-21,20:45,Serie A,Matchweek 31,Fri,Home,,,,Bologna,,,,,,,,Head-to-Head,
2023-04-30,15:00,Serie A,Matchweek 32,Sun,Away,,,,Cremonese,,,,,,,,Head-to-Head,
2023-05-03,,Serie A,Matchweek 33,Wed,Home,,,,Inter,,,,,,,,Head-to-Head,
2023-05-07,,Serie A,Matchweek 34,Sun,Away,,,,Lecce,,,,,,,,Head-to-Head,
2023-05-14,,Serie A,Matchweek 35,Sun,Home,,,,Torino,,,,,,,,Head-to-Head,
2023-05-21,,Serie A,Matchweek 36,Sun,Away,,,,Atalanta,,,,,,,,Head-to-Head,
2023-05-28,,Serie A,Matchweek 37,Sun,Home,,,,Empoli,,,,,,,,Head-to-Head,
2023-06-04,,Serie A,Matchweek 38,Sun,Away,,,,Milan,,,,,,,,Head-to-Head,
