Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Filippo Terracciano,it ITA,"DF,MF",20-054,6.1,148,217,68.2,2715,1034,54,73,74.0,72,95,75.8,14,29,48.3,0,0.9,0.9,-0.9,5,12,6,2,25,Matches
Ibrahim Sulemana,gh GHA,MF,19-316,4.0,73,103,70.9,1357,489,31,36,86.1,31,39,79.5,9,16,56.3,0,0.2,0.1,-0.2,3,14,1,1,11,Matches
Ajdin Hrustic,au AUS,MF,26-272,2.5,75,94,79.8,1069,341,40,42,95.2,25,33,75.8,4,7,57.1,0,0.6,0.6,-0.6,3,1,5,1,8,Matches
Jayden Braaf,nl NED,MF,20-215,2.5,39,52,75.0,478,115,30,32,93.8,6,8,75.0,1,3,33.3,0,0.1,0.1,-0.1,1,4,0,0,3,Matches
Roberto Piccoli,it ITA,FW,22-066,2.1,13,25,52.0,178,55,8,12,66.7,3,6,50.0,1,4,25.0,0,0.2,0.0,-0.2,1,1,0,0,0,Matches
Panagiotis Retsos,gr GRE,DF,24-237,1.4,44,56,78.6,781,321,20,23,87.0,20,24,83.3,4,7,57.1,0,0.0,0.0,0.0,1,3,0,0,2,Matches
Simone Perilli,it ITA,GK,28-086,1.0,10,34,29.4,455,391,1,1,100.0,3,3,100.0,6,30,20.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Bruno Amione,ar ARG,DF,21-090,0.6,11,16,68.8,167,40,6,6,100.0,5,7,71.4,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Juan Cabal,co COL,DF,22-085,1.9,74,99,74.7,1445,500,30,35,85.7,35,38,92.1,9,20,45.0,0,0.1,0.1,-0.1,2,7,2,2,11,Matches
Oliver Abildgaard,dk DEN,"MF,DF",26-297,0.9,11,22,50.0,129,76,7,10,70.0,3,8,37.5,0,1,0.0,0,0.1,0.0,-0.1,1,1,0,0,1,Matches
Antonín Barák,cz CZE,MF,28-121,0.3,11,14,78.6,140,24,7,10,70.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Deyovaisio Zeefuik,nl NED,DF,25-023,0.1,5,7,71.4,83,14,2,2,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Alessandro Cortinovis,it ITA,MF,22-068,0.1,5,6,83.3,77,35,3,3,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,2,1,2,Matches
Squad Total,,,27.2,28.0,7301,10539,69.3,142263,63604,2935,3708,79.2,3126,3989,78.4,1033,2128,48.5,16,22.4,18.3,-6.4,236,664,178,63,857,
Opponent Total,,,27.4,28.0,10623,13867,76.6,191664,77094,4686,5438,86.2,4441,5323,83.4,1201,2335,51.4,37,28.7,24.5,8.3,292,868,237,59,1032,
