Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Borja García,es ESP,"MF,FW",32-137,8,531.0,66.0,22.7,5.9,7,74.0,1,1,16.0,4,1.25,14.0,11.0,3.0,0.51,0.71,8.3,9.5,-1.1,-0.19,-0.26,Matches
Cristhian Stuani,uy URU,FW,36-158,21,710.0,34.0,30.3,7.9,5,80.0,2,16,19.0,1,1.29,17.0,10.0,7.0,0.89,1.33,14.1,11.6,2.5,0.31,0.44,Matches
Valery,es ESP,"MF,DF",23-116,18,667.0,37.0,28.5,7.4,5,75.0,1,13,22.0,4,1.11,11.0,9.0,2.0,0.27,0.43,11.7,12.5,-0.8,-0.11,-0.17,Matches
Viktor Tsyhankov,ua UKR,MF,25-124,7,450.0,64.0,19.2,5.0,5,82.0,2,2,21.0,2,1.43,11.0,6.0,5.0,1.0,1.29,7.4,6.3,1.1,0.23,0.27,Matches
Reinier,br BRA,"MF,FW",21-059,10,348.0,35.0,14.9,3.9,3,76.0,1,7,17.0,2,1.3,4.0,5.0,-1.0,-0.26,-0.26,4.1,5.4,-1.3,-0.33,-0.4,Matches
Ramón Terrats,es ESP,MF,22-152,8,212.0,27.0,9.1,2.4,2,72.0,0,6,12.0,6,1.63,1.0,3.0,-2.0,-0.85,-0.89,2.3,3.3,-1.1,-0.45,-0.5,Matches
Manu Vallejo,es ESP,"FW,MF",26-033,7,206.0,29.0,8.8,2.3,2,54.0,0,5,20.0,8,0.86,8.0,5.0,3.0,1.31,1.48,5.7,2.5,3.1,1.37,1.5,Matches
Samuel Sáiz,es ESP,MF,32-056,8,240.0,30.0,10.3,2.7,1,60.0,0,7,26.0,4,1.13,5.0,5.0,0.0,0.0,0.04,3.9,4.4,-0.5,-0.19,-0.21,Matches
Oscar Ureña,es ESP,MF,20-077,3,100.0,33.0,4.3,1.1,1,58.0,0,2,21.0,4,0.0,0.0,2.0,-2.0,-1.8,-1.84,1.3,1.7,-0.4,-0.4,-0.42,Matches
Joel Roca,es ESP,"MF,FW",17-285,4,67.0,17.0,2.9,0.7,0,,0,4,17.0,14,0.0,0.0,0.0,0.0,0.0,0.04,1.0,0.3,0.7,0.89,0.92,Matches
Alexander Callens,pe PER,DF,30-319,2,53.0,27.0,2.3,0.6,0,,0,2,27.0,2,1.5,0.0,0.0,0.0,0.0,0.04,0.2,0.3,-0.1,-0.19,-0.2,Matches
Ricard Artero,es ESP,FW,20-042,1,8.0,8.0,0.3,0.1,0,,0,1,8.0,15,3.0,0.0,0.0,0.0,0.0,0.04,0.0,0.1,-0.1,-1.19,-1.2,Matches
Dawda Camara,mr MTN,FW,20-135,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Biel Farres,es ESP,DF,20-322,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Toni Fuidias,es ESP,GK,21-338,0,,,,,0,,0,0,,23,,,,,,,,,,,,Matches
Matas,es ESP,GK,21-077,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Eric Monjonell,es ESP,DF,21-093,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Álex Sala,es ESP,MF,21-344,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Pau Victor Delgado,es ESP,FW,21-113,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,26.7,26,2340.0,90.0,100.0,26.0,286,81.0,164,122,21.0,165,1.19,40.0,41.0,-1.0,-0.04,,35.4,35.3,0.1,0.01,,
Opponent Total,,,28.1,26,2340.0,90.0,100.0,26.0,286,81.0,164,122,21.0,175,1.54,41.0,40.0,1.0,0.04,,35.3,35.4,-0.1,-0.01,,
