Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Ilija Vukotić,me MNE,MF,24-089,12,387.0,32.0,16.5,4.3,5,64.0,0,7,10.0,12,1.08,6.0,9.0,-3.0,-0.7,-0.19,5.5,6.8,-1.3,-0.29,0.12,Matches
Filipe Ferreira,pt POR,"DF,MF",32-191,5,222.0,44.0,9.5,2.5,3,72.0,1,2,4.0,10,1.4,2.0,3.0,-1.0,-0.41,0.15,2.1,2.8,-0.7,-0.27,0.14,Matches
Martim Tavares,pt POR,"FW,DF",19-147,18,346.0,19.0,14.8,3.8,2,51.0,0,16,15.0,6,1.22,5.0,8.0,-3.0,-0.78,-0.28,5.1,5.5,-0.4,-0.11,0.33,Matches
Luís Santos,pt POR,"FW,MF",23-076,6,223.0,37.0,9.5,2.5,2,89.0,0,4,11.0,10,1.67,3.0,3.0,0.0,0.0,0.6,2.9,3.6,-0.7,-0.28,0.12,Matches
Yanis Hamache,dz ALG,MF,23-267,2,180.0,90.0,7.7,2.0,2,90.0,2,0,,0,3.0,3.0,1.0,2.0,1.0,1.67,2.8,1.8,1.0,0.52,0.99,Matches
Robson,br BRA,DF,22-320,6,122.0,20.0,5.2,1.4,1,90.0,1,5,6.0,13,1.5,0.0,5.0,-5.0,-3.69,-3.32,1.1,1.6,-0.4,-0.33,0.07,Matches
Joel silva,pt POR,MF,20-054,3,45.0,15.0,1.9,0.5,0,,0,3,15.0,7,1.0,2.0,1.0,1.0,2.0,2.59,0.2,1.5,-1.3,-2.61,-2.26,Matches
Tiago Fonseca Morais,pt POR,FW,19-215,2,26.0,13.0,1.1,0.3,0,,0,2,13.0,0,3.0,0.0,0.0,0.0,0.0,0.54,0.8,0.3,0.5,1.67,2.09,Matches
Júlio Dabo,pt POR,"DF,FW",19-024,3,13.0,4.0,0.6,0.1,0,,0,3,4.0,0,2.0,0.0,0.0,0.0,0.0,0.54,1.1,0.4,0.7,4.88,5.3,Matches
Miguel Reisinho,pt POR,DF,23-362,1,9.0,9.0,0.4,0.1,0,,0,1,9.0,2,0.0,0.0,0.0,0.0,0.0,0.54,0.2,0.0,0.2,1.89,2.29,Matches
Berna,pt POR,MF,19-203,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Jeriel Córdova,ve VEN,FW,20-292,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Pedro gomes,pt POR,DF,19-306,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
João Gonçalves,pt POR,GK,22-152,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Squad Total,,,27.8,26,2340.0,90.0,100.0,26.0,286,82.0,171,110,19.0,124,1.15,30.0,44.0,-14.0,-0.54,,27.5,37.6,-10.2,-0.39,,
Opponent Total,,,26.7,26,2340.0,90.0,100.0,26.0,286,82.0,171,110,19.0,113,1.62,44.0,30.0,14.0,0.54,,37.6,27.5,10.2,0.39,,
