Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Bruno Lourenço,pt POR,"MF,FW",25-063,14.3,356,492,72.4,5904,1741,183,216,84.7,105,134,78.4,41,86,47.7,1,1.9,1.8,-0.9,18,31,11,3,53,Matches
Salvador Agra,pt POR,"FW,MF",31-146,13.1,325,491,66.2,5912,1880,158,191,82.7,119,169,70.4,41,95,43.2,2,1.9,1.4,0.1,23,41,21,6,47,Matches
Kenji Gorré,cw CUW,"FW,MF",28-189,12.7,273,380,71.8,4143,1419,141,173,81.5,97,128,75.8,19,48,39.6,5,1.7,2.5,3.3,21,33,17,5,46,Matches
Ibrahima Camará,gn GUI,MF,24-071,9.1,251,340,73.8,4444,1440,128,153,83.7,87,111,78.4,32,55,58.2,1,0.5,0.7,0.5,10,37,3,2,38,Matches
Róbert Boženík,sk SVK,FW,23-139,7.2,90,122,73.8,1410,171,44,56,78.6,28,37,75.7,10,11,90.9,1,0.3,0.2,0.7,9,3,1,0,5,Matches
Masaki Watai,jp JPN,"MF,FW",23-262,5.2,159,202,78.7,2366,641,93,104,89.4,55,67,82.1,7,15,46.7,0,0.7,0.9,-0.7,9,8,10,3,25,Matches
César,br BRA,GK,31-069,5.0,88,125,70.4,2403,1632,17,17,100.0,41,41,100.0,30,66,45.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Ilija Vukotić,me MNE,MF,24-089,4.3,116,159,73.0,1969,468,45,55,81.8,57,67,85.1,8,25,32.0,0,0.1,0.1,-0.1,3,9,2,0,18,Matches
Filipe Ferreira,pt POR,"DF,MF",32-191,2.5,102,130,78.5,1745,725,38,43,88.4,50,57,87.7,10,19,52.6,0,0.3,0.2,-0.3,1,12,2,2,11,Matches
Martim Tavares,pt POR,"FW,DF",19-147,3.8,46,65,70.8,615,91,32,36,88.9,11,16,68.8,1,5,20.0,0,0.1,0.1,-0.1,3,0,1,0,4,Matches
Luís Santos,pt POR,"FW,MF",23-076,2.5,51,76,67.1,574,116,40,45,88.9,8,12,66.7,1,5,20.0,0,0.0,0.0,0.0,1,0,1,0,3,Matches
Yanis Hamache,dz ALG,MF,23-267,2.0,80,121,66.1,1293,432,39,48,81.3,35,47,74.5,5,21,23.8,1,0.6,0.3,0.4,5,6,5,5,10,Matches
Robson,br BRA,DF,22-320,1.4,65,71,91.5,1285,428,18,19,94.7,39,42,92.9,8,8,100.0,0,0.2,0.0,-0.2,1,2,0,0,3,Matches
Joel silva,pt POR,MF,20-054,0.5,14,16,87.5,236,68,8,9,88.9,5,6,83.3,1,1,100.0,0,0.0,0.0,0.0,1,2,0,0,2,Matches
Tiago Fonseca Morais,pt POR,FW,19-215,0.3,9,10,90.0,132,23,4,4,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,1,2,0,0,3,Matches
Júlio Dabo,pt POR,"DF,FW",19-024,0.1,7,7,100.0,142,29,3,3,100.0,2,2,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Miguel Reisinho,pt POR,DF,23-362,0.1,1,3,33.3,31,0,0,1,0.0,0,0,,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.8,26.0,8878,11521,77.1,162103,59928,3794,4331,87.6,3846,4546,84.6,1008,1996,50.5,23,17.5,17.3,5.5,194,624,148,58,811,
Opponent Total,,,26.7,26.0,10173,12818,79.4,191503,72271,4187,4836,86.6,4459,5181,86.1,1306,2161,60.4,31,28.2,28.9,2.8,224,814,183,63,1031,
