Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Andreas Bruus,dk DEN,"DF,FW",24-080,20,14,1283.0,14.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.6,1.9,38.0,33.0,94.0,0.0,0.14,0.14,0.0,0.14,0.03,0.11,0.14,0.03,0.14,Matches
Yasser Larouci,dz ALG,"DF,FW",22-095,21,14,1187.0,13.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,1.3,1.6,53.0,45.0,83.0,0.08,0.0,0.08,0.08,0.08,0.03,0.1,0.12,0.03,0.12,Matches
Wilson Odobert,fr FRA,"MF,FW",18-129,26,13,1285.0,14.3,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1.8,1.8,1.6,3.3,55.0,31.0,104.0,0.21,0.14,0.35,0.21,0.35,0.12,0.11,0.23,0.12,0.23,Matches
Abdu Conté,pt POR,DF,25-013,16,13,1177.0,13.1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,1.9,2.4,30.0,51.0,87.0,0.08,0.15,0.23,0.08,0.23,0.04,0.14,0.19,0.04,0.19,Matches
Florian Tardieu,fr FRA,MF,30-349,14,11,1008.0,11.2,3.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,2.9,0.5,1.0,1.5,20.0,83.0,17.0,0.27,0.0,0.27,0.0,0.0,0.26,0.09,0.35,0.05,0.14,Matches
Adil Rami,fr FRA,DF,37-100,13,11,995.0,11.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.6,1.2,3.0,22.0,2.0,0.0,0.09,0.09,0.0,0.09,0.05,0.05,0.11,0.05,0.11,Matches
Lucien Agoume,fr FRA,MF,21-056,10,9,726.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,1.0,1.7,8.0,70.0,7.0,0.0,0.12,0.12,0.0,0.12,0.09,0.12,0.21,0.09,0.21,Matches
Mateusz Lis,pl POL,GK,26-038,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Papa Ndiaga Yade,sn SEN,DF,23-091,10,5,476.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6,0.6,0.9,1.5,26.0,13.0,36.0,0.0,0.19,0.19,0.0,0.19,0.11,0.17,0.28,0.11,0.28,Matches
Ike Ugbo,ca CAN,"FW,MF",24-197,17,5,439.0,4.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.7,1.7,0.3,2.0,4.0,2.0,18.0,0.41,0.21,0.62,0.41,0.62,0.35,0.07,0.42,0.35,0.42,Matches
Jeff Reine-Adélaïde,fr FRA,MF,25-079,3,1,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches
Tristan Dingomé,cm CMR,MF,32-048,8,0,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.16,0.23,0.39,0.16,0.39,Matches
Alexis Tibidi,fr FRA,"FW,MF",19-154,3,0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mathis Hamdi,fr FRA,DF,19-170,2,0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kyliane Dong,fr FRA,"DF,MF",18-191,3,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Banhie Zoukrou,fr FRA,DF,19-334,2,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Amar Ahmed,se SWE,FW,19-046,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jordan Dongmo,cm CMR,MF,22-066,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marlos Moreno,co COL,"MF,DF",26-198,2,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ante Palaversa,hr CRO,MF,23-000,1,0,10.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,9.0,0.0,9.0,9.0,9.0,4.57,0.0,4.57,4.57,4.57,Matches
Rudy Kohon,fr FRA,DF,18-318,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Derek Mazou-Sacko,fr FRA,MF,18-182,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Corentin Michel,be BEL,GK,23-017,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jessy Moulin,fr FRA,GK,37-083,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Eric N'Jo,fr FRA,DF,18-309,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Yoann Touzghar,tn TUN,FW,36-129,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.6,29,319,2610.0,29.0,36.0,22.0,58.0,32.0,4.0,4.0,46.0,4.0,33.3,30.5,23.8,54.4,505.0,987.0,979.0,1.24,0.76,2.0,1.1,1.86,1.15,0.82,1.97,1.05,1.88,
Opponent Total,,,27.0,29,319,2610.0,29.0,60.0,40.0,100.0,53.0,7.0,8.0,36.0,4.0,55.8,49.6,37.7,87.2,566.0,1473.0,1462.0,2.07,1.38,3.45,1.83,3.21,1.93,1.3,3.22,1.71,3.01,
