Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Igor Julião,br BRA,DF,28-208,14,1090.0,78.0,48.4,12.1,13,83.0,9,1,7.0,2,1.5,17.0,9.0,8.0,0.66,1.28,17.4,17.5,-0.1,-0.01,-0.14,Matches
Ivanildo Fernandes,pt POR,DF,26-358,15,1060.0,71.0,47.1,11.8,12,81.0,9,3,31.0,7,1.53,10.0,12.0,-2.0,-0.17,-0.32,14.9,15.3,-0.4,-0.04,-0.19,Matches
Alexis Méndez,us USA,MF,22-194,23,1134.0,49.0,50.4,12.6,9,83.0,3,14,28.0,0,1.26,14.0,13.0,1.0,0.08,0.16,13.9,15.0,-1.1,-0.09,-0.3,Matches
Tomás Costa Silva,pt POR,DF,23-155,17,870.0,51.0,38.7,9.7,9,86.0,4,8,13.0,5,1.35,10.0,12.0,-2.0,-0.21,-0.34,9.9,10.4,-0.5,-0.05,-0.19,Matches
Kévin Zohi,ml MLI,FW,26-090,17,665.0,39.0,29.6,7.4,9,64.0,0,8,12.0,5,1.06,8.0,9.0,-1.0,-0.14,-0.19,8.1,8.5,-0.4,-0.05,-0.16,Matches
Matheus Pereira,br BRA,DF,22-088,10,394.0,39.0,17.5,4.4,3,78.0,0,7,23.0,7,1.6,10.0,5.0,5.0,1.14,1.38,6.3,4.8,1.5,0.35,0.34,Matches
Carlos Isaac,es ESP,DF,24-323,9,348.0,39.0,15.5,3.9,3,90.0,3,6,13.0,2,0.89,3.0,7.0,-4.0,-1.03,-1.22,4.5,4.6,-0.1,-0.04,-0.12,Matches
Alexander Schmidt,at AUT,FW,25-059,7,265.0,38.0,11.8,2.9,3,67.0,0,4,16.0,7,0.86,1.0,4.0,-3.0,-1.02,-1.15,4.0,2.9,1.1,0.38,0.36,Matches
Diego Rosa,br BRA,"MF,FW",20-158,9,257.0,29.0,11.4,2.9,3,61.0,0,6,12.0,4,0.67,1.0,4.0,-3.0,-1.05,-1.19,3.4,3.5,0.0,-0.01,-0.08,Matches
Osama Rashid,iq IRQ,MF,31-065,11,181.0,16.0,8.0,2.0,3,43.0,0,8,7.0,13,1.55,2.0,4.0,-2.0,-0.99,-1.08,3.0,3.3,-0.3,-0.14,-0.22,Matches
Matías Lacava,ve VEN,"FW,MF",20-146,7,196.0,28.0,8.7,2.2,1,55.0,0,6,24.0,2,1.14,2.0,4.0,-2.0,-0.92,-1.01,3.1,2.7,0.4,0.2,0.16,Matches
Pedro Ortiz,es ESP,MF,22-212,5,169.0,34.0,7.5,1.9,1,90.0,1,4,20.0,0,1.4,5.0,2.0,3.0,1.6,1.73,2.8,2.0,0.8,0.42,0.39,Matches
Mohamed Aidara,ci CIV,DF,26-133,3,162.0,54.0,7.2,1.8,1,90.0,1,2,36.0,9,2.0,4.0,2.0,2.0,1.11,1.2,1.6,3.5,-1.9,-1.07,-1.23,Matches
Monsuru Opeyemi,ng NGA,FW,19-220,1,45.0,45.0,2.0,0.5,1,45.0,0,0,,1,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.28,0.22,Matches
Friday Etim,ng NGA,"FW,MF",20-302,12,214.0,18.0,9.5,2.4,0,,0,12,18.0,1,1.25,6.0,4.0,2.0,0.84,0.93,5.8,4.7,1.1,0.47,0.45,Matches
Alejandro Alvarado Jr.,us USA,"FW,MF",19-233,5,71.0,14.0,3.2,0.8,0,,0,5,14.0,6,1.4,0.0,4.0,-4.0,-5.07,-5.24,1.6,1.8,-0.3,-0.33,-0.41,Matches
Francis Cann,gh GHA,FW,25-040,3,36.0,12.0,1.6,0.4,0,,0,3,12.0,4,1.33,0.0,1.0,-1.0,-2.5,-2.54,0.5,0.4,0.1,0.2,0.14,Matches
Andrés Sarmiento,co COL,"FW,MF",25-063,4,32.0,8.0,1.4,0.4,0,,0,4,8.0,5,0.5,0.0,1.0,-1.0,-2.81,-2.85,0.3,0.5,-0.2,-0.52,-0.59,Matches
Luiz Felipe,br BRA,GK,25-329,0,,,0.0,0.0,0,,0,0,,22,1.0,1.0,1.0,0.0,,,,,,,,Matches
Manuel Baldé,gw GNB,GK,20-125,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,26.5,25,2250.0,90.0,100.0,25.0,275,80.0,151,120,21.0,104,1.28,27.0,27.0,0.0,0.0,,32.1,30.5,1.6,0.06,,
Opponent Total,,,26.8,25,2250.0,90.0,100.0,25.0,275,80.0,151,120,21.0,110,1.52,27.0,27.0,0.0,0.0,,30.5,32.1,-1.6,-0.06,,
