Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Luca Kilian,de GER,DF,23-217,13,1096.0,84.0,46.8,12.2,13,84.0,11,0,,1,1.15,19.0,23.0,-4.0,-0.33,0.18,18.8,18.1,0.7,0.06,0.06,Matches
Julian Chabot,de GER,DF,25-053,13,1083.0,83.0,46.3,12.0,13,83.0,10,0,,5,1.15,14.0,14.0,0.0,0.0,0.79,14.8,13.2,1.7,0.14,0.21,Matches
Ondrej Duda,sk SVK,MF,28-122,13,689.0,53.0,29.4,7.7,9,62.0,0,4,33.0,2,1.08,11.0,15.0,-4.0,-0.52,-0.14,11.3,11.5,-0.2,-0.02,-0.07,Matches
Denis Huseinbasic,de GER,"MF,FW",21-277,17,696.0,41.0,29.7,7.7,7,67.0,2,10,23.0,4,1.12,14.0,14.0,0.0,0.0,0.6,10.7,8.8,1.9,0.25,0.32,Matches
Nikola Soldo,hr CRO,DF,22-071,7,593.0,85.0,25.3,6.6,6,90.0,6,1,53.0,13,0.43,4.0,13.0,-9.0,-1.37,-1.26,6.6,7.6,-1.0,-0.16,-0.24,Matches
Mathias Olesen,lu LUX,MF,22-016,12,440.0,37.0,18.8,4.9,6,59.0,1,6,14.0,6,1.17,5.0,9.0,-4.0,-0.82,-0.49,4.6,6.5,-1.9,-0.39,-0.51,Matches
Kingsley Schindler,gh GHA,"DF,MF",29-268,21,763.0,36.0,32.6,8.5,5,72.0,2,16,25.0,4,1.05,10.0,16.0,-6.0,-0.71,-0.42,11.9,12.4,-0.5,-0.06,-0.12,Matches
Jan Thielmann,de GER,FW,20-315,15,571.0,38.0,24.4,6.3,5,73.0,2,10,20.0,0,1.07,9.0,7.0,2.0,0.32,0.98,9.1,5.7,3.4,0.54,0.68,Matches
Davie Selke,de GER,FW,28-076,9,423.0,47.0,18.1,4.7,5,66.0,1,4,24.0,1,0.78,2.0,9.0,-7.0,-1.49,-1.3,3.5,6.9,-3.5,-0.74,-0.93,Matches
Sargis Adamyan,am ARM,"FW,MF",29-318,22,633.0,29.0,27.1,7.0,4,62.0,0,18,22.0,3,1.05,11.0,16.0,-5.0,-0.71,-0.39,11.0,11.5,-0.5,-0.07,-0.13,Matches
Florian Dietz,de GER,FW,24-246,11,395.0,36.0,16.9,4.4,4,62.0,0,7,21.0,0,1.27,9.0,10.0,-1.0,-0.23,0.23,8.4,6.6,1.9,0.43,0.48,Matches
Kristian Pedersen,dk DEN,DF,28-245,5,267.0,53.0,11.4,3.0,3,80.0,2,2,13.0,10,0.8,2.0,5.0,-3.0,-1.01,-0.66,2.7,3.9,-1.2,-0.41,-0.49,Matches
Kingsley Ehizibue,nl NED,DF,27-316,1,61.0,61.0,2.6,0.7,1,61.0,0,0,,1,1.0,1.0,2.0,-1.0,-1.48,-1.08,1.1,0.8,0.3,0.44,0.43,Matches
Tim Lemperle,de GER,"FW,MF",21-060,10,116.0,12.0,5.0,1.3,0,,0,10,12.0,5,1.6,2.0,1.0,1.0,0.78,1.26,2.4,0.7,1.7,1.37,1.41,Matches
Mark Uth,de GER,"MF,FW",31-225,3,46.0,15.0,2.0,0.5,0,,0,3,15.0,1,1.0,2.0,7.0,-5.0,-9.78,-9.55,0.6,1.2,-0.6,-1.25,-1.3,Matches
Justin Diehl,de GER,"MF,FW",18-130,2,17.0,9.0,0.7,0.2,0,,0,2,9.0,2,1.5,0.0,0.0,0.0,0.0,0.43,1.2,0.0,1.2,6.25,6.27,Matches
Elias Bakatukanda,de GER,MF,18-358,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Damion Downs,de GER,FW,18-274,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Timo Horn,de GER,GK,29-329,0,,,,,0,,0,0,,24,,,,,,,,,,,,Matches
Matthias Köbbing,de GER,GK,25-313,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Dimitris Limnios,gr GRE,"FW,MF",24-314,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Maximilian Schmid,de GER,FW,20-032,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Joshua Schwirten,de GER,MF,21-089,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Rijad Smajic,ba BIH,DF,18-339,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Georg Strauch,de GER,DF,22-007,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Jonas Urbig,de GER,GK,19-241,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,26.7,26,2340.0,90.0,100.0,26.0,286,80.0,164,121,23.0,110,1.08,33.0,44.0,-11.0,-0.42,,34.1,33.4,0.6,0.02,,
Opponent Total,,,27.3,26,2340.0,90.0,100.0,26.0,286,80.0,164,121,23.0,114,1.54,44.0,33.0,11.0,0.42,,33.4,34.1,-0.6,-0.02,,
