Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Josha Vagnoman,de GER,"DF,MF",22-113,8.7,209,282,74.1,3194,981,114,141,80.9,72,102,70.6,14,20,70.0,0,0.3,0.4,-0.3,5,12,2,1,18,Matches
Dan-Axel Zagadou,fr FRA,DF,23-304,8.3,442,535,82.6,8973,3397,141,160,88.1,236,265,89.1,64,96,66.7,0,0.4,0.1,-0.4,7,31,1,0,25,Matches
Genki Haraguchi,jp JPN,MF,31-329,7.4,210,262,80.2,3206,796,118,135,87.4,66,79,83.5,14,20,70.0,2,0.7,0.3,1.3,8,27,2,2,28,Matches
Fabian Bredlow,de GER,GK,28-032,7.0,253,293,86.3,5953,3202,55,55,100.0,134,136,98.5,63,101,62.4,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Luca Pfeiffer,de GER,FW,26-226,7.4,122,192,63.5,1883,468,67,95,70.5,39,62,62.9,10,15,66.7,0,1.0,1.1,-1.0,12,8,5,1,19,Matches
Gil Bastião Dias,pt POR,FW,26-187,4.4,120,174,69.0,1874,372,57,77,74.0,52,61,85.2,5,13,38.5,0,0.7,0.5,-0.7,8,7,7,1,14,Matches
Enzo Millot,fr FRA,MF,20-260,5.6,176,223,78.9,2465,643,97,112,86.6,61,72,84.7,7,16,43.8,0,1.2,1.7,-1.2,8,16,8,2,18,Matches
Nikolas Nartey,dk DEN,"DF,MF",23-040,4.3,183,225,81.3,2895,1055,98,110,89.1,70,83,84.3,11,24,45.8,0,0.2,0.2,-0.2,3,16,4,1,19,Matches
Juan Perea,co COL,FW,23-039,4.4,47,75,62.7,712,184,28,38,73.7,12,20,60.0,5,8,62.5,0,0.7,0.4,-0.7,2,7,2,1,8,Matches
Pascal Stenzel,de GER,DF,27-014,3.6,170,218,78.0,3726,1391,68,75,90.7,57,71,80.3,44,66,66.7,1,0.6,0.6,0.4,8,10,4,2,12,Matches
Sasa Kalajdzic,at AUT,FW,25-270,2.6,40,63,63.5,689,172,19,30,63.3,14,22,63.6,4,5,80.0,3,0.6,0.3,2.4,6,3,0,0,4,Matches
Lilian Egloff,de GER,"MF,FW",20-226,2.7,42,73,57.5,574,201,29,39,74.4,11,16,68.8,1,5,20.0,0,0.4,0.8,-0.4,4,3,3,0,7,Matches
Thomas Kastanaras,gr GRE,"FW,DF",20-084,0.8,14,17,82.4,175,38,8,9,88.9,3,3,100.0,1,1,100.0,0,0.1,0.0,-0.1,1,2,1,1,2,Matches
Tanguy Coulibaly,fr FRA,"FW,DF",22-044,2.5,79,112,70.5,1129,350,49,54,90.7,22,30,73.3,5,11,45.5,0,0.4,0.5,-0.4,4,6,3,1,10,Matches
Darko Churlinov,mk MKD,FW,22-266,0.3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Clinton Mola,eng ENG,DF,22-019,0.2,3,6,50.0,52,24,1,1,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Lauren Ulrich,de GER,MF,18-062,0.1,4,5,80.0,52,7,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Alou Kuol,au AUS,FW,22-188,0.1,1,1,100.0,12,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,25.3,26.0,9926,12641,78.5,189074,69994,3978,4644,85.7,4475,5214,85.8,1273,2133,59.7,24,27.4,28.3,-3.4,284,722,189,59,937,
Opponent Total,,,27.3,26.0,10093,12992,77.7,183071,67467,4218,4836,87.2,4503,5329,84.5,1063,2031,52.3,33,24.6,27.4,8.4,226,769,205,50,953,
