Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Ross Barkley,eng ENG,"MF,FW",29-122,7.9,277,353,78.5,4558,1237,135,157,86.0,103,121,85.1,27,53,50.9,2,1.2,1.2,0.8,16,23,6,0,29,Matches
Youcef Atal,dz ALG,"DF,MF",26-324,7.1,334,414,80.7,5062,1514,188,213,88.3,108,130,83.1,27,49,55.1,0,1.2,1.6,-1.2,10,22,14,7,32,Matches
Mattia Viti,it ITA,DF,21-072,7.0,303,360,84.2,5043,1569,140,155,90.3,133,144,92.4,22,43,51.2,0,0.0,0.0,0.0,0,14,0,0,19,Matches
Terem Moffi,ng NGA,FW,23-316,6.3,84,107,78.5,1109,123,51,61,83.6,23,27,85.2,3,4,75.0,2,0.5,0.4,1.5,8,3,3,1,5,Matches
Alexis Beka Beka,fr FRA,"MF,DF",22-008,4.4,190,243,78.2,3175,805,101,121,83.5,63,78,80.8,20,34,58.8,0,0.0,0.2,0.0,1,12,2,1,21,Matches
Youssouf Ndayishimiye,bi BDI,"DF,MF",24-161,4.6,222,251,88.4,4148,1068,76,84,90.5,120,131,91.6,21,30,70.0,0,0.1,0.3,-0.1,1,16,3,1,17,Matches
Bilal Brahimi,dz ALG,"FW,MF",23-023,6.3,191,262,72.9,2706,575,107,123,87.0,57,76,75.0,10,28,35.7,2,1.5,1.2,0.5,12,7,10,7,12,Matches
Badredine Bouanani,dz ALG,"FW,MF",18-119,3.9,116,153,75.8,1908,305,64,72,88.9,40,45,88.9,10,25,40.0,3,1.5,0.7,1.5,7,2,7,3,10,Matches
Antoine Mendy,fr FRA,DF,18-314,2.8,144,175,82.3,2382,627,65,72,90.3,70,80,87.5,7,18,38.9,1,0.2,0.1,0.8,4,8,4,1,13,Matches
Amine Gouiri,fr FRA,"FW,MF",23-049,2.5,53,74,71.6,736,116,30,35,85.7,17,22,77.3,2,5,40.0,0,0.3,0.2,-0.3,3,2,1,0,1,Matches
Calvin Stengs,nl NED,FW,24-109,2.4,82,100,82.0,1288,254,45,55,81.8,31,34,91.2,3,7,42.9,0,0.1,0.4,-0.1,1,11,2,0,12,Matches
Ayoub Amraoui,ma MAR,"DF,FW",18-327,2.6,127,152,83.6,1782,491,71,73,97.3,44,53,83.0,4,13,30.8,0,0.0,0.1,0.0,1,9,2,2,12,Matches
Marcin Bułka,pl POL,GK,23-184,2.0,54,67,80.6,1465,1156,9,9,100.0,32,33,97.0,13,25,52.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Joe Bryan,eng ENG,"MF,DF",29-201,1.8,78,99,78.8,1107,446,50,57,87.7,25,29,86.2,2,6,33.3,0,0.0,0.1,0.0,1,2,3,0,8,Matches
Rareş Ilie,ro ROU,"MF,FW",19-352,1.6,47,60,78.3,559,91,32,37,86.5,8,11,72.7,2,3,66.7,0,0.2,0.0,-0.2,2,2,0,0,1,Matches
Flavius Daniliuc,at AUT,DF,21-344,1.0,57,63,90.5,787,259,35,38,92.1,15,16,93.8,3,4,75.0,0,0.1,0.0,-0.1,1,1,1,1,4,Matches
Alexis Claude-Maurice,fr FRA,FW,24-304,0.7,20,25,80.0,260,33,12,13,92.3,5,7,71.4,1,2,50.0,0,0.0,0.0,0.0,1,1,1,0,2,Matches
Reda Belahyane,fr FRA,MF,18-309,0.1,9,11,81.8,108,0,6,7,85.7,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.4,29.0,13124,15780,83.2,227891,79841,5958,6661,89.4,5499,6200,88.7,1227,2087,58.8,28,27.3,25.2,0.7,269,879,219,57,1109,
Opponent Total,,,27.1,29.0,12364,14971,82.6,221999,75711,5272,5985,88.1,5331,6048,88.1,1337,2121,63.0,17,23.8,27.7,-6.8,256,1017,228,66,1264,
