Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Harry Maguire,eng ENG,DF,30-032,11,5,482.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.0,0.4,5.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.07,0.06,0.07,Matches
Marcel Sabitzer,at AUT,MF,29-020,7,5,435.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.6,1.0,6.0,28.0,12.0,0.0,0.21,0.21,0.0,0.21,0.08,0.12,0.2,0.08,0.2,Matches
Anthony Elanga,se SWE,FW,20-344,16,5,426.0,4.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,1.6,12.0,8.0,28.0,0.0,0.21,0.21,0.0,0.21,0.15,0.19,0.34,0.15,0.34,Matches
Cristiano Ronaldo,pt POR,FW,38-060,10,4,525.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.9,1.9,0.4,2.3,9.0,12.0,33.0,0.17,0.0,0.17,0.17,0.17,0.32,0.07,0.4,0.32,0.4,Matches
Alejandro Garnacho,es ESP,"FW,MF",18-279,15,4,453.0,5.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,1.0,2.6,25.0,5.0,68.0,0.4,0.4,0.79,0.4,0.79,0.32,0.2,0.52,0.32,0.52,Matches
Donny van de Beek,nl NED,MF,25-353,7,2,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,2.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11,Matches
Facundo Pellistri,uy URU,"FW,MF",21-107,3,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kobbie Mainoo,eng ENG,MF,17-352,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rhys Bennett,eng ENG,DF,19-158,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nathan Bishop,eng ENG,GK,23-173,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jack Butland,eng ENG,GK,30-027,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Martin Dúbravka,sk SVK,GK,34-081,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
James Garner,eng ENG,MF,22-024,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tom Heaton,eng ENG,GK,36-356,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Zidane Iqbal,iq IRQ,MF,19-344,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matej Kovar,cz CZE,GK,22-324,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Shola Shoretire,eng ENG,MF,19-063,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Brandon Williams,eng ENG,DF,22-215,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.6,28,308,2520.0,28.0,40.0,32.0,72.0,38.0,2.0,2.0,61.0,2.0,42.3,40.7,33.4,74.1,504.0,1091.0,1083.0,1.43,1.14,2.57,1.36,2.5,1.51,1.19,2.7,1.45,2.64,
Opponent Total,,,27.1,28,308,2520.0,28.0,36.0,25.0,61.0,35.0,1.0,1.0,37.0,0.0,36.9,36.1,27.6,63.7,503.0,1002.0,995.0,1.29,0.89,2.18,1.25,2.14,1.32,0.98,2.3,1.29,2.27,
