Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Luis Alberto,es ESP,MF,30-172,23,1383.0,60.0,59.1,15.4,15,78.0,6,8,27.0,2,1.87,30.0,8.0,22.0,1.43,1.43,22.6,15.6,7.0,0.46,0.6,Matches
Pedro,es ESP,FW,35-234,24,1363.0,57.0,58.2,15.1,12,76.0,2,12,37.0,0,1.79,23.0,14.0,9.0,0.59,-0.6,19.9,15.0,5.0,0.33,0.28,Matches
Matías Vecino,uy URU,MF,31-207,24,1262.0,53.0,53.9,14.0,12,79.0,7,12,26.0,2,1.88,20.0,10.0,10.0,0.71,-0.29,16.5,16.1,0.3,0.02,-0.41,Matches
Patric,es ESP,DF,29-336,14,1075.0,77.0,45.9,11.9,12,85.0,10,2,27.0,9,2.29,23.0,6.0,17.0,1.42,1.07,17.5,14.6,2.9,0.24,0.06,Matches
Elseid Hysaj,al ALB,DF,29-027,22,1079.0,49.0,46.1,12.0,11,83.0,8,11,15.0,3,2.09,22.0,7.0,15.0,1.25,0.75,18.9,12.6,6.3,0.53,0.59,Matches
Toma Bašić,hr CRO,MF,26-114,17,420.0,25.0,17.9,4.7,4,51.0,0,13,17.0,9,1.82,3.0,6.0,-3.0,-0.64,-1.81,5.2,4.3,0.9,0.2,-0.02,Matches
Marcos Antônio,br BRA,MF,22-279,11,311.0,28.0,13.3,3.5,3,61.0,0,8,16.0,15,1.91,4.0,2.0,2.0,0.58,-0.31,3.7,4.0,-0.3,-0.08,-0.34,Matches
Matteo Cancellieri,it ITA,FW,21-035,17,233.0,14.0,10.0,2.6,1,45.0,0,16,12.0,9,1.82,5.0,2.0,3.0,1.16,0.35,4.0,3.3,0.7,0.27,0.06,Matches
Luka Romero,ar ARG,FW,18-121,6,151.0,25.0,6.5,1.7,1,68.0,0,5,17.0,20,2.0,1.0,2.0,-1.0,-0.6,-1.54,2.6,1.4,1.2,0.72,0.54,Matches
Luís Maximiano,pt POR,GK,24-073,1,5.0,5.0,0.2,0.1,1,5.0,0,0,,24,3.0,0.0,0.0,0.0,0.0,-0.85,0.1,0.0,0.1,0.99,0.78,Matches
Mario Gila,es ESP,DF,22-202,4,90.0,23.0,3.8,1.0,0,,0,4,23.0,18,1.75,3.0,2.0,1.0,1.0,0.16,1.7,1.7,0.1,0.05,-0.16,Matches
Ștefan Radu,ro ROU,DF,36-148,0,,,0.0,0.0,0,,0,0,,21,3.0,1.0,0.0,1.0,,,,,,,,Matches
Marius Adamonis,lt LTU,GK,25-310,0,,,,,0,,0,0,,26,,,,,,,,,,,,Matches
Djavan Anderson,nl NED,"DF,MF",27-332,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Marco Bertini,it ITA,MF,20-224,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Mohamed Fares,dz ALG,"DF,FW",27-032,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Romano Floriani,it ITA,DF,20-051,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Dimitrije Kamenović,rs SRB,DF,22-246,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
Federico Magro,it ITA,GK,18-068,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Raúl Moro,es ESP,FW,20-104,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Luca Pellegrini,it ITA,"DF,MF",24-012,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Squad Total,,,29.3,26,2340.0,90.0,100.0,26.0,286,82.0,180,105,22.0,214,1.88,41.0,19.0,22.0,0.85,,34.2,28.6,5.5,0.21,,
Opponent Total,,,27.1,26,2340.0,90.0,100.0,26.0,286,82.0,180,105,22.0,212,0.85,19.0,41.0,-22.0,-0.85,,28.6,34.2,-5.5,-0.21,,
