Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Rene Santos,br BRA,"DF,MF",30-332,7.6,385.0,354.0,29.0,24.0,0.0,4.0,0,2.0,0.0,0.0,0.0,0.0,318.0,2.0,3.0,Matches
Valdemir,br BRA,MF,26-007,5.9,355.0,342.0,12.0,8.0,1.0,8.0,6,4.0,0.0,0.0,0.0,0.0,297.0,1.0,7.0,Matches
Matouš Trmal,cz CZE,GK,24-168,6.0,182.0,125.0,57.0,13.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,Matches
Leo Augusto Pereira,br BRA,"MF,FW",22-263,5.3,114.0,106.0,6.0,0.0,0.0,0.0,15,5.0,1.0,0.0,0.0,0.0,67.0,2.0,11.0,Matches
Marcelo Carné,br BRA,GK,33-041,5.0,174.0,115.0,59.0,15.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,Matches
Giorgi Makaridze,ge GEO,GK,32-353,5.0,189.0,137.0,52.0,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,Matches
Brayan Riascos,co COL,"FW,MF",28-160,4.5,104.0,96.0,8.0,0.0,0.0,0.0,7,5.0,0.0,0.0,0.0,0.0,74.0,0.0,6.0,Matches
Jesús Ramírez,ve VEN,"FW,MF",24-319,5.4,97.0,90.0,6.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,70.0,1.0,5.0,Matches
Rafael Brito,pt POR,"MF,DF",21-059,4.6,196.0,181.0,14.0,7.0,0.0,1.0,5,3.0,3.0,2.0,0.0,0.0,148.0,1.0,5.0,Matches
Percy Liza,pe PER,"FW,MF",22-343,4.2,56.0,48.0,7.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,Matches
Fábio China,pt POR,"DF,MF",30-255,3.6,192.0,162.0,29.0,5.0,0.0,2.0,11,24.0,0.0,0.0,0.0,0.0,143.0,1.0,2.0,Matches
Zarzana,es ESP,FW,20-363,3.2,,,,,,,12,,,,,,,,,Matches
Miguel Sousa,pt POR,MF,24-181,2.0,66.0,63.0,3.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,51.0,0.0,4.0,Matches
Edgar Costa,pt POR,"FW,MF",35-339,4.3,231.0,180.0,46.0,25.0,2.0,3.0,37,7.0,13.0,8.0,4.0,1.0,123.0,5.0,5.0,Matches
Joel Soñora,us USA,MF,26-185,2.0,74.0,64.0,9.0,1.0,0.0,1.0,9,2.0,4.0,1.0,3.0,0.0,53.0,1.0,1.0,Matches
Geny Catamo,mz MOZ,FW,22-052,1.0,56.0,53.0,2.0,0.0,0.0,0.0,5,1.0,1.0,0.0,0.0,0.0,40.0,1.0,5.0,Matches
Luciano Vega,ar ARG,"MF,FW",23-196,2.1,81.0,79.0,2.0,1.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,Matches
Nito,gw GNB,MF,21-044,0.8,25.0,25.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,Matches
Stanley Kanu,ng NGA,"DF,FW",24-061,0.7,27.0,27.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,Matches
Clésio Baúque,mz MOZ,"MF,DF",28-159,0.7,13.0,9.0,4.0,0.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,Matches
André Teles,pt POR,MF,25-347,0.7,34.0,33.0,1.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,Matches
Félix Correia,pt POR,"FW,MF",22-056,0.4,13.0,13.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Matches
Paulo Sérgio Mota,pt POR,DF,31-249,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Dylan Collard,mu MRI,DF,22-337,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches
Squad Total,,,27.2,24.0,10230.0,8771.0,1409.0,400.0,16.0,81.0,492,579.0,133.0,58.0,38.0,2.0,7642.0,50.0,223.0,
Opponent Total,,,26.9,24.0,10915.0,9529.0,1344.0,377.0,56.0,83.0,397,568.0,136.0,48.0,42.0,0.0,8366.0,42.0,206.0,
