Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Pablo Moreno,es ESP,"FW,MF",20-335,15,11,742.0,8.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,0.7,1.2,18.0,14.0,45.0,0.0,0.12,0.12,0.0,0.12,0.06,0.09,0.15,0.06,0.15,Matches
Moises Castillo,co COL,DF,21-314,13,10,1025.0,11.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.1,0.5,1.0,23.0,1.0,0.0,0.09,0.09,0.0,0.09,0.04,0.01,0.05,0.04,0.05,Matches
Diederrick Joel,cm CMR,FW,29-118,14,10,945.0,10.5,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,4.3,2.8,0.4,3.1,6.0,13.0,42.0,0.1,0.0,0.1,0.1,0.1,0.41,0.04,0.45,0.26,0.3,Matches
Rene Santos,br BRA,"DF,MF",30-347,10,9,771.0,8.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.4,0.4,0.5,0.9,0.0,19.0,0.0,0.12,0.12,0.23,0.12,0.23,0.05,0.06,0.11,0.05,0.11,Matches
João Miguel Macedo Silva,pt POR,GK,27-361,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Valdemir,br BRA,MF,26-022,9,8,610.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.3,0.6,10.0,61.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Matches
Leo Augusto Pereira,br BRA,"MF,FW",22-278,10,7,532.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.6,14.0,9.0,42.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,Matches
Marcelo Carné,br BRA,GK,33-056,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matouš Trmal,cz CZE,GK,24-183,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Brayan Riascos,co COL,"FW,MF",28-175,8,6,496.0,5.5,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.2,2.2,1.8,4.1,12.0,6.0,39.0,0.18,0.36,0.54,0.18,0.54,0.41,0.33,0.74,0.41,0.74,Matches
Giorgi Makaridze,ge GEO,GK,33-003,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jesús Ramírez,ve VEN,"FW,MF",24-334,17,4,485.0,5.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,0.1,1.6,6.0,5.0,31.0,0.19,0.0,0.19,0.19,0.19,0.27,0.02,0.29,0.27,0.29,Matches
Rafael Brito,pt POR,"MF,DF",21-074,10,4,449.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.5,0.6,1.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,Matches
Percy Liza,pe PER,"FW,MF",22-358,11,3,421.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.0,1.0,2.0,3.0,22.0,0.21,0.0,0.21,0.21,0.21,0.2,0.01,0.2,0.2,0.2,Matches
Fábio China,pt POR,"DF,MF",30-270,8,3,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.4,6.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches
Zarzana,es ESP,FW,21-013,6,3,289.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Miguel Sousa,pt POR,MF,24-196,3,3,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.27,0.02,0.29,0.27,0.29,Matches
Edgar Costa,pt POR,"FW,MF",35-354,18,2,406.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.4,0.4,0.4,0.8,6.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.17,0.08,0.17,Matches
Joel Soñora,us USA,MF,26-200,4,2,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches
Geny Catamo,mz MOZ,FW,22-067,3,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.4,6.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.12,0.23,0.35,0.12,0.35,Matches
Luciano Vega,ar ARG,"MF,FW",23-211,7,0,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.16,0.14,0.16,Matches
Nito,gw GNB,MF,21-059,2,0,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Félix Correia,pt POR,"FW,MF",22-071,4,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.25,0.19,0.25,Matches
Stanley Kanu,ng NGA,"DF,FW",24-076,4,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Clésio Baúque,mz MOZ,"MF,DF",28-174,2,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
André Teles,pt POR,MF,25-362,2,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulo Sérgio Mota,pt POR,DF,31-264,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,1.79,1.79,1.79,Matches
Dylan Collard,mu MRI,DF,22-352,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gonçalo Cardoso,pt POR,DF,22-164,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Carlos Eduardo,br BRA,FW,20-236,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Vitor Eudes,br BRA,GK,24-164,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Francisco França,pt POR,MF,21-046,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Bruno Pereira,pt POR,GK,21-291,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pedro Teixeira,pt POR,GK,21-134,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.3,25,275,2250.0,25.0,16.0,9.0,25.0,13.0,3.0,6.0,74.0,7.0,28.4,23.7,16.5,40.2,345.0,836.0,827.0,0.64,0.36,1.0,0.52,0.88,1.14,0.66,1.8,0.95,1.61,
Opponent Total,,,27.0,25,275,2250.0,25.0,47.0,32.0,79.0,43.0,4.0,6.0,61.0,2.0,44.0,39.5,30.3,69.8,386.0,929.0,924.0,1.88,1.28,3.16,1.72,3.0,1.76,1.21,2.97,1.58,2.79,
