Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jesús Ramírez,ve VEN,"FW,MF",24-319,5.4,70.0,97.0,72.2,915.0,162.0,47.0,58.0,81.0,14.0,16.0,87.5,3.0,4.0,75.0,0,0.1,0.3,-0.1,3.0,2.0,2.0,0.0,5.0,Matches
Rafael Brito,pt POR,"MF,DF",21-059,4.6,148.0,196.0,75.5,3135.0,1076.0,42.0,52.0,80.8,84.0,101.0,83.2,22.0,34.0,64.7,0,0.4,0.3,-0.4,3.0,11.0,6.0,2.0,25.0,Matches
Percy Liza,pe PER,"FW,MF",22-343,4.2,40.0,56.0,71.4,555.0,75.0,23.0,31.0,74.2,13.0,18.0,72.2,1.0,2.0,50.0,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,Matches
Fábio China,pt POR,"DF,MF",30-255,3.6,143.0,192.0,74.5,2529.0,1247.0,74.0,87.0,85.1,47.0,57.0,82.5,21.0,44.0,47.7,0,0.4,0.3,-0.4,3.0,14.0,5.0,2.0,18.0,Matches
Zarzana,es ESP,FW,20-363,3.2,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Miguel Sousa,pt POR,MF,24-181,2.0,51.0,66.0,77.3,775.0,272.0,26.0,32.0,81.3,16.0,19.0,84.2,4.0,5.0,80.0,0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,8.0,Matches
Edgar Costa,pt POR,"FW,MF",35-339,4.3,123.0,231.0,53.2,2239.0,959.0,46.0,66.0,69.7,48.0,72.0,66.7,21.0,73.0,28.8,0,0.4,0.6,-0.4,5.0,22.0,3.0,1.0,26.0,Matches
Joel Soñora,us USA,MF,26-185,2.0,53.0,74.0,71.6,919.0,292.0,19.0,24.0,79.2,25.0,31.0,80.6,5.0,11.0,45.5,0,0.1,0.2,-0.1,2.0,5.0,1.0,1.0,8.0,Matches
Geny Catamo,mz MOZ,FW,22-052,1.0,40.0,56.0,71.4,556.0,129.0,25.0,31.0,80.6,11.0,12.0,91.7,2.0,4.0,50.0,0,0.2,0.1,-0.2,5.0,5.0,1.0,1.0,4.0,Matches
Luciano Vega,ar ARG,"MF,FW",23-196,2.1,61.0,81.0,75.3,958.0,209.0,29.0,33.0,87.9,24.0,31.0,77.4,5.0,11.0,45.5,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,Matches
Nito,gw GNB,MF,21-044,0.8,21.0,25.0,84.0,505.0,117.0,3.0,4.0,75.0,11.0,12.0,91.7,6.0,6.0,100.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,Matches
Stanley Kanu,ng NGA,"DF,FW",24-061,0.7,17.0,27.0,63.0,313.0,109.0,8.0,9.0,88.9,7.0,9.0,77.8,2.0,6.0,33.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Matches
Clésio Baúque,mz MOZ,"MF,DF",28-159,0.7,6.0,13.0,46.2,102.0,46.0,2.0,2.0,100.0,4.0,9.0,44.4,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
André Teles,pt POR,MF,25-347,0.7,25.0,34.0,73.5,436.0,124.0,9.0,11.0,81.8,13.0,15.0,86.7,3.0,4.0,75.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,Matches
Félix Correia,pt POR,"FW,MF",22-056,0.4,7.0,13.0,53.8,135.0,23.0,3.0,4.0,75.0,2.0,4.0,50.0,1.0,4.0,25.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
Paulo Sérgio Mota,pt POR,DF,31-249,0.1,1.0,1.0,100.0,14.0,8.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
Dylan Collard,mu MRI,DF,22-337,0.0,2.0,3.0,66.7,51.0,37.0,0.0,0.0,,2.0,2.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches
Squad Total,,,27.2,24.0,7642.0,10230.0,74.7,148909.0,57414.0,2820.0,3332.0,84.6,3594.0,4264.0,84.3,1043.0,2053.0,50.8,9,16.1,14.4,-7.1,217.0,598.0,140.0,45.0,790.0,
Opponent Total,,,26.9,24.0,8366.0,10915.0,76.6,154367.0,60456.0,3513.0,4011.0,87.6,3608.0,4300.0,83.9,1013.0,1971.0,51.4,31,29.1,24.7,1.9,261.0,636.0,180.0,52.0,904.0,
