Player,minutes_played,matches_played,matches_started,tackles,tackles_won,defensive_third_tackles,midfield_tackles,attacking_third_tackles,shots_blocked,interceptions,clearances,errors_leading_to_goal,shot_creating_actions,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creation_actions,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,yellow_cards,red_cards,fouls,fouls_drawn,offsides,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,short_passes_completed,short_passes_attempted,medium_passes_completed,medium_passes_attempted,long_passes_completed,long_passes_attempted,assists,expected_assists,key_passes,passes_into_final_third,passes_into_penalty_box,crosses_into_penalty_area,progressive_passes,touches_penalty_area_defending,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_penalty_area_attacking,attempted_take_ons,successful_take_ons,tackled_take_ons,carries,total_carrying_distance,progressive_carrying_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,carry_miscontrols,carry_dispossessions,goals,total_shots,shots_on_target,goals_per_shot,average_shot_distance,freekick_shots,penalty_kicks_converted,penalty_kicks_attempted,xG
Moussa Sissoko,1472.0,21,17,23.0,16.0,16.0,5.0,2.0,5.0,13.0,12.0,0.0,28.0,25.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,9.0,2.0,0.0,1.0,0.0,107.0,22.0,20.0,213.0,257.0,189.0,225.0,35.0,51.0,0.0,0.8,14.0,57.0,8.0,5.0,73.0,24.0,147.0,426.0,161.0,21.0,18.0,5.0,12.0,509.0,3214.0,1526.0,22.0,17.0,4.0,23.0,12.0,2.0,14.0,4.0,0.14,15.5,0.0,0.0,0.0,2.0
Quentin Merlin,1265.0,16,15,22.0,13.0,14.0,6.0,2.0,4.0,18.0,21.0,0.0,42.0,19.0,17.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,84.0,11.0,9.0,278.0,317.0,292.0,372.0,92.0,178.0,1.0,1.9,25.0,55.0,16.0,11.0,64.0,41.0,262.0,514.0,275.0,7.0,27.0,13.0,11.0,675.0,3942.0,1984.0,33.0,25.0,5.0,16.0,9.0,0.0,12.0,3.0,0.0,24.0,0.0,0.0,0.0,0.4
Mostafa Mohamed,1431.0,28,14,14.0,9.0,5.0,4.0,5.0,1.0,5.0,28.0,0.0,26.0,17.0,0.0,2.0,4.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,22.0,9.0,1.0,0.0,0.0,35.0,60.0,63.0,88.0,138.0,44.0,71.0,9.0,16.0,2.0,0.6,14.0,13.0,3.0,1.0,18.0,34.0,55.0,191.0,209.0,74.0,26.0,11.0,12.0,255.0,1545.0,468.0,11.0,12.0,9.0,38.0,18.0,6.0,40.0,14.0,0.15,14.7,0.0,0.0,0.0,5.6
Fabien Centonze,1132.0,15,13,33.0,23.0,17.0,14.0,2.0,6.0,34.0,36.0,0.0,20.0,14.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,10.0,17.0,0.0,1.0,0.0,0.0,70.0,26.0,14.0,238.0,287.0,191.0,249.0,32.0,61.0,0.0,0.5,7.0,41.0,10.0,8.0,65.0,65.0,221.0,399.0,212.0,10.0,44.0,25.0,15.0,508.0,3138.0,1342.0,27.0,25.0,5.0,18.0,7.0,0.0,8.0,0.0,0.0,22.3,0.0,0.0,0.0,0.5
Evann Guessand,1112.0,26,13,20.0,14.0,8.0,10.0,2.0,1.0,6.0,5.0,0.0,25.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,28.0,18.0,5.0,0.0,0.0,0.0,62.0,25.0,23.0,99.0,135.0,59.0,92.0,10.0,26.0,2.0,0.9,11.0,16.0,10.0,2.0,31.0,9.0,67.0,201.0,187.0,43.0,69.0,36.0,28.0,336.0,2706.0,1165.0,39.0,19.0,7.0,44.0,24.0,2.0,20.0,11.0,0.1,11.6,0.0,0.0,0.0,2.4
Ignatius Ganago,1145.0,20,12,8.0,6.0,2.0,2.0,4.0,0.0,1.0,10.0,0.0,23.0,14.0,0.0,0.0,5.0,3.0,1.0,7.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,14.0,25.0,7.0,1.0,0.0,0.0,46.0,43.0,46.0,94.0,135.0,43.0,72.0,11.0,24.0,3.0,1.5,8.0,14.0,3.0,0.0,17.0,12.0,40.0,170.0,166.0,54.0,17.0,5.0,10.0,249.0,1496.0,455.0,15.0,5.0,4.0,32.0,15.0,4.0,23.0,10.0,0.17,12.7,0.0,0.0,0.0,2.3
Dennis Appiah,795.0,15,9,21.0,11.0,14.0,7.0,0.0,5.0,10.0,16.0,0.0,11.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,50.0,16.0,16.0,152.0,191.0,154.0,204.0,22.0,53.0,0.0,0.3,4.0,30.0,7.0,4.0,39.0,37.0,158.0,292.0,113.0,4.0,18.0,6.0,10.0,372.0,2193.0,1173.0,15.0,13.0,0.0,12.0,10.0,0.0,5.0,1.0,0.0,19.3,0.0,0.0,0.0,0.4
Jaouen Hadjam,637.0,9,7,21.0,16.0,10.0,8.0,3.0,2.0,9.0,11.0,0.0,15.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,44.0,5.0,10.0,150.0,164.0,116.0,145.0,20.0,37.0,1.0,0.3,5.0,25.0,10.0,4.0,33.0,26.0,129.0,234.0,104.0,11.0,35.0,22.0,11.0,291.0,2065.0,957.0,16.0,13.0,5.0,12.0,10.0,0.0,5.0,2.0,0.0,24.8,0.0,0.0,0.0,0.2
Florent Mollet,582.0,9,7,4.0,2.0,2.0,0.0,2.0,0.0,4.0,7.0,0.0,28.0,13.0,8.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,14.0,2.0,0.0,0.0,0.0,26.0,5.0,6.0,106.0,116.0,91.0,109.0,24.0,45.0,1.0,1.3,15.0,20.0,8.0,3.0,38.0,6.0,48.0,180.0,131.0,6.0,16.0,7.0,5.0,251.0,1526.0,613.0,12.0,6.0,0.0,10.0,9.0,1.0,8.0,3.0,0.13,24.3,2.0,0.0,0.0,0.5
Sébastien Corchia,622.0,20,4,14.0,6.0,9.0,1.0,4.0,2.0,7.0,17.0,0.0,14.0,11.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,15.0,1.0,0.0,0.0,0.0,41.0,8.0,7.0,97.0,123.0,77.0,120.0,16.0,34.0,1.0,0.4,5.0,15.0,7.0,5.0,21.0,21.0,93.0,150.0,137.0,9.0,8.0,2.0,1.0,232.0,1215.0,504.0,19.0,7.0,3.0,10.0,5.0,0.0,4.0,2.0,0.0,26.8,1.0,0.0,0.0,0.1
João Victor,462.0,7,4,7.0,3.0,4.0,2.0,1.0,1.0,5.0,21.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,23.0,6.0,4.0,50.0,64.0,95.0,102.0,26.0,37.0,1.0,0.2,1.0,7.0,1.0,1.0,14.0,30.0,127.0,121.0,18.0,1.0,5.0,2.0,2.0,166.0,1139.0,625.0,5.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Charles Traore,323.0,9,4,5.0,3.0,4.0,1.0,0.0,2.0,8.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,1.0,0.0,0.0,1.0,17.0,6.0,4.0,50.0,57.0,61.0,74.0,15.0,25.0,0.0,0.4,2.0,10.0,3.0,2.0,7.0,21.0,77.0,98.0,33.0,1.0,2.0,0.0,0.0,109.0,481.0,213.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Marcus Coco,322.0,17,3,11.0,5.0,5.0,2.0,4.0,3.0,8.0,4.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,8.0,2.0,0.0,0.0,0.0,29.0,10.0,11.0,60.0,74.0,31.0,39.0,9.0,20.0,0.0,0.5,4.0,6.0,4.0,3.0,14.0,9.0,48.0,79.0,81.0,16.0,4.0,1.0,3.0,140.0,841.0,440.0,10.0,3.0,3.0,13.0,7.0,1.0,5.0,1.0,0.2,15.4,0.0,0.0,0.0,0.8
Fábio,224.0,6,3,4.0,2.0,1.0,2.0,1.0,0.0,3.0,11.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,3.0,47.0,57.0,34.0,44.0,4.0,11.0,0.0,0.7,4.0,5.0,5.0,1.0,11.0,10.0,32.0,64.0,53.0,4.0,4.0,1.0,3.0,87.0,409.0,191.0,4.0,6.0,0.0,4.0,1.0,0.0,3.0,2.0,0.0,13.9,0.0,0.0,0.0,0.2
Andy Delort,209.0,6,2,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,4.0,8.0,13.0,17.0,37.0,9.0,14.0,4.0,11.0,0.0,0.0,4.0,4.0,1.0,1.0,3.0,0.0,6.0,42.0,47.0,21.0,6.0,4.0,2.0,58.0,293.0,78.0,2.0,1.0,1.0,8.0,3.0,0.0,10.0,4.0,0.0,10.6,0.0,0.0,0.0,2.1
Rémy Descamps,90.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,10.0,9.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,149.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Abdoul Kader Bamba,78.0,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,16.0,20.0,15.0,17.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,8.0,23.0,23.0,2.0,1.0,0.0,0.0,42.0,236.0,79.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,19.3,0.0,0.0,0.0,0.1
Nathan Zeze,59.0,1,1,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,12.0,18.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0,103.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Lohann Doucet,91.0,9,0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,24.0,30.0,34.0,35.0,7.0,11.0,0.0,0.0,1.0,3.0,1.0,0.0,9.0,5.0,20.0,59.0,14.0,1.0,2.0,1.0,1.0,63.0,355.0,201.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.2,0.0,0.0,0.0,0.1
Mohamed Achi,36.0,2,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,7.0,10.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,11.0,10.0,0.0,1.0,0.0,1.0,21.0,134.0,75.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.1,0.0,0.0,0.0,0.1
Stredair Appuah,10.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,6.0,85.0,44.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Loïc Affamah,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junior Diaz,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gor Manvelyan,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denis Petrić,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robin Voisine,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Ferri,1941.0,24,23,45.0,29.0,27.0,14.0,4.0,6.0,16.0,12.0,0.0,46.0,43.0,0.0,0.0,1.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,48.0,0.0,0.0,2.0,0.0,205.0,14.0,17.0,529.0,577.0,496.0,558.0,142.0,216.0,2.0,2.2,21.0,115.0,23.0,6.0,152.0,41.0,384.0,1012.0,225.0,6.0,35.0,11.0,15.0,1300.0,6655.0,2989.0,28.0,33.0,1.0,27.0,40.0,0.0,7.0,1.0,0.0,25.4,0.0,0.0,0.0,0.2
Téji Savanier,1887.0,22,22,36.0,24.0,15.0,16.0,5.0,2.0,25.0,9.0,1.0,95.0,50.0,29.0,7.0,0.0,9.0,0.0,7.0,3.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0,43.0,71.0,0.0,0.0,0.0,0.0,158.0,6.0,19.0,411.0,482.0,272.0,352.0,165.0,346.0,2.0,4.6,42.0,131.0,38.0,7.0,161.0,36.0,227.0,870.0,469.0,25.0,90.0,45.0,28.0,1112.0,6388.0,2735.0,37.0,47.0,2.0,45.0,35.0,10.0,40.0,15.0,0.13,27.5,13.0,5.0,5.0,6.6
Christopher Jullien,1885.0,21,21,37.0,23.0,25.0,10.0,2.0,14.0,22.0,86.0,1.0,15.0,13.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,4.0,2.0,0.0,1.0,0.0,98.0,66.0,32.0,213.0,260.0,340.0,375.0,87.0,124.0,1.0,0.7,6.0,22.0,1.0,0.0,35.0,174.0,541.0,423.0,33.0,24.0,1.0,1.0,0.0,614.0,3079.0,1411.0,2.0,3.0,1.0,13.0,2.0,0.0,13.0,2.0,0.0,8.1,0.0,0.0,0.0,1.7
Sepe Elye Wahi,1752.0,23,20,7.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,0.0,31.0,18.0,0.0,1.0,5.0,6.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,1.0,22.0,28.0,18.0,1.0,0.0,0.0,33.0,15.0,55.0,119.0,164.0,51.0,76.0,5.0,10.0,1.0,0.9,12.0,11.0,2.0,0.0,18.0,4.0,34.0,227.0,261.0,82.0,46.0,17.0,22.0,382.0,2681.0,1008.0,38.0,27.0,25.0,67.0,34.0,10.0,39.0,21.0,0.26,14.5,1.0,0.0,0.0,6.5
Falaye Sacko,1706.0,24,19,38.0,20.0,19.0,14.0,5.0,10.0,25.0,45.0,1.0,21.0,19.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,13.0,5.0,0.0,3.0,1.0,113.0,10.0,12.0,333.0,382.0,269.0,329.0,42.0,94.0,2.0,0.8,14.0,28.0,9.0,4.0,42.0,95.0,355.0,474.0,212.0,20.0,27.0,11.0,12.0,650.0,4043.0,1909.0,31.0,23.0,5.0,22.0,7.0,0.0,3.0,0.0,0.0,12.8,0.0,0.0,0.0,0.3
Faitout Maouassa,1553.0,25,19,37.0,24.0,17.0,17.0,3.0,2.0,15.0,21.0,0.0,42.0,30.0,5.0,3.0,2.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,1.0,0.0,0.0,0.0,71.0,9.0,9.0,209.0,263.0,110.0,149.0,38.0,92.0,5.0,1.8,20.0,23.0,13.0,8.0,41.0,24.0,180.0,327.0,272.0,32.0,41.0,14.0,23.0,464.0,2951.0,1476.0,35.0,35.0,11.0,28.0,18.0,3.0,25.0,9.0,0.12,20.5,1.0,0.0,0.0,1.9
Arnaud Nordin,1482.0,25,19,15.0,6.0,7.0,7.0,1.0,0.0,7.0,4.0,0.0,31.0,18.0,1.0,0.0,5.0,6.0,1.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,15.0,51.0,2.0,1.0,0.0,0.0,71.0,12.0,36.0,163.0,200.0,94.0,132.0,16.0,27.0,2.0,0.8,6.0,18.0,10.0,1.0,39.0,7.0,76.0,239.0,268.0,58.0,52.0,18.0,16.0,438.0,3103.0,1376.0,50.0,30.0,14.0,39.0,24.0,4.0,33.0,8.0,0.12,15.8,0.0,0.0,0.0,3.0
Joris Chotard,1623.0,24,17,41.0,19.0,23.0,15.0,3.0,8.0,24.0,28.0,0.0,24.0,20.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,11.0,3.0,0.0,0.0,0.0,123.0,8.0,14.0,239.0,283.0,263.0,308.0,76.0,122.0,2.0,1.6,15.0,66.0,13.0,2.0,68.0,67.0,287.0,543.0,106.0,9.0,16.0,7.0,5.0,618.0,2997.0,1114.0,6.0,11.0,1.0,16.0,5.0,0.0,7.0,1.0,0.0,28.1,0.0,0.0,0.0,0.2
Maxime Estève,1362.0,19,15,23.0,12.0,16.0,5.0,2.0,15.0,31.0,73.0,0.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,5.0,0.0,0.0,0.0,1.0,84.0,25.0,21.0,171.0,199.0,260.0,290.0,46.0,99.0,0.0,0.3,1.0,33.0,0.0,0.0,37.0,118.0,411.0,346.0,24.0,9.0,6.0,4.0,2.0,483.0,2507.0,1392.0,9.0,4.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,8.1,0.0,0.0,0.0,0.4
Nicolas Cozza,1277.0,17,14,38.0,21.0,27.0,9.0,2.0,5.0,21.0,35.0,1.0,18.0,15.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,19.0,3.0,0.0,0.0,0.0,62.0,21.0,23.0,204.0,248.0,182.0,235.0,30.0,70.0,1.0,0.8,7.0,27.0,7.0,3.0,48.0,66.0,289.0,329.0,133.0,19.0,15.0,5.0,8.0,447.0,2740.0,1368.0,20.0,16.0,3.0,18.0,4.0,2.0,7.0,4.0,0.29,10.0,0.0,0.0,0.0,1.4
Jonas Omlin,1166.0,14,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,53.0,54.0,155.0,158.0,86.0,202.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,365.0,448.0,2.0,0.0,0.0,1.0,0.0,1.0,298.0,1693.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Wahbi Khazri,1108.0,19,13,16.0,9.0,6.0,7.0,3.0,1.0,8.0,9.0,0.0,26.0,12.0,4.0,2.0,4.0,3.0,1.0,6.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,11.0,26.0,10.0,0.0,0.0,0.0,54.0,8.0,21.0,109.0,138.0,72.0,92.0,35.0,57.0,1.0,0.9,8.0,27.0,10.0,2.0,33.0,8.0,55.0,242.0,195.0,47.0,42.0,18.0,17.0,348.0,2313.0,883.0,24.0,11.0,14.0,37.0,21.0,4.0,26.0,14.0,0.15,19.7,0.0,0.0,0.0,3.2
Stephy Mavididi,874.0,15,11,15.0,12.0,6.0,6.0,3.0,0.0,3.0,8.0,0.0,20.0,9.0,0.0,4.0,4.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,12.0,3.0,0.0,0.0,0.0,40.0,5.0,15.0,81.0,103.0,42.0,50.0,9.0,13.0,1.0,0.7,4.0,4.0,2.0,1.0,13.0,11.0,51.0,145.0,156.0,31.0,41.0,16.0,22.0,248.0,1779.0,667.0,19.0,25.0,7.0,32.0,21.0,2.0,21.0,9.0,0.1,17.4,0.0,0.0,0.0,1.9
Enzo Tchato,950.0,18,10,22.0,15.0,11.0,10.0,1.0,1.0,6.0,28.0,0.0,20.0,17.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,7.0,2.0,0.0,0.0,0.0,44.0,15.0,12.0,191.0,234.0,115.0,160.0,18.0,46.0,1.0,0.7,5.0,20.0,6.0,5.0,29.0,40.0,158.0,250.0,180.0,8.0,13.0,4.0,7.0,338.0,1978.0,951.0,19.0,22.0,1.0,12.0,7.0,1.0,3.0,1.0,0.33,19.5,0.0,0.0,0.0,0.3
Léo Leroy,817.0,18,10,39.0,27.0,16.0,21.0,2.0,2.0,8.0,4.0,0.0,20.0,15.0,0.0,1.0,2.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,28.0,12.0,1.0,0.0,0.0,0.0,74.0,16.0,12.0,154.0,200.0,95.0,117.0,22.0,40.0,0.0,0.8,9.0,24.0,9.0,2.0,42.0,17.0,129.0,297.0,91.0,13.0,21.0,7.0,11.0,341.0,1851.0,871.0,10.0,12.0,2.0,13.0,12.0,0.0,12.0,3.0,0.0,20.9,1.0,0.0,0.0,0.8
Benjamin Lecomte,720.0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,36.0,36.0,69.0,71.0,67.0,141.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,207.0,259.0,5.0,0.0,0.0,0.0,0.0,0.0,162.0,940.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Boubakar Kouyaté,610.0,7,7,11.0,6.0,4.0,5.0,2.0,3.0,19.0,33.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,42.0,27.0,18.0,81.0,100.0,151.0,169.0,32.0,54.0,0.0,0.1,2.0,16.0,0.0,0.0,20.0,45.0,205.0,203.0,15.0,10.0,0.0,0.0,0.0,273.0,1818.0,964.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,13.5,0.0,0.0,0.0,0.3
Issiaga Sylla,540.0,6,6,15.0,9.0,10.0,5.0,0.0,1.0,15.0,12.0,0.0,26.0,23.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,40.0,15.0,7.0,173.0,198.0,117.0,145.0,29.0,42.0,2.0,0.5,12.0,20.0,5.0,2.0,36.0,22.0,109.0,243.0,127.0,3.0,10.0,2.0,7.0,304.0,1883.0,988.0,18.0,23.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,5.8,0.0,0.0,0.0,0.1
Valère Germain,636.0,25,5,9.0,8.0,1.0,3.0,5.0,0.0,6.0,11.0,0.0,13.0,10.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,4.0,2.0,1.0,0.0,0.0,16.0,31.0,38.0,89.0,126.0,27.0,37.0,1.0,2.0,0.0,0.5,6.0,10.0,6.0,2.0,13.0,10.0,30.0,131.0,127.0,33.0,2.0,1.0,1.0,168.0,677.0,171.0,5.0,6.0,1.0,21.0,7.0,2.0,19.0,6.0,0.11,12.7,0.0,0.0,0.0,2.5
Mamadou Sakho,536.0,11,5,7.0,3.0,3.0,4.0,0.0,7.0,5.0,25.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,33.0,17.0,16.0,124.0,139.0,152.0,169.0,17.0,33.0,0.0,0.0,0.0,12.0,0.0,0.0,23.0,48.0,178.0,224.0,6.0,4.0,0.0,0.0,0.0,297.0,1529.0,958.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.33,6.1,0.0,0.0,0.0,0.5
Khalil Fayad,533.0,18,5,28.0,14.0,10.0,16.0,2.0,1.0,6.0,3.0,0.0,10.0,8.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,12.0,0.0,0.0,0.0,0.0,38.0,2.0,12.0,117.0,130.0,90.0,102.0,15.0,31.0,2.0,0.4,6.0,17.0,3.0,1.0,16.0,8.0,85.0,229.0,45.0,2.0,11.0,5.0,3.0,253.0,1344.0,533.0,6.0,5.0,0.0,9.0,6.0,0.0,6.0,3.0,0.0,22.3,0.0,0.0,0.0,0.4
