Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Joca,pt POR,"MF,FW",27-048,4.6,96,124,77.4,1860,400,40,44,90.9,35,48,72.9,16,21,76.2,1,0.2,0.3,0.8,2,7,5,1,19,Matches
Amine Oudrhiri,ma MAR,MF,30-135,5.8,264,289,91.3,4663,1162,118,128,92.2,121,126,96.0,23,29,79.3,0,0.1,0.1,-0.1,4,24,0,0,31,Matches
Miguel Nóbrega,pt POR,DF,22-336,5.6,249,309,80.6,4798,1582,76,84,90.5,149,173,86.1,22,48,45.8,0,0.1,0.1,-0.1,2,13,0,0,11,Matches
Leonardo Ruíz,co COL,FW,26-335,6.2,119,156,76.3,1691,156,80,93,86.0,28,41,68.3,6,8,75.0,0,0.4,0.2,-0.4,5,8,1,0,10,Matches
Hernâni Fortes,pt POR,"MF,FW",31-211,3.2,54,90,60.0,1097,396,23,32,71.9,17,26,65.4,13,22,59.1,0,0.6,0.7,-0.6,7,1,7,6,7,Matches
Ukra,pt POR,"MF,FW",35-003,2.0,53,78,67.9,796,252,26,33,78.8,23,32,71.9,2,7,28.6,1,0.3,0.1,0.7,3,6,2,1,9,Matches
João Ferreira,pt POR,"DF,MF",21-362,1.8,65,84,77.4,1291,421,26,27,96.3,30,39,76.9,9,14,64.3,0,0.2,0.3,-0.2,3,5,3,2,6,Matches
Savio,br BRA,"DF,MF",27-297,1.3,48,66,72.7,902,411,22,23,95.7,20,27,74.1,6,13,46.2,0,0.1,0.1,-0.1,1,3,0,0,9,Matches
Zé Manuel,pt POR,FW,32-147,0.3,3,7,42.9,42,12,2,4,50.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Julien Lomboto,cd COD,MF,20-310,0.1,6,7,85.7,60,13,5,5,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Bruno Ventura,pt POR,MF,22-020,0.0,2,2,100.0,23,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.5,25.0,8915,11313,78.8,169463,61852,3506,3997,87.7,4203,4873,86.3,1075,1942,55.4,18,16.8,17.1,1.2,190,636,139,52,830,
Opponent Total,,,26.6,25.0,10109,12678,79.7,187139,65105,4189,4766,87.9,4566,5268,86.7,1144,2045,55.9,18,25.0,25.6,-7.0,256,782,183,51,1007,
