2022-07-31,15:31,DFB-Pokal,Round of 64,Sun,Away,W,2,0,Rödinghausen,Unnamed: 10,Unnamed: 11,68,"10,000",Benjamin Hübner,3-1-4-2,Robin Braun,Match Report,Required Extra Time
2022-11-12,15:30,Bundesliga,Matchweek 15,Sat,Home,L,1.0,2.0,Wolfsburg,1.4,0.7,60.0,18014.0,Oliver Baumann,3-4-1-2,Daniel Schlager,Match Report,
2023-01-21,15:30,Bundesliga,Matchweek 16,Sat,Away,L,1.0,3.0,Union Berlin,1.0,2.9,48.0,21747.0,Oliver Baumann,3-4-1-2,Robert Hartmann,Match Report,
2023-01-24,20:30,Bundesliga,Matchweek 17,Tue,Home,D,2.0,2.0,Stuttgart,2.0,0.8,49.0,23159.0,Oliver Baumann,3-4-3,Florian Badstübner,Match Report,
2023-01-28,15:30,Bundesliga,Matchweek 18,Sat,Home,L,1.0,4.0,M'Gladbach,1.8,1.7,51.0,,Oliver Baumann,3-4-1-2,Benjamin Brand,Match Report,
2023-02-01,18:00,DFB-Pokal,Round of 16,Wed,Away,L,1.0,3.0,RB Leipzig,,,35.0,34822.0,Oliver Baumann,5-4-1,Christian Dingert,Match Report,
2023-02-04,15:30,Bundesliga,Matchweek 19,Sat,Away,L,2.0,5.0,Bochum,0.9,2.7,54.0,23700.0,Oliver Baumann,3-4-1-2,Bastian Dankert,Match Report,
2023-02-11,15:30,Bundesliga,Matchweek 20,Sat,Home,L,1.0,3.0,Leverkusen,0.7,1.4,50.0,20619.0,Oliver Baumann,3-4-3,Tobias Stieler,Match Report,
2023-02-17,20:30,Bundesliga,Matchweek 21,Fri,Away,L,0.0,1.0,Augsburg,0.6,1.6,54.0,25872.0,Oliver Baumann,3-4-1-2,Patrick Ittrich,Match Report,
2023-02-25,15:30,Bundesliga,Matchweek 22,Sat,Home,L,0.0,1.0,Dortmund,1.3,2.3,44.0,30150.0,Oliver Baumann,3-4-1-2,Martin Petersen,Match Report,
2023-03-04,15:30,Bundesliga,Matchweek 23,Sat,Away,L,0.0,1.0,Mainz 05,0.8,1.1,53.0,28100.0,Oliver Baumann,3-4-3,Sascha Stegemann,Match Report,
2023-03-12,15:30,Bundesliga,Matchweek 24,Sun,Away,L,1.0,2.0,Freiburg,1.0,0.6,41.0,33500.0,Oliver Baumann,3-5-2,Harm Osmers,Match Report,
2023-03-18,15:30,Bundesliga,Matchweek 25,Sat,Home,W,3.0,1.0,Hertha BSC,2.6,1.0,48.0,25027.0,Oliver Baumann,3-4-3,Frank Willenborg,Match Report,
2023-04-02,17:30,Bundesliga,Matchweek 26,Sun,Away,,,,Werder Bremen,,,,,,,,Head-to-Head,
2023-04-09,19:30,Bundesliga,Matchweek 27,Sun,Home,,,,Schalke 04,,,,,,,,Head-to-Head,
2023-04-15,15:30,Bundesliga,Matchweek 28,Sat,Away,,,,Bayern Munich,,,,,,,,Head-to-Head,
2023-04-22,15:30,Bundesliga,Matchweek 29,Sat,Home,,,,Köln,,,,,,,,Head-to-Head,
2023-04-29,15:30,Bundesliga,Matchweek 30,Sat,Away,,,,RB Leipzig,,,,,,,,Head-to-Head,
2023-05-06,,Bundesliga,Matchweek 31,Sat,Home,,,,Eint Frankfurt,,,,,,,,Head-to-Head,
2023-05-13,,Bundesliga,Matchweek 32,Sat,Away,,,,Wolfsburg,,,,,,,,Head-to-Head,
2023-05-20,,Bundesliga,Matchweek 33,Sat,Home,,,,Union Berlin,,,,,,,,Head-to-Head,
2023-05-27,,Bundesliga,Matchweek 34,Sat,Away,,,,Stuttgart,,,,,,,,Head-to-Head,
