Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Angelo Stiller,de GER,MF,22-002,17,608.0,36.0,26.0,6.8,5,84.0,2,12,16.0,4,1.06,9.0,10.0,-1.0,-0.15,0.37,10.2,9.0,1.2,0.18,0.25,Matches
Sebastian Rudy,de GER,MF,33-037,15,541.0,36.0,23.1,6.0,4,65.0,0,11,26.0,8,1.2,8.0,9.0,-1.0,-0.17,0.33,7.8,7.0,0.8,0.14,0.19,Matches
Kasper Dolberg,dk DEN,"FW,MF",25-182,8,342.0,43.0,14.6,3.8,4,60.0,1,4,26.0,0,0.13,4.0,13.0,-9.0,-2.37,-2.28,4.8,6.7,-1.9,-0.49,-0.57,Matches
Thomas Delaney,dk DEN,MF,31-215,6,298.0,50.0,12.7,3.3,4,69.0,1,2,11.0,2,1.0,2.0,11.0,-9.0,-2.72,-2.63,2.2,6.3,-4.1,-1.23,-1.4,Matches
Jacob Bruun Larsen,dk DEN,FW,24-199,11,294.0,27.0,12.6,3.3,3,67.0,0,8,12.0,4,1.27,4.0,7.0,-3.0,-0.92,-0.57,5.4,5.0,0.4,0.13,0.16,Matches
Tom Bischof,de GER,"MF,FW",17-282,7,263.0,38.0,11.2,2.9,3,62.0,0,4,20.0,7,0.14,3.0,6.0,-3.0,-1.03,-0.68,3.5,5.5,-2.0,-0.68,-0.76,Matches
Umut Tohumcu,de GER,MF,18-238,5,230.0,46.0,9.8,2.6,2,77.0,1,3,25.0,4,0.0,2.0,5.0,-3.0,-1.17,-0.83,3.2,5.1,-1.9,-0.73,-0.79,Matches
Finn Ole Becker,de GER,MF,22-302,6,196.0,33.0,8.4,2.2,2,70.0,0,4,14.0,11,1.5,4.0,4.0,0.0,0.0,0.46,3.2,2.8,0.4,0.16,0.19,Matches
Muhammed Damar,de GER,MF,18-362,6,159.0,27.0,6.8,1.8,1,45.0,0,5,23.0,8,0.33,2.0,5.0,-3.0,-1.7,-1.37,2.9,2.4,0.5,0.28,0.3,Matches
Eduardo Simões,pt POR,DF,21-035,4,88.0,22.0,3.8,1.0,1,45.0,0,3,14.0,7,1.0,1.0,3.0,-2.0,-2.05,-1.69,1.7,1.3,0.4,0.37,0.39,Matches
Diadie Samassékou,ml MLI,"MF,FW",27-085,2,34.0,17.0,1.5,0.4,1,23.0,0,1,11.0,4,1.5,0.0,0.0,0.0,0.0,0.43,0.6,0.1,0.5,1.43,1.46,Matches
Stefan Posch,at AUT,DF,25-327,1,18.0,18.0,0.8,0.2,1,18.0,0,0,,2,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.08,0.09,Matches
Ermin Bičakčić,ba BIH,DF,33-072,6,171.0,29.0,7.3,1.9,0,,0,6,29.0,5,0.5,2.0,8.0,-6.0,-3.16,-2.95,2.5,5.2,-2.7,-1.4,-1.5,Matches
Fisnik Asllani,xk KVX,FW,20-241,8,167.0,21.0,7.1,1.9,0,,0,8,21.0,2,0.38,1.0,3.0,-2.0,-1.08,-0.71,3.2,2.7,0.5,0.25,0.28,Matches
Joshua Quarshie,de GER,MF,18-254,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,0.42,0.1,0.0,0.1,7.88,7.89,Matches
Justin Che,us USA,DF,19-139,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Nahuel Noll,de GER,GK,20-020,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Philipp Pentke,de GER,GK,37-340,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Luca Philipp,de GER,GK,22-129,0,,,,,0,,0,0,,20,,,,,,,,,,,,Matches
Squad Total,,,27.3,26,2340.0,90.0,100.0,26.0,286,80.0,163,121,24.0,113,0.96,35.0,46.0,-11.0,-0.42,,37.6,37.8,-0.2,-0.01,,
Opponent Total,,,27.3,26,2340.0,90.0,100.0,26.0,286,80.0,163,121,24.0,112,1.88,46.0,35.0,11.0,0.42,,37.8,37.6,0.2,0.01,,
