Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Jean-Paul Boëtius,nl NED,MF,28-362,18,8,851.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.7,1.2,3.0,47.0,23.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13,Matches
Florian Niederlechner,de GER,FW,32-146,8,7,478.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,0.1,1.3,8.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.22,0.02,0.24,0.22,0.24,Matches
Tolga Ciğerci,tr TUR,MF,30-361,7,6,475.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,2.0,25.0,1.0,0.0,0.19,0.19,0.0,0.19,0.03,0.05,0.08,0.03,0.08,Matches
Maximilian Mittelstädt,de GER,DF,26-001,13,5,643.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.7,1.0,20.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,0.04,0.14,Matches
Jessic Ngankam,de GER,"FW,MF",22-242,10,5,502.0,5.6,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.5,1.7,0.3,2.0,6.0,3.0,26.0,0.36,0.0,0.36,0.18,0.18,0.45,0.05,0.5,0.3,0.35,Matches
Stevan Jovetić,me MNE,"FW,MF",33-137,12,4,515.0,5.7,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.5,1.5,0.9,2.4,8.0,27.0,27.0,0.35,0.35,0.7,0.35,0.7,0.27,0.15,0.42,0.27,0.42,Matches
Márton Dárdai,de GER,DF,21-035,10,4,443.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.2,2.0,15.0,0.0,0.2,0.0,0.2,0.2,0.2,0.02,0.03,0.05,0.02,0.05,Matches
Davie Selke,de GER,FW,28-058,13,3,282.0,3.1,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.2,0.4,0.9,1.3,3.0,5.0,22.0,0.32,0.32,0.64,0.0,0.32,0.39,0.28,0.66,0.14,0.41,Matches
Derry Scherhant,de GER,FW,20-129,7,1,187.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,1.0,10.0,0.48,0.0,0.48,0.48,0.48,0.1,0.05,0.15,0.1,0.15,Matches
Kevin-Prince Boateng,gh GHA,MF,36-013,11,1,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Myziane Maolida,fr FRA,"FW,MF",24-033,3,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches
Peter Pekarík,sk SVK,DF,36-140,3,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vladimír Darida,cz CZE,MF,32-223,3,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Julian Eitschberger,de GER,MF,19-014,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tjark Ernst,de GER,GK,20-004,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Linus Gechter,de GER,DF,19-020,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Rune Jarstein,no NOR,GK,38-171,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pascal Klemens,de GER,DF,18-024,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Robert Kwasigroch,de GER,GK,18-266,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Deyovaisio Zeefuik,nl NED,DF,25-008,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.6,25,275,2250.0,25.0,30.0,17.0,47.0,24.0,6.0,6.0,55.0,1.0,28.4,23.7,17.8,41.5,306.0,702.0,698.0,1.2,0.68,1.88,0.96,1.64,1.14,0.71,1.85,0.95,1.66,
Opponent Total,,,27.3,25,275,2250.0,25.0,48.0,35.0,83.0,43.0,5.0,6.0,32.0,1.0,39.6,35.1,28.8,64.0,367.0,882.0,874.0,1.92,1.4,3.32,1.72,3.12,1.58,1.15,2.74,1.4,2.56,
