Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Fábio Cardoso,pt POR,DF,28-334,12,11,985.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.1,0.9,2.0,29.0,2.0,0.09,0.0,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08,Matches
Zaidu Sanusi,ng NGA,DF,25-279,16,10,984.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.2,1.5,27.0,48.0,80.0,0.0,0.0,0.0,0.0,0.0,0.03,0.11,0.14,0.03,0.14,Matches
Marko Grujić,rs SRB,MF,26-340,17,10,855.0,9.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,0.6,1.5,16.0,74.0,14.0,0.11,0.0,0.11,0.11,0.11,0.09,0.06,0.15,0.09,0.15,Matches
Toni Martínez,es ESP,FW,25-262,22,7,808.0,9.0,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,5.3,5.3,2.5,7.8,16.0,4.0,36.0,0.45,0.33,0.78,0.45,0.78,0.59,0.28,0.87,0.59,0.87,Matches
David Carmo,pt POR,DF,23-243,8,7,632.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.0,0.9,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches
André Franco,pt POR,"MF,FW",24-341,10,5,487.0,5.4,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.9,1.9,0.5,2.5,13.0,31.0,22.0,0.37,0.0,0.37,0.37,0.37,0.35,0.1,0.45,0.35,0.45,Matches
Rodrigo Conceição,pt POR,DF,23-076,13,5,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,23.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches
Danny Loader,eng ENG,"MF,FW",22-203,14,5,360.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,1.7,2.9,13.0,14.0,24.0,0.25,0.25,0.5,0.25,0.5,0.3,0.43,0.73,0.3,0.73,Matches
Bruno Xavier Almeida Costa,pt POR,MF,25-334,6,4,265.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.3,1.9,6.0,15.0,13.0,0.0,0.34,0.34,0.0,0.34,0.21,0.44,0.65,0.21,0.65,Matches
Gabriel Veron,br BRA,"FW,MF",20-197,11,2,313.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,1.1,2.3,13.0,12.0,37.0,0.0,0.29,0.29,0.0,0.29,0.32,0.33,0.66,0.32,0.66,Matches
Bernardo Folha,pt POR,"MF,FW",20-361,3,1,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,0.1,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches
Gonçalo Borges,pt POR,"FW,MF",21-355,9,0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.5,11.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.21,0.22,0.43,0.21,0.43,Matches
Wilson Manafá,pt POR,DF,28-239,2,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vasco Sousa,pt POR,MF,19-350,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.21,0.0,2.21,Matches
Cláudio Ramos,pt POR,GK,31-123,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches
Fernando,br BRA,MF,30-070,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
João Marcelo,br BRA,DF,22-279,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.8,24,264,2160.0,24.0,53.0,39.0,92.0,49.0,4.0,5.0,54.0,4.0,51.5,48.1,38.3,86.4,505.0,1063.0,1048.0,2.21,1.62,3.83,2.04,3.67,2.14,1.59,3.74,2.01,3.6,
Opponent Total,,,26.5,24,264,2160.0,24.0,16.0,10.0,26.0,13.0,3.0,3.0,99.0,9.0,20.9,18.6,12.9,31.5,323.0,636.0,634.0,0.67,0.42,1.08,0.54,0.96,0.87,0.54,1.41,0.77,1.31,
