Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Marko Grujić,rs SRB,MF,26-355,18,893.0,50.0,39.7,9.9,11,74.0,5,7,11.0,3,2.56,28.0,7.0,21.0,2.12,0.99,24.1,9.2,14.9,1.5,0.45,Matches
Zaidu Sanusi,ng NGA,DF,25-294,17,1029.0,61.0,45.7,11.4,10,87.0,6,7,23.0,0,2.12,21.0,11.0,10.0,0.87,-1.19,21.2,13.3,7.9,0.69,-1.0,Matches
Toni Martínez,es ESP,FW,25-277,22,808.0,37.0,35.9,9.0,7,71.0,1,15,21.0,3,2.32,25.0,9.0,16.0,1.78,0.41,20.0,8.2,11.8,1.32,0.15,Matches
David Carmo,pt POR,DF,23-258,8,632.0,79.0,28.1,7.0,7,90.0,7,1,2.0,9,2.13,14.0,5.0,9.0,1.28,-0.33,15.4,6.6,8.8,1.25,0.03,Matches
Rodrigo Conceição,pt POR,DF,23-091,14,518.0,37.0,23.0,5.8,6,68.0,0,8,14.0,6,2.14,14.0,6.0,8.0,1.39,-0.17,11.1,5.9,5.2,0.91,-0.41,Matches
André Franco,pt POR,"MF,FW",24-356,10,487.0,49.0,21.6,5.4,5,79.0,1,5,19.0,8,2.3,10.0,4.0,6.0,1.11,-0.52,9.4,5.6,3.8,0.7,-0.68,Matches
Danny Loader,eng ENG,"MF,FW",22-218,15,370.0,25.0,16.4,4.1,5,62.0,0,10,6.0,10,2.07,11.0,5.0,6.0,1.46,-0.07,11.0,7.3,3.7,0.89,-0.4,Matches
Bruno Xavier Almeida Costa,pt POR,MF,25-349,6,265.0,44.0,11.8,2.9,4,63.0,0,2,8.0,5,2.17,6.0,5.0,1.0,0.34,-1.34,6.7,2.1,4.5,1.53,0.34,Matches
Gabriel Veron,br BRA,"FW,MF",20-212,12,323.0,27.0,14.4,3.6,2,63.0,0,10,20.0,5,2.0,9.0,2.0,7.0,1.95,0.5,10.8,2.0,8.9,2.5,1.48,Matches
Bernardo Folha,pt POR,"MF,FW",21-011,3,53.0,18.0,2.4,0.6,1,37.0,0,2,8.0,3,3.0,1.0,0.0,1.0,1.7,0.18,1.3,0.7,0.6,1.02,-0.21,Matches
Gonçalo Borges,pt POR,"FW,MF",22-005,9,113.0,13.0,5.0,1.3,0,,0,9,13.0,7,2.44,0.0,2.0,-2.0,-1.59,-3.28,1.8,1.1,0.7,0.56,-0.7,Matches
Wilson Manafá,pt POR,DF,28-254,2,9.0,5.0,0.4,0.1,0,,0,2,5.0,1,3.0,2.0,1.0,1.0,10.0,8.51,1.2,1.1,0.1,1.26,0.03,Matches
Vasco Sousa,pt POR,MF,20-000,1,4.0,4.0,0.2,0.0,0,,0,1,4.0,1,3.0,0.0,0.0,0.0,0.0,-1.52,0.1,0.0,0.0,0.88,-0.35,Matches
Cláudio Ramos,pt POR,GK,31-138,0,,,0.0,0.0,0,,0,0,,24,0.0,0.0,1.0,-1.0,,,,,,,,Matches
Fernando,br BRA,MF,30-085,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
João Marcelo,br BRA,DF,22-294,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.9,25,2250.0,90.0,100.0,25.0,275,81.0,154,118,18.0,106,2.32,55.0,17.0,38.0,1.52,,52.5,21.8,30.7,1.23,,
Opponent Total,,,26.6,25,2250.0,90.0,100.0,25.0,275,81.0,154,118,18.0,106,0.52,17.0,55.0,-38.0,-1.52,,21.8,52.5,-30.7,-1.23,,
