Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Alexander Mighten,eng ENG,FW,20-360,1,8.0,8.0,0.3,0.1,0,,0,1,8.0,4,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.2,-0.2,-2.55,-2.0,Matches
Cafú,pt POR,MF,30-039,1,7.0,7.0,0.3,0.1,0,,0,1,7.0,1,3.0,0.0,0.0,0.0,0.0,0.97,0.0,0.2,-0.2,-2.58,-2.04,Matches
Loïc Bade,fr FRA,DF,22-360,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Oliver Hammond,wls WAL,MF,20-144,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Loïc Mbe Soh,fr FRA,DF,21-297,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
George Shelvey,eng ENG,GK,21-349,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Jordan Smith,eng ENG,GK,28-119,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Dale Taylor,nir NIR,FW,19-115,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Lyle Taylor,ms MSR,FW,33-008,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,27.2,29,2610.0,90.0,100.0,29.0,319,82.0,199,122,22.0,139,0.93,24.0,52.0,-28.0,-0.97,,30.3,46.4,-16.1,-0.55,,
Opponent Total,,,27.6,29,2610.0,90.0,100.0,29.0,319,82.0,199,122,22.0,149,1.76,52.0,24.0,28.0,0.97,,46.4,30.3,16.1,0.55,,
