Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Willy Boly,ci CIV,DF,32-062,6.6,181,240,75.4,3444,1571,59,72,81.9,100,118,84.7,18,42,42.9,1,0.2,0.3,0.8,1,7,0,0,10,Matches
Felipe,br BRA,DF,33-325,7.9,276,372,74.2,5312,1958,106,124,85.5,139,171,81.3,28,64,43.8,1,0.4,0.5,0.6,3,10,1,0,12,Matches
Emmanuel Dennis,ng NGA,"FW,MF",25-142,7.6,117,172,68.0,1763,361,69,88,78.4,36,53,67.9,8,11,72.7,2,0.6,0.4,1.4,7,7,4,2,16,Matches
Lewis O'Brien,eng ENG,MF,24-174,6.5,166,214,77.6,2785,650,72,85,84.7,84,103,81.6,7,16,43.8,0,0.2,0.2,-0.2,4,19,3,0,21,Matches
Jonjo Shelvey,eng ENG,MF,31-038,5.3,204,273,74.7,4421,1715,66,76,86.8,92,105,87.6,43,86,50.0,0,0.3,0.7,-0.3,6,33,6,1,32,Matches
Moussa Niakhate,sn SEN,DF,27-029,4.8,96,126,76.2,1872,780,32,34,94.1,52,63,82.5,11,23,47.8,0,0.1,0.0,-0.1,1,9,0,0,7,Matches
Chris Wood,nz NZL,FW,31-120,4.1,43,71,60.6,581,139,26,43,60.5,14,22,63.6,1,2,50.0,0,0.2,0.1,-0.2,3,5,2,0,7,Matches
Jack Colback,eng ENG,MF,33-164,5.5,119,143,83.2,1936,446,61,71,85.9,48,55,87.3,8,11,72.7,0,0.2,0.2,-0.2,2,12,3,1,16,Matches
Danilo,br BRA,MF,21-342,3.2,53,78,67.9,1021,365,23,31,74.2,21,28,75.0,8,15,53.3,1,0.3,0.1,0.7,3,10,3,0,15,Matches
Wayne Hennessey,wls WAL,GK,36-072,2.0,45,56,80.4,1510,1133,3,3,100.0,22,22,100.0,20,31,64.5,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Gustavo Scarpa,br BRA,"MF,FW",29-091,2.0,51,78,65.4,1112,454,16,19,84.2,26,31,83.9,8,18,44.4,0,0.0,0.0,0.0,1,10,0,0,12,Matches
Sam Surridge,eng ENG,FW,24-252,3.1,32,70,45.7,466,150,18,37,48.6,12,22,54.5,1,3,33.3,0,0.1,0.0,-0.1,1,4,0,0,6,Matches
André Ayew,gh GHA,"FW,MF",33-110,2.8,43,57,75.4,538,78,34,40,85.0,8,14,57.1,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,6,Matches
Giulian Biancone,fr FRA,DF,23-006,0.2,15,21,71.4,253,126,6,7,85.7,8,10,80.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Alexander Mighten,eng ENG,FW,20-360,0.1,1,1,100.0,11,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Cafú,pt POR,MF,30-039,0.1,2,2,100.0,45,41,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Squad Total,,,27.2,29.0,8062,11215,71.9,149151,58230,3395,4117,82.5,3493,4334,80.6,974,2129,45.7,14,21.8,16.1,-7.8,201,552,146,44,716,
Opponent Total,,,27.6,29.0,13450,16637,80.8,231677,78382,6227,6993,89.0,5654,6522,86.7,1220,2229,54.7,35,31.9,30.8,3.1,330,1085,288,63,1386,
