Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Joe Aribo,ng NGA,"MF,FW",26-256,19,11,1094.0,12.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.4,1.4,0.8,2.2,17.0,35.0,58.0,0.16,0.0,0.16,0.16,0.16,0.12,0.06,0.18,0.12,0.18,Matches
Ibrahima Diallo,fr FRA,MF,24-026,16,11,803.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.1,0.3,9.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Matches
Stuart Armstrong,sct SCO,"MF,FW",31-004,23,10,1003.0,11.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.6,1.6,1.7,3.3,42.0,56.0,58.0,0.09,0.0,0.09,0.09,0.09,0.14,0.15,0.29,0.14,0.29,Matches
Jan Bednarek,pl POL,DF,26-356,10,10,822.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,1.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
Ainsley Maitland-Niles,eng ENG,"DF,MF",25-217,15,9,960.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.6,0.6,10.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.06,Matches
Duje Ćaleta-Car,hr CRO,DF,26-198,10,7,716.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Lyanco,br BRA,DF,26-061,14,7,698.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.1,0.3,5.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Moussa Djenepo,ml MLI,"DF,FW",24-292,12,6,578.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,23.0,17.0,32.0,0.0,0.16,0.16,0.0,0.16,0.03,0.04,0.07,0.03,0.07,Matches
Kamaldeen Sulemana,gh GHA,"FW,MF",21-047,8,6,520.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.4,1.0,15.0,22.0,50.0,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.17,0.11,0.17,Matches
Samuel Edozie,eng ENG,"FW,MF",20-065,15,5,541.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.3,1.2,22.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.15,0.06,0.2,0.15,0.2,Matches
Theo Walcott,eng ENG,"FW,MF",34-018,10,4,468.0,5.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.8,2.0,9.0,2.0,29.0,0.19,0.19,0.38,0.19,0.38,0.23,0.15,0.39,0.23,0.39,Matches
Carlos Alcaraz,ar ARG,MF,20-124,8,4,327.0,3.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,9.0,12.0,14.0,0.55,0.0,0.55,0.55,0.55,0.17,0.02,0.19,0.17,0.19,Matches
Sekou Mara,fr FRA,"FW,MF",20-247,19,3,451.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.8,1.6,7.0,7.0,25.0,0.0,0.4,0.4,0.0,0.4,0.18,0.15,0.33,0.18,0.33,Matches
Paul Onuachu,ng NGA,FW,28-310,6,3,269.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,Matches
James Bree,eng ENG,DF,25-174,3,2,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Juan Larios,es ESP,DF,19-081,5,2,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Oriol Romeu,es ESP,MF,31-191,1,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yan Valery,tn TUN,DF,24-040,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jack Stephens,eng ENG,DF,29-066,2,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mislav Oršić,hr CRO,MF,30-095,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nathan Redmond,eng ENG,DF,29-028,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Willy Caballero,ar ARG,GK,41-187,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ryan Finnigan,eng ENG,MF,19-192,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alex McCarthy,eng ENG,GK,33-121,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jimmy Morgan,,FW,17-072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lewis Payne,eng ENG,DF,18-308,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.2,28,308,2520.0,28.0,23.0,15.0,38.0,22.0,1.0,3.0,52.0,0.0,27.7,25.3,20.9,46.2,418.0,854.0,843.0,0.82,0.54,1.36,0.79,1.32,0.99,0.75,1.74,0.9,1.65,
Opponent Total,,,27.4,28,308,2520.0,28.0,42.0,36.0,78.0,42.0,0.0,1.0,50.0,2.0,38.5,37.7,31.0,68.7,436.0,1205.0,1195.0,1.5,1.29,2.79,1.5,2.79,1.37,1.11,2.48,1.35,2.45,
