Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Sacha Delaye,fr FRA,"FW,MF",20-330,3,0,20.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,0.0,4.5,0.0,4.5,4.5,4.5,0.31,0.0,0.31,0.31,0.31,Matches
Axel Gueguin,fr FRA,"FW,MF",17-360,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Téo Allix,fr FRA,DF,18-257,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dimitry Bertaud,fr FRA,GK,24-286,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Edvin Bongemba,fr FRA,MF,19-064,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Redouane Halhal,ma MAR,DF,20-014,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matéo Loubatieres,fr FRA,MF,19-185,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pedro Mendes,pt POR,DF,32-169,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Thibault Tamas,fr FRA,DF,22-045,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ryan Tchato Mbiayi,cm CMR,DF,18-187,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.4,27,297,2430.0,27.0,41.0,26.0,67.0,36.0,5.0,5.0,49.0,8.0,33.1,29.2,21.4,50.5,377.0,892.0,889.0,1.52,0.96,2.48,1.33,2.3,1.23,0.79,2.02,1.08,1.87,
Opponent Total,,,27.3,27,297,2430.0,27.0,44.0,32.0,76.0,40.0,4.0,9.0,61.0,10.0,43.3,36.1,27.8,63.8,548.0,1208.0,1200.0,1.63,1.19,2.81,1.48,2.67,1.6,1.03,2.63,1.34,2.36,
