Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Roy Kuijpers,nl NED,"FW,MF",23-079,13,1,326.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.1,1.2,16.0,12.0,67.0,0.0,0.28,0.28,0.0,0.28,0.02,0.3,0.32,0.02,0.32,Matches
Joel Castro Pereira,pt POR,GK,26-282,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Zakaria Bakkali,be BEL,"FW,DF",27-070,14,0,298.0,3.3,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.2,1.2,0.6,1.9,26.0,13.0,36.0,0.91,0.0,0.91,0.91,0.91,0.37,0.19,0.56,0.37,0.56,Matches
Luuk Wouters,nl NED,DF,23-302,5,0,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sebbe Augustijns,be BEL,"MF,FW",23-215,5,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
Kevin Felida,cw CUW,MF,23-146,3,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Hans Mulder,nl NED,"DF,MF",35-344,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joey Kesting,nl NED,GK,22-030,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Chris Lokesa,be BEL,MF,18-150,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mark Spenkelink,nl NED,GK,26-069,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.3,26,286,2430.0,27.0,40.0,31.0,71.0,37.0,3.0,3.0,47.0,2.0,37.9,35.8,29.3,65.1,434.0,1037.0,1026.0,1.48,1.15,2.63,1.37,2.52,1.41,1.09,2.49,1.32,2.41,
Opponent Total,,,25.8,26,286,2430.0,27.0,40.0,25.0,65.0,35.0,5.0,6.0,39.0,5.0,44.9,40.3,30.3,70.6,558.0,1191.0,1176.0,1.48,0.93,2.41,1.3,2.22,1.66,1.12,2.78,1.49,2.61,
