Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Ibrahima Koné,ml MLI,FW,23-276,10.5,138,212,65.1,1664,492,89,123,72.4,37,60,61.7,1,5,20.0,1,0.8,0.6,0.2,11,11,1,0,17,Matches
Yoann Cathline,fr FRA,"FW,MF",20-240,8.1,139,216,64.4,2123,741,79,101,78.2,43,75,57.3,11,22,50.0,1,0.6,0.7,0.4,5,10,10,4,21,Matches
Bamo Meïté,ci CIV,DF,21-272,7.8,412,454,90.7,7050,2366,157,162,96.9,224,233,96.1,19,40,47.5,0,0.0,0.0,0.0,0,10,0,0,20,Matches
Jean-Victor Makengo,fr FRA,MF,24-280,5.8,225,263,85.6,3290,832,115,127,90.6,89,98,90.8,6,13,46.2,0,0.4,0.4,-0.4,6,14,1,0,28,Matches
Bamba Dieng,sn SEN,FW,22-361,4.0,52,70,74.3,706,113,29,35,82.9,17,22,77.3,2,5,40.0,0,0.5,0.2,-0.5,3,4,0,0,3,Matches
Romain Faivre,fr FRA,"FW,MF",24-248,4.4,131,163,80.4,1906,805,73,81,90.1,47,59,79.7,5,15,33.3,0,0.5,0.5,-0.5,5,10,8,1,24,Matches
Armand Lauriente,fr FRA,FW,24-105,3.0,73,95,76.8,1175,373,28,33,84.8,33,38,86.8,5,11,45.5,0,1.1,0.8,-1.1,9,6,5,0,14,Matches
Chrislain Matsima,fr FRA,"DF,MF",20-308,2.5,108,127,85.0,2009,663,34,36,94.4,62,68,91.2,8,16,50.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Igor Carioca,br BRA,"DF,MF",26-210,2.4,114,136,83.8,1817,667,57,62,91.9,49,58,84.5,6,10,60.0,0,0.4,0.1,-0.4,1,10,2,0,15,Matches
Quentin Boisgard,fr FRA,MF,26-002,2.0,79,98,80.6,1013,236,54,60,90.0,19,25,76.0,2,6,33.3,0,0.1,0.4,-0.1,4,9,4,0,11,Matches
Darlin Yongwa,cm CMR,"DF,FW",22-178,1.8,67,86,77.9,933,399,38,47,80.9,25,28,89.3,2,5,40.0,0,0.1,0.1,-0.1,2,5,4,2,7,Matches
Adil Aouchiche,fr FRA,"MF,FW",20-247,1.1,51,66,77.3,944,282,24,25,96.0,17,22,77.3,8,14,57.1,0,0.1,0.1,-0.1,1,8,2,0,12,Matches
Ckene Doucouré,km COM,"FW,MF",20-345,1.0,22,35,62.9,270,70,11,17,64.7,8,13,61.5,0,0,,1,0.6,0.6,0.4,4,1,3,0,5,Matches
Adrian Grbić,at AUT,"MF,FW",26-227,0.3,1,2,50.0,10,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,25.9,27.0,10067,12448,80.9,171308,64327,4478,5110,87.6,4359,5029,86.7,833,1595,52.2,25,23.4,20.1,1.6,234,719,176,30,975,
Opponent Total,,,27.0,27.0,12384,14943,82.9,222379,74148,5192,5875,88.4,5489,6230,88.1,1316,2078,63.3,24,31.6,37.8,-7.6,303,1187,309,104,1515,
