Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Nacho Vidal,es ESP,DF,28-069,16,1046.0,65.0,43.0,11.6,12,79.0,7,4,26.0,3,1.31,9.0,12.0,-3.0,-0.26,-0.13,12.1,10.0,2.1,0.18,0.47,Matches
Aridane Hernández,gq EQG,DF,34-011,13,1044.0,80.0,43.0,11.6,12,86.0,11,1,9.0,12,0.92,5.0,11.0,-6.0,-0.52,-0.58,8.1,15.3,-7.1,-0.61,-0.92,Matches
Abdessamad Ezzalzouli,ma MAR,"FW,MF",21-107,20,939.0,47.0,38.6,10.4,12,66.0,1,8,18.0,0,1.1,6.0,8.0,-2.0,-0.19,-0.01,8.9,13.1,-4.2,-0.41,-0.52,Matches
Darko Brašanac,rs SRB,MF,31-050,24,1004.0,42.0,41.3,11.2,8,79.0,3,16,23.0,2,1.29,11.0,14.0,-3.0,-0.27,-0.14,11.8,14.3,-2.5,-0.22,-0.23,Matches
Kike Barja,es ESP,"FW,MF",26-002,17,729.0,43.0,30.0,8.1,8,70.0,1,9,19.0,10,1.18,9.0,9.0,0.0,0.0,0.26,6.8,9.3,-2.4,-0.3,-0.31,Matches
Rubén García,es ESP,"MF,FW",29-263,21,813.0,39.0,33.5,9.0,7,69.0,0,14,23.0,3,1.24,6.0,7.0,-1.0,-0.11,0.11,9.8,8.9,0.9,0.1,0.27,Matches
Rubén Peña,es ESP,"DF,MF",31-259,11,653.0,59.0,26.9,7.3,7,77.0,2,4,29.0,0,1.27,8.0,9.0,-1.0,-0.14,0.06,9.0,8.8,0.1,0.02,0.15,Matches
Diego Moreno,es ESP,DF,21-286,8,536.0,67.0,22.1,6.0,6,84.0,3,2,17.0,4,1.25,6.0,7.0,-1.0,-0.17,0.02,5.1,7.8,-2.7,-0.46,-0.48,Matches
Pablo Ibáñez,es ESP,MF,24-195,14,519.0,37.0,21.4,5.8,6,70.0,0,8,12.0,13,1.36,5.0,4.0,1.0,0.17,0.46,3.8,5.4,-1.5,-0.26,-0.23,Matches
Kike,es ESP,FW,33-129,27,770.0,29.0,31.7,8.6,5,80.0,1,22,17.0,0,1.3,6.0,12.0,-6.0,-0.7,-0.76,9.5,13.1,-3.6,-0.43,-0.5,Matches
Iker Muñoz,es ESP,MF,20-149,1,21.0,21.0,0.9,0.2,0,,0,1,21.0,1,1.0,0.0,0.0,0.0,0.0,0.19,0.4,0.1,0.3,1.3,1.4,Matches
Roberto Torres,es ESP,"FW,MF",34-027,2,11.0,6.0,0.5,0.1,0,,0,2,6.0,13,3.0,0.0,0.0,0.0,0.0,0.19,0.6,0.1,0.5,4.22,4.33,Matches
Iker Benito,es ESP,FW,20-236,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Jorge Herrando,es ESP,DF,22-034,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Javi Martínez,es ESP,MF,23-102,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Juan Pérez,es ESP,GK,26-262,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
Dario Ramos,es ESP,GK,23-166,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Pablo Valencia,es ESP,GK,22-092,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,28.4,27,2430.0,90.0,100.0,27.0,297,81.0,162,131,19.0,141,1.3,22.0,27.0,-5.0,-0.19,,27.4,29.8,-2.3,-0.09,,
Opponent Total,,,28.0,27,2430.0,90.0,100.0,27.0,297,81.0,162,131,19.0,172,1.41,27.0,22.0,5.0,0.19,,29.8,27.4,2.3,0.09,,
