Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Michail Antonio,jm JAM,FW,33-009,25,13,1217.0,13.5,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,3.8,3.8,1.1,4.9,28.0,20.0,80.0,0.22,0.15,0.37,0.22,0.37,0.28,0.08,0.37,0.28,0.37,Matches
Emerson Palmieri,it ITA,DF,28-246,16,12,984.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.6,1.3,32.0,35.0,42.0,0.09,0.0,0.09,0.09,0.09,0.06,0.06,0.12,0.06,0.12,Matches
Nayef Aguerd,ma MAR,DF,27-007,12,11,1055.0,11.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,0.4,1.8,2.0,17.0,4.0,0.09,0.0,0.09,0.09,0.09,0.12,0.03,0.15,0.12,0.15,Matches
Pablo Fornals,es ESP,"FW,MF",27-043,23,11,1041.0,11.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,2.5,22.0,53.0,70.0,0.09,0.09,0.17,0.09,0.17,0.08,0.13,0.21,0.08,0.21,Matches
Gianluca Scamacca,it ITA,FW,24-095,16,11,926.0,10.3,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.5,2.5,0.7,3.1,13.0,17.0,48.0,0.29,0.0,0.29,0.29,0.29,0.24,0.07,0.31,0.24,0.31,Matches
Ben Johnson,eng ENG,DF,23-072,13,8,744.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,12.0,36.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Craig Dawson,eng ENG,DF,32-335,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,Matches
Angelo Ogbonna,it ITA,DF,34-318,10,8,715.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,Matches
Flynn Downes,eng ENG,MF,24-076,14,4,448.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.4,2.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,Matches
Danny Ings,eng ENG,FW,30-257,9,4,422.0,4.7,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.1,2.1,0.2,2.3,5.0,5.0,21.0,0.43,0.0,0.43,0.43,0.43,0.44,0.04,0.49,0.44,0.49,Matches
Alphonse Areola,fr FRA,GK,30-038,5,2,309.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Manuel Lanzini,ar ARG,"MF,FW",30-050,7,1,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Maxwel Cornet,ci CIV,FW,26-191,7,1,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,3.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,Matches
Divin Mubama,eng ENG,FW,18-163,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Conor Coventry,ie IRL,"MF,FW",23-012,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joseph Anang,eng ENG,GK,22-302,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Harrison Ashby,sct SCO,DF,21-143,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kaelan Casey,eng ENG,DF,18-160,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Krisztián Hegyi,hu HUN,GK,20-194,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Armstrong Okoflex,ie IRL,MF,21-035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Darren Randolph,ie IRL,GK,35-329,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nikola Vlašić,hr CRO,"FW,MF",25-184,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.8,28,308,2520.0,28.0,26.0,14.0,40.0,21.0,5.0,7.0,35.0,0.0,35.7,31.0,23.0,54.0,460.0,977.0,972.0,0.93,0.5,1.43,0.75,1.25,1.27,0.82,2.1,1.11,1.93,
Opponent Total,,,27.3,28,308,2520.0,28.0,38.0,30.0,68.0,35.0,3.0,4.0,42.0,0.0,34.8,31.7,26.2,57.9,570.0,1195.0,1187.0,1.36,1.07,2.43,1.25,2.32,1.24,0.94,2.18,1.13,2.07,
