Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Iván Romero,es ESP,MF,21-343,1,11.0,11.0,0.5,0.1,0,,0,1,11.0,0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.02,0.39,Matches
Carlos Álvarez,es ESP,FW,19-225,1,10.0,10.0,0.4,0.1,0,,0,1,10.0,7,3.0,0.0,1.0,-1.0,-9.0,-8.6,,,,,,Matches
Pedro Ortiz,es ESP,MF,22-212,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.36,Matches
Matías Árbol,es ESP,GK,20-188,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Lulo Dasilva,es ESP,MF,20-166,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Munir El Haddadi,ma MAR,"FW,MF",27-199,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Diego Iturralde,es ESP,DF,19-337,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Alberto López,es ESP,GK,19-129,0,,,,,0,,0,0,,21,,,,,,,,,,,,Matches
Nacho Quintana,es ESP,MF,22-024,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Manuel Sebastián,es ESP,MF,18-235,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Squad Total,,,29.5,25,2250.0,90.0,100.0,25.0,275,78.0,153,116,27.0,159,1.12,29.0,40.0,-11.0,-0.44,,30.8,39.9,-9.1,-0.36,,
Opponent Total,,,28.0,25,2250.0,90.0,100.0,25.0,275,78.0,153,116,27.0,163,1.6,40.0,29.0,11.0,0.44,,39.9,30.8,9.1,0.36,,
