Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Gonzalo Montiel,ar ARG,DF,26-095,10.8,587.0,498.0,84.0,5.0,2.0,2.0,30,76.0,3.0,0.0,2.0,0.0,454.0,5.0,15.0,Matches
Alex Telles,br BRA,DF,30-112,11.1,533.0,435.0,96.0,23.0,1.0,4.0,64,58.0,15.0,6.0,7.0,0.0,398.0,2.0,8.0,Matches
Rafa Mir,es ESP,FW,25-292,9.0,155.0,135.0,18.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,111.0,2.0,6.0,Matches
Isco,es ESP,"MF,FW",30-350,8.9,417.0,371.0,42.0,25.0,3.0,5.0,18,2.0,11.0,2.0,7.0,0.0,346.0,4.0,4.0,Matches
Karim Rekik,nl NED,DF,28-125,7.4,471.0,452.0,19.0,6.0,0.0,2.0,1,13.0,0.0,0.0,0.0,0.0,443.0,0.0,0.0,Matches
Loïc Bade,fr FRA,DF,22-360,8.0,542.0,531.0,8.0,6.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,480.0,3.0,7.0,Matches
Lucas Ocampos,ar ARG,"FW,MF",28-269,7.9,279.0,262.0,14.0,0.0,0.0,1.0,13,7.0,1.0,0.0,0.0,0.0,218.0,3.0,4.0,Matches
Pape Gueye,sn SEN,MF,24-072,6.8,288.0,276.0,12.0,12.0,1.0,6.0,9,0.0,0.0,0.0,0.0,0.0,224.0,0.0,6.0,Matches
Papu Gómez,ar ARG,"MF,FW",35-050,7.4,386.0,367.0,18.0,2.0,2.0,8.0,25,6.0,9.0,2.0,2.0,0.0,337.0,1.0,2.0,Matches
Suso,es ESP,"MF,FW",29-138,6.9,388.0,361.0,23.0,9.0,1.0,13.0,42,7.0,6.0,4.0,0.0,0.0,310.0,4.0,9.0,Matches
Carmona,es ESP,DF,21-067,5.9,330.0,297.0,32.0,7.0,0.0,2.0,11,24.0,0.0,0.0,0.0,0.0,269.0,1.0,3.0,Matches
Bryan,es ESP,"DF,MF",22-054,4.4,192.0,162.0,29.0,1.0,0.0,1.0,10,23.0,5.0,0.0,1.0,0.0,147.0,1.0,11.0,Matches
Enrique Valiente,es ESP,DF,20-348,4.1,211.0,203.0,7.0,7.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,177.0,1.0,0.0,Matches
Marcão,br BRA,DF,26-305,4.0,211.0,204.0,6.0,5.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,184.0,1.0,2.0,Matches
Marko Dmitrović,rs SRB,GK,31-072,4.1,164.0,110.0,53.0,17.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,1.0,Matches
Thomas Delaney,dk DEN,MF,31-215,3.4,164.0,159.0,4.0,3.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,140.0,1.0,1.0,Matches
Kasper Dolberg,dk DEN,FW,25-182,2.2,28.0,24.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,Matches
Jesús Corona,mx MEX,FW,30-090,0.7,20.0,19.0,1.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,Matches
Adnan Januzaj,be BEL,FW,28-060,0.5,24.0,22.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,15.0,1.0,3.0,Matches
Iván Romero,es ESP,MF,21-361,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Carlos Álvarez,es ESP,FW,19-243,0.1,,,,,,,0,,,,,,,,,Matches
Pedro Ortiz,es ESP,MF,22-230,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Squad Total,,,29.5,27.0,14681.0,13284.0,1321.0,396.0,25.0,169.0,577,526.0,127.0,30.0,57.0,0.0,12008.0,76.0,212.0,
Opponent Total,,,28.1,27.0,11600.0,10275.0,1273.0,363.0,30.0,124.0,477,513.0,123.0,47.0,49.0,1.0,9074.0,52.0,177.0,
