Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
César Montes,mx MEX,DF,26-041,10,765.0,77.0,31.5,8.5,9,84.0,8,1,7.0,0,1.1,10.0,16.0,-6.0,-0.71,-0.44,10.3,10.9,-0.6,-0.07,0.09,Matches
Rubén,es ESP,"DF,MF",22-061,15,740.0,49.0,30.5,8.2,7,76.0,2,8,26.0,1,0.67,9.0,19.0,-10.0,-1.22,-1.16,8.8,13.0,-4.2,-0.52,-0.55,Matches
Nico Ribaudo,es ESP,"FW,MF",21-360,21,530.0,25.0,21.8,5.9,7,49.0,0,14,14.0,6,0.9,8.0,11.0,-3.0,-0.51,-0.13,6.5,8.7,-2.2,-0.38,-0.31,Matches
Fernando Pacheco,es ESP,GK,30-323,6,540.0,90.0,22.2,6.0,6,90.0,6,0,,2,1.0,7.0,11.0,-4.0,-0.67,-0.33,7.3,8.9,-1.6,-0.26,-0.17,Matches
Denis Suárez,es ESP,MF,29-090,8,399.0,50.0,16.4,4.4,4,70.0,0,4,30.0,0,0.88,5.0,9.0,-4.0,-0.9,-0.59,5.5,7.1,-1.6,-0.35,-0.27,Matches
Keidi Bare,al ALB,MF,25-221,12,335.0,28.0,13.8,3.7,3,57.0,0,9,18.0,2,0.92,3.0,8.0,-5.0,-1.34,-1.09,4.3,5.0,-0.6,-0.17,-0.05,Matches
José Gragera,es ESP,"MF,DF",22-127,7,314.0,45.0,12.9,3.5,3,75.0,1,4,22.0,1,1.0,3.0,4.0,-1.0,-0.29,0.14,3.3,4.1,-0.9,-0.25,-0.14,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,24-297,6,162.0,27.0,6.7,1.8,1,44.0,0,5,24.0,1,1.17,1.0,3.0,-2.0,-1.11,-0.75,1.7,1.9,-0.2,-0.11,0.02,Matches
Omar El Hilali,ma MAR,"DF,MF",19-206,5,92.0,18.0,3.8,1.0,1,53.0,0,4,10.0,14,0.8,2.0,2.0,0.0,0.0,0.42,0.9,1.6,-0.7,-0.66,-0.55,Matches
José Carlos Lazo,es ESP,"MF,FW",27-049,10,159.0,16.0,6.5,1.8,0,,0,10,16.0,12,0.9,7.0,2.0,5.0,2.83,3.46,3.1,2.0,1.2,0.66,0.84,Matches
Wassim Boullif,es ESP,"DF,MF",18-062,5,88.0,18.0,3.6,1.0,0,,0,5,18.0,13,1.8,3.0,2.0,1.0,1.02,1.48,1.4,2.0,-0.6,-0.62,-0.5,Matches
Dani Gómez,es ESP,"MF,FW",24-250,7,76.0,11.0,3.1,0.8,0,,0,7,11.0,12,0.43,2.0,1.0,1.0,1.18,1.64,2.5,1.4,1.2,1.38,1.56,Matches
Adri Embarba,es ESP,FW,30-334,1,35.0,35.0,1.4,0.4,0,,0,1,35.0,0,1.0,2.0,1.0,1.0,2.57,3.02,1.0,0.2,0.8,2.12,2.28,Matches
Luca Koleosho,it ITA,"FW,DF",18-203,2,25.0,13.0,1.0,0.3,0,,0,2,13.0,3,0.5,1.0,0.0,1.0,3.6,4.05,1.0,0.3,0.7,2.77,2.93,Matches
Pol Lozano,es ESP,MF,23-182,4,17.0,4.0,0.7,0.2,0,,0,4,4.0,7,0.75,0.0,1.0,-1.0,-5.29,-4.92,0.1,0.9,-0.8,-4.26,-4.16,Matches
Roger Martínez,es ESP,DF,19-001,1,7.0,7.0,0.3,0.1,0,,0,1,7.0,5,1.0,0.0,1.0,-1.0,-12.86,-12.49,0.1,0.2,-0.1,-1.25,-1.13,Matches
Nabil Touaizi,ma MAR,MF,22-064,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,2,1.0,1.0,0.0,1.0,30.0,30.44,0.8,0.0,0.8,23.65,23.81,Matches
Fortuño,es ESP,GK,21-183,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Joan García,es ESP,GK,21-337,0,,,,,0,,0,0,,27,,,,,,,,,,,,Matches
Daniel Villahermosa,es ESP,MF,22-094,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
Squad Total,,,28.3,27,2430.0,90.0,100.0,27.0,297,81.0,175,119,20.0,158,1.0,33.0,44.0,-11.0,-0.41,,31.9,35.5,-3.6,-0.13,,
Opponent Total,,,28.3,27,2430.0,90.0,100.0,27.0,297,81.0,175,119,20.0,179,1.67,44.0,33.0,11.0,0.41,,35.5,31.9,3.6,0.13,,
