Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Rubén,es ESP,"DF,MF",22-043,7.2,0,7,0,0.0,0.97,0.0,0.0,,17.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Fernando Pacheco,es ESP,GK,30-305,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Denis Suárez,es ESP,MF,29-072,4.1,0,2,1,50.0,0.49,0.24,0.0,0.0,11.9,0,0,0,0.4,0.4,0.2,-0.4,-0.4,Matches
Keidi Bare,al ALB,MF,25-203,3.7,0,4,2,50.0,1.09,0.55,0.0,0.0,16.8,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
José Gragera,es ESP,"MF,DF",22-109,2.8,1,3,1,33.3,1.07,0.36,0.33,1.0,11.3,0,0,0,0.6,0.6,0.25,0.4,0.4,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,24-279,1.8,0,1,0,0.0,0.56,0.0,0.0,,16.8,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Omar El Hilali,ma MAR,"DF,MF",19-188,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
José Carlos Lazo,es ESP,"MF,FW",27-031,1.8,1,4,1,25.0,2.26,0.57,0.25,1.0,21.1,1,0,0,0.2,0.2,0.06,0.8,0.8,Matches
Wassim Boullif,es ESP,"DF,MF",18-044,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dani Gómez,es ESP,"MF,FW",24-232,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Adri Embarba,es ESP,FW,30-316,0.4,0,2,0,0.0,5.14,0.0,0.0,,29.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Luca Koleosho,ca CAN,"FW,DF",18-185,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pol Lozano,es ESP,MF,23-164,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Roger Martínez,es ESP,DF,18-348,0.1,0,1,0,0.0,12.86,0.0,0.0,,26.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Nabil Touaizi,ma MAR,MF,22-046,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.3,26.0,32,268,87,32.5,10.31,3.35,0.11,0.33,17.4,9,3,3,30.9,28.5,0.11,1.1,0.5,
Opponent Total,,,28.3,26.0,40,360,115,31.9,13.85,4.42,0.11,0.34,17.6,12,1,1,33.8,33.0,0.09,6.2,6.0,
