Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Carlos Ponck,cv CPV,DF,28-065,12,991.0,83.0,44.0,11.0,11,90.0,11,1,1.0,7,1.17,12.0,13.0,-1.0,-0.09,0.2,13.3,17.2,-3.9,-0.35,0.05,Matches
Issah Abbas,gh GHA,"FW,MF",24-174,17,941.0,55.0,41.8,10.5,11,69.0,1,6,31.0,0,1.35,12.0,13.0,-1.0,-0.1,0.18,12.1,18.1,-6.0,-0.57,-0.33,Matches
Euller,br BRA,"FW,MF",28-074,15,792.0,53.0,35.2,8.8,9,70.0,1,6,27.0,1,1.27,10.0,12.0,-2.0,-0.23,-0.04,12.4,14.3,-1.9,-0.21,0.26,Matches
Bernardo Sousa,pt POR,"FW,MF",22-357,20,720.0,36.0,32.0,8.0,8,67.0,0,12,16.0,4,1.15,9.0,10.0,-1.0,-0.12,0.11,11.8,13.3,-1.5,-0.19,0.28,Matches
Jonathan Monroy,es ESP,"FW,MF",21-138,13,669.0,51.0,29.7,7.4,8,72.0,1,5,18.0,2,1.08,8.0,7.0,1.0,0.13,0.48,8.8,10.1,-1.3,-0.18,0.29,Matches
Habib sylla,ci CIV,DF,24-035,9,619.0,69.0,27.5,6.9,7,87.0,5,2,6.0,7,1.11,6.0,8.0,-2.0,-0.29,-0.13,7.5,13.4,-5.8,-0.85,-0.64,Matches
Luther Singh,za RSA,"FW,MF",25-226,18,568.0,32.0,25.2,6.3,5,67.0,0,13,18.0,0,1.17,4.0,12.0,-8.0,-1.27,-1.43,5.1,13.8,-8.8,-1.39,-1.35,Matches
João Pedro,pt POR,MF,29-350,7,434.0,62.0,19.3,4.8,5,79.0,2,2,20.0,0,1.0,5.0,7.0,-2.0,-0.41,-0.27,5.8,8.9,-3.1,-0.64,-0.32,Matches
Kevin Pina,cv CPV,MF,25-143,5,371.0,74.0,16.5,4.1,5,74.0,2,0,,0,1.6,6.0,4.0,2.0,0.49,0.82,6.5,4.4,2.1,0.51,1.06,Matches
Sandro Cruz,pt POR,"DF,FW",21-311,10,461.0,46.0,20.5,5.1,4,87.0,2,6,19.0,11,1.8,5.0,6.0,-1.0,-0.2,0.01,5.3,10.5,-5.2,-1.02,-0.8,Matches
Nwankwo Obiora,ng NGA,MF,31-250,7,394.0,56.0,17.5,4.4,4,76.0,2,3,30.0,1,1.29,6.0,4.0,2.0,0.46,0.8,5.2,6.9,-1.7,-0.39,-0.01,Matches
Rodrigo Nascimento,br BRA,GK,27-053,4,357.0,89.0,15.9,4.0,4,89.0,3,0,,8,0.75,5.0,7.0,-2.0,-0.5,-0.36,4.8,8.8,-4.1,-1.02,-0.76,Matches
Batxi,ao ANG,"FW,MF",24-322,4,326.0,82.0,14.5,3.6,4,82.0,1,0,,0,1.75,5.0,3.0,2.0,0.55,0.88,4.4,4.2,0.3,0.08,0.54,Matches
Jo,br BRA,"FW,MF",27-322,17,264.0,16.0,11.7,2.9,2,73.0,0,15,8.0,3,1.0,5.0,6.0,-1.0,-0.34,-0.16,6.2,5.3,0.9,0.29,0.76,Matches
João Queirós,pt POR,DF,24-331,4,199.0,50.0,8.8,2.2,2,90.0,2,2,10.0,19,1.75,2.0,6.0,-4.0,-1.81,-1.77,2.9,7.0,-4.1,-1.86,-1.62,Matches
Hélder Morim,pt POR,"MF,FW",21-309,7,92.0,13.0,4.1,1.0,0,,0,7,13.0,7,0.86,0.0,2.0,-2.0,-1.96,-1.83,0.5,2.7,-2.2,-2.13,-1.82,Matches
Patrick,cv CPV,"FW,MF",29-096,6,57.0,10.0,2.5,0.6,0,,0,6,10.0,2,1.67,2.0,0.0,2.0,3.16,3.45,1.5,0.8,0.7,1.12,1.54,Matches
Sidy Sarr,sn SEN,MF,26-287,3,46.0,15.0,2.0,0.5,0,,0,3,15.0,1,2.33,0.0,1.0,-1.0,-1.96,-1.79,0.3,1.8,-1.5,-2.94,-2.61,Matches
Eduardo Borges,pt POR,MF,22-296,4,33.0,8.0,1.5,0.4,0,,0,4,8.0,1,2.25,0.0,2.0,-2.0,-5.45,-5.33,0.1,1.7,-1.6,-4.13,-3.8,Matches
Gonçalo Filipe,pt POR,GK,22-323,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,14,3.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,-0.2,-17.4,-17.02,Matches
Guilherme Silva,br BRA,MF,22-149,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,6,3.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,-0.3,-29.91,-29.54,Matches
Žiga Frelih,si SVN,GK,25-041,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,28.0,25,2250.0,90.0,100.0,25.0,275,83.0,155,115,17.0,101,1.28,26.0,31.0,-5.0,-0.2,,30.9,40.4,-9.6,-0.38,,
Opponent Total,,,26.8,25,2250.0,90.0,100.0,25.0,275,83.0,155,115,17.0,110,1.4,31.0,26.0,5.0,0.2,,40.4,30.9,9.6,0.38,,
