Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Rhys Healey,wls WAL,FW,28-121,3,60.0,20.0,2.3,0.7,0,,0,3,20.0,0,1.67,1.0,1.0,0.0,0.0,0.25,0.8,1.4,-0.6,-0.92,-0.79,Matches
Logan Costa,cv CPV,"DF,MF",22-005,2,55.0,28.0,2.1,0.6,0,,0,2,28.0,25,1.5,0.0,2.0,-2.0,-3.27,-3.1,0.4,2.1,-1.7,-2.76,-2.67,Matches
Naatan Skyttä,fi FIN,MF,20-334,2,23.0,12.0,0.9,0.3,0,,0,2,12.0,2,2.0,1.0,0.0,1.0,3.91,4.19,0.5,0.4,0.2,0.61,0.76,Matches
Theocharis Tsingaras,gr GRE,MF,22-229,1,7.0,7.0,0.3,0.1,0,,0,1,7.0,10,3.0,1.0,0.0,1.0,12.86,13.13,0.7,0.0,0.7,8.96,9.13,Matches
Ylies Aradj,fr FRA,DF,17-305,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Junior Flemmings,jm JAM,"FW,MF",27-080,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Kjetil Haug,no NOR,GK,24-298,0,,,,,0,,0,0,,29,,,,,,,,,,,,Matches
Steve Mvoué,cm CMR,MF,21-063,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Edhy Zuliani,it ITA,MF,18-238,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,25.9,29,2610.0,90.0,100.0,29.0,319,82.0,191,125,19.0,136,1.21,44.0,51.0,-7.0,-0.24,,40.2,44.5,-4.3,-0.15,,
Opponent Total,,,27.1,29,2610.0,90.0,100.0,29.0,319,82.0,191,125,19.0,121,1.62,51.0,44.0,7.0,0.24,,44.5,40.2,4.3,0.15,,
