Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Damil Dankerlui,sr SUR,"DF,MF",26-222,16,649.0,41.0,27.7,7.2,5,90.0,4,11,18.0,8,0.75,6.0,24.0,-18.0,-2.5,-2.02,6.6,18.0,-11.3,-1.57,-1.05,Matches
Paulos Abraham,se SWE,"FW,MF",20-261,8,489.0,61.0,20.9,5.4,5,75.0,2,3,38.0,3,1.0,6.0,11.0,-5.0,-0.92,0.15,3.8,11.1,-7.3,-1.35,-0.68,Matches
Mads Bech Sørensen,dk DEN,DF,24-086,5,449.0,90.0,19.2,5.0,5,90.0,4,0,,0,0.2,4.0,10.0,-6.0,-1.2,-0.2,6.1,8.1,-2.0,-0.39,0.51,Matches
Peter Leeuwenburgh,nl NED,GK,29-011,4,360.0,90.0,15.4,4.0,4,90.0,4,0,,21,0.25,3.0,8.0,-5.0,-1.25,-0.25,3.9,7.0,-3.1,-0.77,0.04,Matches
Jørgen Strand Larsen,no NOR,FW,23-056,4,360.0,90.0,15.4,4.0,4,90.0,4,0,,0,1.25,5.0,9.0,-4.0,-1.0,0.05,3.7,6.3,-2.6,-0.65,0.18,Matches
Ramon Lundqvist,se SWE,MF,25-328,13,341.0,26.0,14.6,3.8,4,59.0,0,9,12.0,5,0.62,6.0,11.0,-5.0,-1.32,-0.33,4.8,6.1,-1.3,-0.33,0.56,Matches
Jetro Willems,nl NED,DF,29-004,4,251.0,63.0,10.7,2.8,3,74.0,1,1,28.0,0,0.75,1.0,3.0,-2.0,-0.72,0.36,1.4,3.7,-2.3,-0.83,-0.02,Matches
Thom van Bergen,nl NED,FW,19-087,7,293.0,42.0,12.5,3.3,2,81.0,0,5,26.0,12,0.43,1.0,5.0,-4.0,-1.23,-0.22,2.5,6.1,-3.6,-1.1,-0.34,Matches
Marin Šverko,hr CRO,DF,25-058,5,225.0,45.0,9.6,2.5,2,90.0,2,3,15.0,5,1.2,4.0,4.0,0.0,0.0,1.15,2.1,4.9,-2.8,-1.12,-0.35,Matches
Matěj Chaluš,cz CZE,"DF,FW",25-060,3,102.0,34.0,4.4,1.1,1,90.0,1,2,6.0,4,0.0,2.0,4.0,-2.0,-1.76,-0.76,1.4,2.7,-1.3,-1.12,-0.32,Matches
Jan de Boer,nl NED,GK,22-318,1,90.0,90.0,3.8,1.0,1,90.0,1,0,,25,3.0,4.0,2.0,2.0,2.0,3.16,1.8,3.5,-1.6,-1.64,-0.87,Matches
Aimar Sher,se SWE,"MF,FW",20-104,6,134.0,22.0,5.7,1.5,0,,0,6,22.0,4,0.33,0.0,7.0,-7.0,-4.7,-3.89,1.1,3.1,-2.0,-1.36,-0.58,Matches
Yahya Kalley,se SWE,"DF,MF",22-014,5,130.0,26.0,5.6,1.4,0,,0,5,26.0,9,0.6,0.0,3.0,-3.0,-2.08,-1.1,0.9,2.0,-1.1,-0.76,0.05,Matches
Oliver Antman,fi FIN,"MF,FW",21-231,3,116.0,39.0,5.0,1.3,0,,0,3,39.0,0,0.33,1.0,5.0,-4.0,-3.1,-2.17,0.8,2.5,-1.7,-1.32,-0.54,Matches
Nordin Musampa,nl NED,DF,21-172,2,61.0,31.0,2.6,0.7,0,,0,2,31.0,2,0.0,1.0,3.0,-2.0,-2.95,-1.96,0.5,1.3,-0.8,-1.15,-0.36,Matches
Romano Postema,nl NED,"MF,FW",21-055,2,35.0,18.0,1.5,0.4,0,,0,2,18.0,2,2.0,0.0,0.0,0.0,0.0,1.05,0.3,0.1,0.2,0.45,1.28,Matches
Patrick Joosten,nl NED,FW,26-354,1,29.0,29.0,1.2,0.3,0,,0,1,29.0,2,0.0,0.0,2.0,-2.0,-6.21,-5.23,0.1,1.8,-1.8,-5.44,-4.69,Matches
Wessel Dammers,nl NED,"DF,FW",28-033,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Jan Hoekstra,nl NED,GK,24-242,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Maxim Mariani,nl NED,DF,18-151,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Emmanuel Matuta,be BEL,MF,21-040,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Jasper Meijster,nl NED,GK,18-090,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Jorg Schreuders,nl NED,MF,18-206,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Kian Slor,nl NED,FW,21-011,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,23.9,26,2340.0,90.0,100.0,26.0,286,82.0,186,98,22.0,174,0.65,25.0,52.0,-27.0,-1.04,,24.4,45.4,-21.0,-0.81,,
Opponent Total,,,25.6,26,2340.0,90.0,100.0,26.0,286,82.0,186,98,22.0,171,2.15,52.0,25.0,27.0,1.04,,45.4,24.4,21.0,0.81,,
