Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Ionuț Radu,ro ROU,GK,25-310,9,810.0,90.0,32.1,9.0,9,90.0,9,0,,0,0.33,7.0,19.0,-12.0,-1.33,-0.44,8.6,19.1,-10.5,-1.17,-0.6,Matches
Luca Zanimacchia,it ITA,"MF,FW",24-258,15,746.0,50.0,29.6,8.3,9,65.0,1,6,26.0,4,0.33,9.0,17.0,-8.0,-0.97,0.1,10.0,16.7,-6.8,-0.82,-0.08,Matches
Alex Ferrari,it ITA,DF,28-276,10,682.0,68.0,27.1,7.6,9,75.0,4,1,6.0,1,0.6,5.0,13.0,-8.0,-1.06,-0.03,7.0,12.3,-5.3,-0.7,0.09,Matches
Frank Tsadjout,it ITA,"FW,MF",23-249,14,678.0,48.0,26.9,7.5,9,66.0,1,5,17.0,13,0.57,5.0,16.0,-11.0,-1.46,-0.58,5.4,14.2,-8.8,-1.17,-0.56,Matches
Michele Castagnetti,it ITA,MF,33-097,17,836.0,49.0,33.2,9.3,8,73.0,2,9,28.0,6,0.41,11.0,16.0,-5.0,-0.54,0.74,11.3,14.6,-3.3,-0.36,0.6,Matches
Marco Benassi,it ITA,MF,28-207,10,737.0,74.0,29.2,8.2,8,85.0,6,2,30.0,0,0.6,8.0,17.0,-9.0,-1.1,-0.09,8.2,14.1,-5.9,-0.72,0.05,Matches
Santiago Ascacíbar,ar ARG,MF,26-037,13,727.0,56.0,28.8,8.1,7,74.0,3,6,35.0,3,0.31,6.0,11.0,-5.0,-0.62,0.59,10.4,14.4,-4.0,-0.5,0.37,Matches
Gonzalo Escalante,ar ARG,MF,30-007,9,555.0,62.0,22.0,6.2,7,72.0,3,2,27.0,5,0.44,3.0,13.0,-10.0,-1.62,-0.75,3.8,11.6,-7.7,-1.26,-0.63,Matches
Daniel Ciofani,it ITA,FW,37-246,25,697.0,28.0,27.7,7.7,6,61.0,0,19,17.0,3,0.52,11.0,14.0,-3.0,-0.39,0.9,11.0,13.4,-2.4,-0.3,0.63,Matches
Paolo Ghiglione,it ITA,DF,26-060,12,545.0,45.0,21.6,6.1,6,78.0,3,6,13.0,13,0.5,6.0,11.0,-5.0,-0.83,0.27,5.0,12.4,-7.4,-1.22,-0.59,Matches
Felix Afena-Gyan,gh GHA,"FW,MF",20-074,16,605.0,38.0,24.0,6.7,5,65.0,1,11,26.0,8,0.63,6.0,11.0,-5.0,-0.74,0.38,6.2,9.8,-3.5,-0.52,0.32,Matches
Giacomo Quagliata,it ITA,DF,23-043,13,493.0,38.0,19.6,5.5,4,76.0,1,9,21.0,12,0.46,4.0,13.0,-9.0,-1.64,-0.75,5.8,12.8,-7.0,-1.27,-0.64,Matches
Cristian Buonaiuto,it ITA,"MF,FW",30-095,20,602.0,30.0,23.9,6.7,3,64.0,0,17,24.0,6,0.35,5.0,14.0,-9.0,-1.35,-0.41,7.7,11.9,-4.2,-0.63,0.18,Matches
Jack Hendry,sct SCO,DF,27-331,4,220.0,55.0,8.7,2.4,2,90.0,2,2,20.0,6,0.5,2.0,5.0,-3.0,-1.23,-0.21,3.4,4.7,-1.2,-0.51,0.28,Matches
Pablo Galdames Millán,cl CHI,"MF,DF",26-094,5,208.0,42.0,8.3,2.3,2,70.0,0,3,23.0,3,0.8,2.0,5.0,-3.0,-1.3,-0.29,2.9,6.1,-3.2,-1.39,-0.68,Matches
Jaime Báez,uy URU,DF,27-343,2,96.0,48.0,3.8,1.1,1,61.0,0,1,35.0,13,0.0,0.0,2.0,-2.0,-1.87,-0.87,0.6,1.5,-0.9,-0.84,-0.08,Matches
Samuel Di Carmine,it ITA,"FW,MF",34-186,2,28.0,14.0,1.1,0.3,0,,0,2,14.0,2,0.0,1.0,2.0,-1.0,-3.21,-2.2,0.4,1.2,-0.8,-2.59,-1.85,Matches
Tommaso Milanese,it ITA,MF,20-246,2,27.0,14.0,1.1,0.3,0,,0,2,14.0,18,0.0,0.0,1.0,-1.0,-3.33,-2.32,0.2,0.9,-0.7,-2.19,-1.44,Matches
Christian Acella,it ITA,MF,20-270,1,15.0,15.0,0.6,0.2,0,,0,1,15.0,16,0.0,0.0,1.0,-1.0,-6.0,-4.99,0.0,0.1,-0.1,-0.65,0.11,Matches
Alberto Basso,it ITA,FW,18-278,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Dorian Ciężkowski,pl POL,GK,22-012,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Maissa Ndiaye,sn SEN,DF,21-065,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Luca Ravanelli,it ITA,DF,26-077,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gianluca Saro,it ITA,GK,22-282,0,,,,,0,,0,0,,28,,,,,,,,,,,,Matches
Mouhamadou Sarr,sn SEN,GK,26-088,0,,,,,0,,0,0,,23,,,,,,,,,,,,Matches
Squad Total,,,26.6,28,2520.0,90.0,100.0,28.0,308,79.0,169,138,24.0,230,0.46,23.0,52.0,-29.0,-1.04,,29.2,50.5,-21.3,-0.76,,
Opponent Total,,,27.3,28,2520.0,90.0,100.0,28.0,308,79.0,169,138,24.0,220,2.18,52.0,23.0,29.0,1.04,,50.5,29.2,21.3,0.76,,
