Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Pelle van Amersfoort,nl NED,"MF,FW",27-005,12,820.0,68.0,33.7,9.1,9,84.0,6,3,22.0,0,1.0,12.0,19.0,-7.0,-0.77,-0.88,11.7,16.8,-5.1,-0.56,-0.58,Matches
Rami Al Hajj,se SWE,"MF,FW",21-201,16,673.0,42.0,27.7,7.5,7,67.0,0,9,22.0,11,1.25,10.0,10.0,0.0,0.0,0.26,11.2,9.1,2.1,0.28,0.63,Matches
Tibor Halilović,hr CRO,MF,28-019,17,647.0,38.0,26.6,7.2,7,69.0,1,10,17.0,7,1.24,8.0,2.0,6.0,0.83,1.39,7.9,5.9,2.1,0.29,0.64,Matches
Syb Van Ottele,nl NED,DF,21-063,14,640.0,46.0,26.3,7.1,6,81.0,4,8,20.0,13,1.29,6.0,6.0,0.0,0.0,0.25,7.5,11.7,-4.2,-0.59,-0.56,Matches
Jeffrey Bruma,nl NED,DF,31-144,6,472.0,79.0,19.4,5.2,6,79.0,3,0,,1,0.67,8.0,14.0,-6.0,-1.14,-1.19,7.9,8.7,-0.7,-0.14,0.05,Matches
Ché Nunnely,nl NED,"FW,MF",24-061,8,403.0,50.0,16.6,4.5,6,60.0,0,2,23.0,0,1.0,6.0,11.0,-5.0,-1.12,-1.12,7.8,7.1,0.7,0.16,0.4,Matches
Rami Kaib,tn TUN,"DF,FW",25-333,17,535.0,31.0,22.0,5.9,5,77.0,2,12,13.0,10,1.18,6.0,14.0,-8.0,-1.35,-1.49,7.2,13.6,-6.4,-1.08,-1.15,Matches
Osame Sahraoui,no NOR,"FW,MF",21-299,8,514.0,64.0,21.2,5.7,5,81.0,2,3,37.0,0,1.0,11.0,9.0,2.0,0.35,0.68,10.3,8.6,1.7,0.3,0.61,Matches
Antoine Colassin,be BEL,"FW,MF",22-039,17,506.0,30.0,20.8,5.6,5,70.0,0,12,13.0,5,1.18,7.0,12.0,-5.0,-0.89,-0.89,6.4,9.4,-3.0,-0.54,-0.45,Matches
Alex Timossi Andersson,se SWE,"FW,MF",22-077,11,259.0,24.0,10.7,2.9,1,66.0,0,10,19.0,15,1.18,3.0,7.0,-4.0,-1.39,-1.35,3.3,6.6,-3.2,-1.12,-1.06,Matches
Daniel Karlsbakk,no NOR,"FW,MF",19-364,6,146.0,24.0,6.0,1.6,1,72.0,0,5,15.0,0,1.33,3.0,5.0,-2.0,-1.23,-1.11,1.8,3.2,-1.5,-0.92,-0.79,Matches
Hussein Ali,se SWE,"MF,FW",21-036,5,30.0,6.0,1.2,0.3,0,,0,5,6.0,22,1.8,1.0,0.0,1.0,3.0,3.22,0.7,0.7,0.0,0.06,0.24,Matches
Timo Zaal,nl NED,MF,19-056,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,15,3.0,0.0,0.0,0.0,0.0,0.19,0.1,0.0,0.1,11.25,11.44,Matches
Jan Bekkema,nl NED,GK,26-362,0,,,,,0,,0,0,,26,,,,,,,,,,,,Matches
Jesper van der Mark,nl NED,GK,18-281,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Kaj van der Veldt,nl NED,DF,20-059,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Amir Ismaïl,nl NED,FW,18-105,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Bernt Klaverboer,nl NED,GK,17-192,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Djenahro Nunumete,nl NED,MF,21-068,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Roan Plaat,nl NED,DF,20-086,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Xavi Woudstra,nl NED,MF,18-092,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,25.7,27,2430.0,90.0,100.0,27.0,297,84.0,199,97,18.0,174,1.3,32.0,37.0,-5.0,-0.19,,33.7,38.5,-4.8,-0.18,,
Opponent Total,,,25.9,27,2430.0,90.0,100.0,27.0,297,84.0,199,97,18.0,189,1.41,37.0,32.0,5.0,0.19,,38.5,33.7,4.8,0.18,,
