Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Helder Sá,pt POR,"DF,MF",20-129,8.4,348.0,469.0,74.2,5211.0,1977.0,203.0,237.0,85.7,113.0,147.0,76.9,23.0,52.0,44.2,0,0.9,0.8,-0.9,8.0,33.0,9.0,7.0,32.0,Matches
Michael Johnston,sct SCO,"FW,MF",23-334,8.6,181.0,259.0,69.9,2781.0,662.0,103.0,124.0,83.1,58.0,85.0,68.2,12.0,27.0,44.4,2,1.0,1.1,1.0,11.0,16.0,9.0,0.0,33.0,Matches
Zé Ferreira,pt POR,"MF,DF",21-140,7.7,258.0,357.0,72.3,4347.0,1843.0,116.0,142.0,81.7,113.0,150.0,75.3,19.0,39.0,48.7,2,0.4,0.7,1.6,9.0,19.0,5.0,3.0,26.0,Matches
Safira,br BRA,FW,28-002,7.0,99.0,162.0,61.1,1122.0,190.0,70.0,98.0,71.4,18.0,37.0,48.6,3.0,4.0,75.0,1,0.5,0.6,0.5,5.0,8.0,0.0,0.0,5.0,Matches
Nicolas Janvier,fr FRA,MF,24-220,5.5,249.0,319.0,78.1,4867.0,1505.0,107.0,122.0,87.7,91.0,108.0,84.3,45.0,72.0,62.5,0,0.6,1.1,-0.6,5.0,37.0,7.0,4.0,47.0,Matches
Mamadou Tounkara,fr FRA,"DF,MF",21-095,4.1,138.0,163.0,84.7,2660.0,812.0,48.0,52.0,92.3,74.0,83.0,89.2,15.0,23.0,65.2,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,Matches
Domingos André Ribeiro Almeida,pt POR,MF,22-293,2.6,93.0,108.0,86.1,1460.0,448.0,49.0,52.0,94.2,33.0,39.0,84.6,6.0,8.0,75.0,2,0.8,0.7,1.2,3.0,12.0,1.0,0.0,13.0,Matches
Maga,pt POR,DF,23-334,2.2,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Jorge Filipe Oliveira Fernandes,pt POR,DF,25-351,2.1,59.0,78.0,75.6,1119.0,540.0,26.0,31.0,83.9,26.0,29.0,89.7,7.0,16.0,43.8,0,0.3,0.0,-0.3,1.0,10.0,1.0,0.0,11.0,Matches
Ryoya Ogawa,jp JPN,"DF,MF",26-115,2.3,66.0,90.0,73.3,1008.0,450.0,33.0,41.0,80.5,28.0,36.0,77.8,4.0,9.0,44.4,0,0.1,0.1,-0.1,2.0,4.0,3.0,2.0,10.0,Matches
Rafa,pt POR,GK,19-172,2.0,36.0,55.0,65.5,1030.0,762.0,6.0,6.0,100.0,18.0,18.0,100.0,12.0,30.0,40.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Matches
Celton Anssumane Biai,pt POR,GK,22-218,1.0,14.0,19.0,73.7,453.0,257.0,0.0,0.0,,8.0,9.0,88.9,6.0,10.0,60.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Gaspar,ao ANG,DF,29-332,1.0,37.0,48.0,77.1,732.0,408.0,12.0,17.0,70.6,18.0,21.0,85.7,6.0,9.0,66.7,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,Matches
Antonio Cortés,es ESP,FW,22-337,0.6,12.0,17.0,70.6,164.0,58.0,6.0,10.0,60.0,5.0,5.0,100.0,0.0,1.0,0.0,0,0.1,0.0,-0.1,1.0,0.0,1.0,0.0,2.0,Matches
Índio,br BRA,"MF,FW",23-204,0.5,14.0,18.0,77.8,308.0,131.0,5.0,5.0,100.0,4.0,6.0,66.7,5.0,7.0,71.4,0,0.1,0.0,-0.1,1.0,4.0,0.0,0.0,2.0,Matches
Alfa Semedo,gw GNB,MF,25-201,0.3,11.0,11.0,100.0,199.0,69.0,2.0,2.0,100.0,8.0,8.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Matches
Gonçalo Nogueira,pt POR,MF,19-081,0.2,4.0,4.0,100.0,38.0,3.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tomás Händel,pt POR,MF,22-112,0.2,14.0,16.0,87.5,221.0,64.0,9.0,9.0,100.0,3.0,5.0,60.0,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jason Bahamboula,fr FRA,MF,21-277,0.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diogo Ferreira,pt POR,MF,21-191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,25.1,25.0,8484.0,11024.0,77.0,158614.0,62704.0,3527.0,4121.0,85.6,3613.0,4294.0,84.1,1101.0,1963.0,56.1,19,18.3,18.3,0.7,196.0,685.0,139.0,49.0,859.0,
Opponent Total,,,27.0,25.0,8962.0,11621.0,77.1,166186.0,61768.0,3686.0,4245.0,86.8,3951.0,4736.0,83.4,1075.0,1941.0,55.4,22,22.6,20.5,-0.6,208.0,724.0,168.0,65.0,871.0,
