Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
André André,pt POR,MF,33-220,17,1128.0,66.0,48.2,12.5,13,76.0,5,4,35.0,0,1.47,14.0,18.0,-4.0,-0.32,-0.32,11.8,16.5,-4.7,-0.37,-0.47,Matches
Nelson,ao ANG,"FW,MF",25-058,23,1015.0,44.0,43.4,11.3,10,74.0,3,13,21.0,2,1.48,10.0,15.0,-5.0,-0.44,-0.51,9.8,14.2,-4.4,-0.39,-0.46,Matches
Rúben Lameiras,pt POR,"FW,MF",28-102,15,923.0,62.0,39.4,10.3,10,80.0,7,5,24.0,3,1.8,10.0,11.0,-1.0,-0.1,0.09,11.1,12.9,-1.8,-0.18,-0.07,Matches
Helder Sá,pt POR,"DF,MF",20-144,9,755.0,84.0,32.3,8.4,9,84.0,6,0,,3,1.22,5.0,9.0,-4.0,-0.48,-0.48,8.3,8.3,0.0,0.0,0.19,Matches
Michael Johnston,ie IRL,"FW,MF",23-349,17,808.0,48.0,34.5,9.0,8,73.0,3,9,25.0,4,1.53,10.0,15.0,-5.0,-0.56,-0.62,10.0,11.3,-1.3,-0.14,-0.02,Matches
Zé Ferreira,pt POR,"MF,DF",21-155,9,694.0,77.0,29.7,7.7,8,79.0,3,1,59.0,0,1.89,8.0,8.0,0.0,0.0,0.22,5.4,9.2,-3.8,-0.49,-0.52,Matches
Safira,br BRA,FW,28-017,19,693.0,36.0,29.6,7.7,7,67.0,1,12,19.0,2,1.63,12.0,10.0,2.0,0.26,0.59,10.2,8.9,1.3,0.17,0.42,Matches
Mamadou Tounkara,fr FRA,DF,21-110,7,461.0,66.0,19.7,5.1,4,90.0,4,3,34.0,14,2.0,2.0,1.0,1.0,0.2,0.43,3.5,5.8,-2.4,-0.46,-0.41,Matches
Nicolas Janvier,fr FRA,MF,24-235,16,527.0,33.0,22.5,5.9,3,83.0,0,13,21.0,5,1.38,6.0,10.0,-4.0,-0.68,-0.68,6.3,8.2,-1.9,-0.33,-0.25,Matches
Domingos André Ribeiro Almeida,pt POR,MF,22-308,3,237.0,79.0,10.1,2.6,3,79.0,1,0,,0,2.0,3.0,2.0,1.0,0.38,0.59,3.0,2.8,0.2,0.06,0.21,Matches
Maga,pt POR,DF,23-349,3,201.0,67.0,8.6,2.2,3,67.0,2,0,,0,2.0,2.0,0.0,2.0,0.9,1.15,,,,,,Matches
Jorge Filipe Oliveira Fernandes,pt POR,DF,26-001,3,186.0,62.0,7.9,2.1,3,62.0,1,0,,3,0.0,1.0,3.0,-2.0,-0.97,-0.88,2.2,2.5,-0.3,-0.15,-0.02,Matches
Ryoya Ogawa,jp JPN,"DF,MF",26-130,6,210.0,35.0,9.0,2.3,2,68.0,1,4,19.0,14,1.17,0.0,4.0,-4.0,-1.71,-1.71,1.3,3.8,-2.4,-1.03,-0.99,Matches
Celton Anssumane Biai,pt POR,GK,22-233,2,180.0,90.0,7.7,2.0,2,90.0,2,0,,16,0.5,1.0,5.0,-4.0,-2.0,-2.0,1.3,4.0,-2.7,-1.34,-1.31,Matches
Rafa,pt POR,GK,19-187,2,180.0,90.0,7.7,2.0,2,90.0,2,0,,7,1.5,3.0,3.0,0.0,0.0,0.17,2.9,2.5,0.5,0.25,0.41,Matches
Tomás Händel,pt POR,MF,22-127,2,105.0,53.0,4.5,1.2,1,90.0,1,1,15.0,1,0.5,1.0,1.0,0.0,0.0,0.16,1.1,1.5,-0.4,-0.35,-0.22,Matches
Bruno Gaspar,ao ANG,DF,29-347,3,86.0,29.0,3.7,1.0,0,,0,3,29.0,11,0.0,1.0,3.0,-2.0,-2.09,-2.01,0.9,2.6,-1.7,-1.76,-1.69,Matches
Antonio Cortés,es ESP,FW,22-352,3,52.0,17.0,2.2,0.6,0,,0,3,17.0,5,0.33,1.0,1.0,0.0,0.0,0.16,1.5,0.5,1.0,1.75,1.92,Matches
Índio,br BRA,"MF,FW",23-219,7,42.0,6.0,1.8,0.5,0,,0,7,6.0,12,2.29,0.0,1.0,-1.0,-2.14,-2.03,0.3,0.9,-0.6,-1.3,-1.18,Matches
Alfa Semedo,gw GNB,MF,25-216,1,26.0,26.0,1.1,0.3,0,,0,1,26.0,0,3.0,0.0,0.0,0.0,0.0,0.16,0.7,0.1,0.6,2.04,2.2,Matches
Gonçalo Nogueira,pt POR,MF,19-096,2,18.0,9.0,0.8,0.2,0,,0,2,9.0,0,0.0,0.0,0.0,0.0,0.0,0.16,0.3,0.1,0.2,1.15,1.29,Matches
Jason Bahamboula,fr FRA,MF,21-292,1,9.0,9.0,0.4,0.1,0,,0,1,9.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.0,0.3,3.48,3.63,Matches
Diogo Ferreira,pt POR,MF,21-206,1,4.0,4.0,0.2,0.0,0,,0,1,4.0,0,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2,-0.2,-3.73,-3.6,Matches
Antal Bencze,hu HUN,GK,21-059,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Rui Correia,pt POR,DF,21-046,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Tiago Gonçalves,pt POR,GK,19-342,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Manuel Manu,pt POR,MF,21-295,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Abdul Mumin,gh GHA,DF,24-301,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
João Pedro Ricciulli,gw GNB,DF,23-175,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Jose Ribeiro,pt POR,GK,16-325,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,25.1,26,2340.0,90.0,100.0,26.0,286,81.0,168,115,22.0,119,1.58,25.0,29.0,-4.0,-0.15,,27.0,30.4,-3.4,-0.13,,
Opponent Total,,,27.1,26,2340.0,90.0,100.0,26.0,286,81.0,168,115,22.0,111,1.23,29.0,25.0,4.0,0.15,,30.4,27.0,3.4,0.13,,
