Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Dario Essugo,pt POR,MF,18-020,1.5,55,67,82.1,820,253,29,33,87.9,22,23,95.7,2,5,40.0,0,0.0,0.0,0.0,1,6,0,0,6,Matches
José Marsà,es ESP,DF,21-030,1.3,111,117,94.9,1852,521,47,48,97.9,60,61,98.4,4,7,57.1,0,0.0,0.0,0.0,0,2,1,0,6,Matches
Flávio Nazinho,pt POR,DF,19-257,1.1,37,52,71.2,621,151,18,23,78.3,14,21,66.7,3,3,100.0,0,0.1,0.1,-0.1,1,1,3,1,6,Matches
Mateus Fernandes,pt POR,MF,18-267,1.0,47,51,92.2,752,142,25,26,96.2,17,17,100.0,4,6,66.7,0,0.1,0.0,-0.1,2,5,1,0,5,Matches
Franco Israel,uy URU,GK,22-346,1.0,37,39,94.9,796,424,4,4,100.0,30,30,100.0,3,5,60.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Abdul Fatawu Issahaku,gh GHA,"DF,MF",19-026,0.9,29,44,65.9,400,151,18,23,78.3,11,14,78.6,0,5,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Sotiris Alexandropoulos,gr GRE,MF,21-128,1.2,47,62,75.8,704,195,33,35,94.3,7,14,50.0,5,6,83.3,0,0.1,0.1,-0.1,1,5,0,0,6,Matches
Mateo Tanlongo,ar ARG,MF,19-116,1.0,47,53,88.7,843,166,24,24,100.0,19,22,86.4,4,5,80.0,0,0.0,0.0,0.0,0,3,0,0,4,Matches
Jovane Cabral,cv CPV,MF,24-293,0.6,29,41,70.7,600,126,8,14,57.1,18,21,85.7,2,4,50.0,0,0.0,0.0,0.0,1,7,1,1,6,Matches
Chico Lamba,pt POR,DF,20-024,0.5,38,40,95.0,749,264,8,8,100.0,27,28,96.4,3,4,75.0,0,0.1,0.1,-0.1,1,4,1,0,5,Matches
Rodrigo Duarte,pt POR,FW,17-340,0.3,5,7,71.4,84,0,3,3,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.6,25.0,12857,15266,84.2,228426,71589,5459,6038,90.4,6059,6712,90.3,1123,1849,60.7,39,37.2,33.8,1.8,300,1097,254,64,1305,
Opponent Total,,,26.8,25.0,6965,9165,76.0,128446,51664,2967,3462,85.7,2968,3488,85.1,852,1682,50.7,17,15.2,12.4,1.8,137,454,97,28,548,
