Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
Franco Israel,uy URU,GK,22-331,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Abdul Fatawu Issahaku,gh GHA,"DF,MF",19-011,5,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,4.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,Matches
Sotiris Alexandropoulos,gr GRE,MF,21-113,6,0,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.2,0.15,0.2,Matches
Mateo Tanlongo,ar ARG,MF,19-101,5,0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Jovane Cabral,cv CPV,MF,24-278,4,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Chico Lamba,pt POR,DF,20-009,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches
Rodrigo Duarte,pt POR,FW,17-325,2,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.49,0.49,Matches
Diego Callai,it ITA,GK,18-244,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
André Paulo,pt POR,GK,26-091,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.6,24,264,2160.0,24.0,47.0,36.0,83.0,41.0,6.0,8.0,70.0,2.0,49.8,43.5,35.1,78.7,615.0,1245.0,1238.0,1.96,1.5,3.46,1.71,3.21,2.08,1.46,3.54,1.81,3.28,
Opponent Total,,,26.8,24,264,2160.0,24.0,23.0,17.0,40.0,19.0,4.0,4.0,64.0,3.0,21.2,18.6,14.8,33.4,296.0,530.0,526.0,0.96,0.71,1.67,0.79,1.5,0.88,0.62,1.5,0.78,1.39,
