Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Héctor Bellerín,es ESP,DF,28-000,4,224.0,56.0,10.4,2.5,3,73.0,1,1,4.0,1,2.25,5.0,2.0,3.0,1.21,0.14,6.7,1.9,4.8,1.94,0.83,Matches
Matheus Nunes,pt POR,MF,24-204,2,180.0,90.0,8.3,2.0,2,90.0,2,0,,0,2.0,6.0,3.0,3.0,1.5,0.45,4.0,1.6,2.4,1.22,0.03,Matches
Dario Essugo,pt POR,MF,18-005,2,133.0,67.0,6.2,1.5,2,67.0,0,0,,3,1.5,3.0,1.0,2.0,1.35,0.29,3.5,1.1,2.4,1.62,0.45,Matches
José Marsà,es ESP,DF,21-015,2,116.0,58.0,5.4,1.3,2,58.0,0,0,,11,3.0,2.0,1.0,1.0,0.78,-0.32,3.1,1.5,1.5,1.18,-0.02,Matches
Flávio Nazinho,pt POR,DF,19-242,3,102.0,34.0,4.7,1.1,2,45.0,0,1,13.0,7,2.0,0.0,1.0,-1.0,-0.88,-2.06,2.2,0.9,1.4,1.19,0.0,Matches
Mateus Fernandes,pt POR,MF,18-252,3,90.0,30.0,4.2,1.0,1,64.0,0,2,13.0,6,2.0,0.0,1.0,-1.0,-1.0,-2.17,0.6,1.1,-0.5,-0.49,-1.75,Matches
Franco Israel,uy URU,GK,22-331,1,90.0,90.0,4.2,1.0,1,90.0,1,0,,23,3.0,3.0,0.0,3.0,3.0,2.0,2.3,0.1,2.1,2.11,0.95,Matches
Abdul Fatawu Issahaku,gh GHA,"DF,MF",19-011,5,85.0,17.0,3.9,0.9,1,45.0,0,4,10.0,7,1.8,2.0,1.0,1.0,1.06,-0.03,2.2,1.8,0.4,0.41,-0.82,Matches
Sotiris Alexandropoulos,gr GRE,MF,21-113,6,104.0,17.0,4.8,1.2,0,,0,6,17.0,6,3.0,4.0,2.0,2.0,1.73,0.68,1.5,1.4,0.1,0.09,-1.15,Matches
Mateo Tanlongo,ar ARG,MF,19-101,5,69.0,14.0,3.2,0.8,0,,0,5,14.0,5,3.0,4.0,1.0,3.0,3.91,2.92,4.3,0.5,3.9,5.1,4.03,Matches
Jovane Cabral,cv CPV,MF,24-278,4,55.0,14.0,2.5,0.6,0,,0,4,14.0,4,1.75,1.0,0.0,1.0,1.64,0.57,0.9,0.0,0.8,1.35,0.16,Matches
Chico Lamba,pt POR,DF,20-009,1,45.0,45.0,2.1,0.5,0,,0,1,45.0,0,3.0,3.0,0.0,3.0,6.0,5.02,2.1,0.4,1.7,3.45,2.31,Matches
Rodrigo Duarte,pt POR,FW,17-325,2,30.0,15.0,1.4,0.3,0,,0,2,15.0,3,1.5,0.0,0.0,0.0,0.0,-1.1,0.4,0.0,0.4,1.29,0.1,Matches
Diego Callai,it ITA,GK,18-244,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
André Paulo,pt POR,GK,26-091,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,26.6,24,2160.0,90.0,100.0,24.0,264,81.0,152,111,22.0,104,2.08,49.0,23.0,26.0,1.08,,49.8,21.2,28.7,1.2,,
Opponent Total,,,26.8,24,2160.0,90.0,100.0,24.0,264,81.0,152,111,22.0,104,0.83,23.0,49.0,-26.0,-1.08,,21.2,49.8,-28.7,-1.2,,
