Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
Bart Ramselaar,nl NED,"FW,MF",26-278,4,55.0,14.0,2.4,0.6,0,,0,4,14.0,1,1.25,1.0,1.0,0.0,0.0,-0.04,0.6,2.2,-1.6,-2.62,-2.76,Matches
Derensili Fernandes,nl NED,"FW,DF",21-310,3,49.0,16.0,2.1,0.5,0,,0,3,16.0,8,0.33,2.0,3.0,-1.0,-1.84,-1.92,1.1,1.4,-0.3,-0.59,-0.68,Matches
Mimoun Mahi,ma MAR,"MF,FW",29-021,2,33.0,17.0,1.4,0.4,0,,0,2,17.0,0,0.5,1.0,0.0,1.0,2.73,2.73,0.7,0.6,0.1,0.24,0.17,Matches
Albert Lottin,fr FRA,MF,21-217,1,16.0,16.0,0.7,0.2,0,,0,1,16.0,5,1.0,0.0,0.0,0.0,0.0,-0.04,0.2,0.3,0.0,-0.11,-0.19,Matches
Sep van der Heijden,nl NED,GK,18-217,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Lynden Edhart,nl NED,MF,17-181,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Kevin Gadellaa,nl NED,GK,19-360,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Fabian de Keijzer,nl NED,GK,22-328,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
Christopher Mamengi,nl NED,DF,22-000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Rick Meijssen,nl NED,DF,21-038,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Thijmen Nijhuis,nl NED,GK,24-252,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
Calvin Raatsie,nl NED,GK,21-053,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
Tommy St. Jago,nl NED,DF,23-090,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Squad Total,,,27.3,26,2340.0,90.0,100.0,26.0,286,82.0,178,108,20.0,179,1.46,42.0,41.0,1.0,0.04,,37.0,35.1,1.8,0.07,,
Opponent Total,,,25.6,26,2340.0,90.0,100.0,26.0,286,82.0,178,108,20.0,169,1.23,41.0,42.0,-1.0,-0.04,,35.1,37.0,-1.8,-0.07,,
