Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Riccardo Sottil,it ITA,FW,23-304,5.3,136,170,80.0,2354,426,61,69,88.4,60,76,78.9,13,17,76.5,2,1.0,0.6,1.0,11,10,4,1,19,Matches
Aleksa Terzić,rs SRB,DF,23-229,5.6,357,438,81.5,6571,2073,150,162,92.6,156,189,82.5,43,67,64.2,0,1.1,1.0,-1.1,15,22,17,15,27,Matches
Youssef Maleh,it ITA,MF,24-224,3.3,95,116,81.9,1462,376,55,63,87.3,31,35,88.6,7,12,58.3,0,0.6,0.4,-0.6,6,8,5,2,11,Matches
Luca Ranieri,it ITA,DF,23-345,3.3,125,162,77.2,2433,834,41,44,93.2,70,78,89.7,14,35,40.0,0,0.0,0.0,0.0,1,10,0,0,5,Matches
Pierluigi Gollini,it ITA,GK,28-016,3.0,96,126,76.2,2622,1774,18,18,100.0,42,42,100.0,36,66,54.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Alessandro Bianco,it ITA,MF,20-184,1.2,46,54,85.2,826,125,20,24,83.3,20,24,83.3,5,5,100.0,0,0.0,0.0,0.0,1,9,1,0,6,Matches
Gaetano Castrovilli,it ITA,MF,26-045,2.1,55,69,79.7,856,177,31,36,86.1,18,22,81.8,6,10,60.0,0,0.1,0.1,-0.1,2,3,2,0,5,Matches
Marco Benassi,it ITA,DF,28-207,1.0,91,105,86.7,2107,426,32,32,100.0,33,41,80.5,26,31,83.9,0,0.1,0.1,-0.1,1,11,1,0,9,Matches
Salvatore Sirigu,it ITA,GK,36-081,1.0,28,38,73.7,930,572,2,2,100.0,12,12,100.0,14,24,58.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Josip Brekalo,hr CRO,FW,24-284,0.7,23,33,69.7,412,131,9,12,75.0,12,14,85.7,2,3,66.7,0,0.2,0.2,-0.2,3,1,4,1,6,Matches
Szymon Żurkowski,pl POL,MF,25-190,0.4,17,19,89.5,298,21,6,7,85.7,7,7,100.0,2,2,100.0,1,0.0,0.0,1.0,1,1,1,0,1,Matches
Squad Total,,,27.4,28.0,11453,14360,79.8,219448,75211,4610,5233,88.1,5022,5817,86.3,1582,2604,60.8,23,29.0,28.4,-6.0,352,917,273,86,1233,
Opponent Total,,,27.3,28.0,8282,11129,74.4,155059,62122,3475,4081,85.2,3537,4247,83.3,1045,2102,49.7,22,25.3,19.3,-3.3,208,563,169,52,715,
